"r","datasetID","site","turnover","numnon"
"43","208","CF","0.666666666666667","21"
"44","208","CF","0.666666666666667","21"
"45","208","CF","1","21"
"46","208","CF","1","21"
"47","208","CF","1","21"
"48","208","CF","0.666666666666667","21"
"49","208","CF","1","21"
"50","208","CF","1","21"
"51","208","CF","0.333333333333333","21"
"52","208","CF","0.5","21"
"53","208","CF","0.666666666666667","21"
"54","208","CF","1","21"
"55","208","CF","1","21"
"56","208","CF","0.666666666666667","21"
"57","208","CF","1","21"
"58","208","CF","1","21"
"59","208","CF","0.666666666666667","21"
"60","208","CF","0.5","21"
"61","208","CF","0.5","21"
"62","208","CF","1","21"
"63","208","CF","1","21"
"64","208","CF","1","21"
"65","208","CF","0.666666666666667","21"
"66","208","CF","0.5","21"
"67","208","CF","0","21"
"68","208","CF","0.666666666666667","21"
"69","208","CF","1","21"
"70","208","CF","0.333333333333333","21"
"71","208","CF","0.666666666666667","21"
"72","208","CF","1","21"
"73","208","CF","0.25","21"
"74","208","CF","0.666666666666667","21"
"75","208","CF","1","21"
"76","208","CF","0.666666666666667","21"
"77","208","CF","0.666666666666667","21"
"78","208","CF","0.75","21"
"79","208","CF","0.5","21"
"80","208","CF","0","21"
"81","208","CF","1","21"
"82","208","CF","1","21"
"83","208","CF","1","21"
"84","208","CF","0.666666666666667","21"
"85","208","CF","1","21"
"86","208","CF","0.333333333333333","21"
"87","208","CF","0.333333333333333","21"
"88","208","CF","0.5","21"
"89","208","CF","0.333333333333333","21"
"90","208","CF","0.666666666666667","21"
"91","208","CF","0.5","21"
"92","208","CF","0.5","21"
"93","208","CF","0.333333333333333","21"
"94","208","CF","1","21"
"95","208","CF","0.666666666666667","21"
"96","208","CF","1","21"
"97","208","CF","1","21"
"98","208","CF","1","21"
"99","208","CF","0.75","21"
"100","208","CF","0.5","21"
"1","210","maxgrain_A","0.6","596"
"2","210","maxgrain_A","0.7","596"
"3","210","maxgrain_A","0.555555555555556","596"
"4","210","maxgrain_A","0.5","596"
"5","210","maxgrain_A","0.666666666666667","596"
"6","210","maxgrain_A","0.666666666666667","596"
"7","210","maxgrain_A","0.611111111111111","596"
"8","210","maxgrain_A","0.571428571428571","596"
"9","210","maxgrain_A","0.529411764705882","596"
"10","210","maxgrain_A","0.476190476190476","596"
"11","210","maxgrain_A","0.444444444444444","596"
"12","210","maxgrain_A","0.571428571428571","596"
"13","210","maxgrain_A","0.7","596"
"14","210","maxgrain_A","0.631578947368421","596"
"15","210","maxgrain_A","0.681818181818182","596"
"16","210","maxgrain_A","0.636363636363636","596"
"17","210","maxgrain_A","0.368421052631579","596"
"18","210","maxgrain_A","0.714285714285714","596"
"19","210","maxgrain_A","0.6","596"
"20","210","maxgrain_A","0.526315789473684","596"
"21","210","maxgrain_A","0.421052631578947","596"
"22","210","maxgrain_A","0.789473684210526","596"
"23","210","maxgrain_A","0.444444444444444","596"
"24","210","maxgrain_A","0.681818181818182","596"
"25","210","maxgrain_A","0.611111111111111","596"
"26","210","maxgrain_A","0.631578947368421","596"
"27","210","maxgrain_A","0.8125","596"
"28","210","maxgrain_A","0.619047619047619","596"
"29","210","maxgrain_A","0.428571428571429","596"
"30","210","maxgrain_A","0.45","596"
"31","210","maxgrain_A","0.611111111111111","596"
"32","210","maxgrain_A","0.45","596"
"33","210","maxgrain_A","0.631578947368421","596"
"34","210","maxgrain_A","0.526315789473684","596"
"35","210","maxgrain_A","0.523809523809524","596"
"36","210","maxgrain_A","0.6","596"
"37","210","maxgrain_A","0.631578947368421","596"
"38","210","maxgrain_A","0.666666666666667","596"
"39","210","maxgrain_A","0.681818181818182","596"
"40","210","maxgrain_A","0.619047619047619","596"
"41","210","maxgrain_A","0.631578947368421","596"
"42","210","maxgrain_A","0.5","596"
"43","210","maxgrain_A","0.611111111111111","596"
"44","210","maxgrain_A","0.578947368421053","596"
"45","210","maxgrain_A","0.368421052631579","596"
"46","210","maxgrain_A","0.555555555555556","596"
"47","210","maxgrain_A","0.5","596"
"48","210","maxgrain_A","0.555555555555556","596"
"49","210","maxgrain_A","0.578947368421053","596"
"50","210","maxgrain_A","0.578947368421053","596"
"51","210","maxgrain_A","0.578947368421053","596"
"52","210","maxgrain_A","0.684210526315789","596"
"53","210","maxgrain_A","0.65","596"
"54","210","maxgrain_A","0.619047619047619","596"
"55","210","maxgrain_A","0.571428571428571","596"
"56","210","maxgrain_A","0.578947368421053","596"
"57","210","maxgrain_A","0.722222222222222","596"
"58","210","maxgrain_A","0.4","596"
"59","210","maxgrain_A","0.526315789473684","596"
"60","210","maxgrain_A","0.4","596"
"61","210","maxgrain_A","0.55","596"
"62","210","maxgrain_A","0.555555555555556","596"
"63","210","maxgrain_A","0.55","596"
"64","210","maxgrain_A","0.333333333333333","596"
"65","210","maxgrain_A","0.666666666666667","596"
"66","210","maxgrain_A","0.857142857142857","596"
"67","210","maxgrain_A","0.65","596"
"68","210","maxgrain_A","0.578947368421053","596"
"69","210","maxgrain_A","0.473684210526316","596"
"70","210","maxgrain_A","0.55","596"
"71","210","maxgrain_A","0.476190476190476","596"
"72","210","maxgrain_A","0.611111111111111","596"
"73","210","maxgrain_A","0.578947368421053","596"
"74","210","maxgrain_A","0.578947368421053","596"
"75","210","maxgrain_A","0.526315789473684","596"
"76","210","maxgrain_A","0.5","596"
"77","210","maxgrain_A","0.5","596"
"78","210","maxgrain_A","0.65","596"
"79","210","maxgrain_A","0.444444444444444","596"
"80","210","maxgrain_A","0.636363636363636","596"
"81","210","maxgrain_A","0.5","596"
"82","210","maxgrain_A","0.380952380952381","596"
"83","210","maxgrain_A","0.476190476190476","596"
"84","210","maxgrain_A","0.523809523809524","596"
"85","210","maxgrain_A","0.7","596"
"86","210","maxgrain_A","0.571428571428571","596"
"87","210","maxgrain_A","0.473684210526316","596"
"88","210","maxgrain_A","0.555555555555556","596"
"89","210","maxgrain_A","0.722222222222222","596"
"90","210","maxgrain_A","0.631578947368421","596"
"91","210","maxgrain_A","0.5","596"
"92","210","maxgrain_A","0.388888888888889","596"
"93","210","maxgrain_A","0.473684210526316","596"
"94","210","maxgrain_A","0.6","596"
"95","210","maxgrain_A","0.5","596"
"96","210","maxgrain_A","0.5","596"
"97","210","maxgrain_A","0.571428571428571","596"
"98","210","maxgrain_A","0.75","596"
"99","210","maxgrain_A","0.571428571428571","596"
"100","210","maxgrain_A","0.45","596"
"1","213","e1q1-1","0.5","123"
"2","213","e1q1-1","0.5","123"
"3","213","e1q1-1","0.666666666666667","123"
"4","213","e1q1-1","1","123"
"5","213","e1q1-1","1","123"
"6","213","e1q1-1","0","123"
"7","213","e1q1-1","0.75","123"
"8","213","e1q1-1","1","123"
"9","213","e1q1-1","1","123"
"10","213","e1q1-1","0.666666666666667","123"
"11","213","e1q1-1","1","123"
"12","213","e1q1-1","0.666666666666667","123"
"13","213","e1q1-1","1","123"
"14","213","e1q1-1","0.666666666666667","123"
"15","213","e1q1-1","1","123"
"16","213","e1q1-1","1","123"
"17","213","e1q1-1","1","123"
"18","213","e1q1-1","0.5","123"
"19","213","e1q1-1","1","123"
"20","213","e1q1-1","0.666666666666667","123"
"21","213","e1q1-1","1","123"
"22","213","e1q1-1","0.666666666666667","123"
"23","213","e1q1-1","0.5","123"
"24","213","e1q1-1","0.666666666666667","123"
"25","213","e1q1-1","0.666666666666667","123"
"26","213","e1q1-1","0.5","123"
"27","213","e1q1-1","0.666666666666667","123"
"28","213","e1q1-1","1","123"
"29","213","e1q1-1","1","123"
"30","213","e1q1-1","1","123"
"31","213","e1q1-1","0.666666666666667","123"
"32","213","e1q1-1","0.666666666666667","123"
"33","213","e1q1-1","1","123"
"34","213","e1q1-1","1","123"
"35","213","e1q1-1","0.75","123"
"36","213","e1q1-1","0.333333333333333","123"
"37","213","e1q1-1","1","123"
"38","213","e1q1-1","1","123"
"39","213","e1q1-1","0.666666666666667","123"
"40","213","e1q1-1","1","123"
"41","213","e1q1-1","0.333333333333333","123"
"42","213","e1q1-1","1","123"
"43","213","e1q1-1","0.666666666666667","123"
"44","213","e1q1-1","1","123"
"45","213","e1q1-1","1","123"
"46","213","e1q1-1","1","123"
"47","213","e1q1-1","0.666666666666667","123"
"48","213","e1q1-1","0.666666666666667","123"
"49","213","e1q1-1","0.75","123"
"50","213","e1q1-1","0.666666666666667","123"
"51","213","e1q1-1","0.5","123"
"52","213","e1q1-1","1","123"
"53","213","e1q1-1","0.666666666666667","123"
"54","213","e1q1-1","0.5","123"
"55","213","e1q1-1","1","123"
"56","213","e1q1-1","1","123"
"57","213","e1q1-1","0.333333333333333","123"
"58","213","e1q1-1","NaN","123"
"59","213","e1q1-1","0.75","123"
"60","213","e1q1-1","0.5","123"
"61","213","e1q1-1","0.666666666666667","123"
"62","213","e1q1-1","0.666666666666667","123"
"63","213","e1q1-1","1","123"
"64","213","e1q1-1","1","123"
"65","213","e1q1-1","1","123"
"66","213","e1q1-1","0.5","123"
"67","213","e1q1-1","0.5","123"
"68","213","e1q1-1","0.75","123"
"69","213","e1q1-1","1","123"
"70","213","e1q1-1","0.666666666666667","123"
"71","213","e1q1-1","0.666666666666667","123"
"72","213","e1q1-1","1","123"
"73","213","e1q1-1","0.666666666666667","123"
"74","213","e1q1-1","0.5","123"
"75","213","e1q1-1","1","123"
"76","213","e1q1-1","1","123"
"77","213","e1q1-1","0.5","123"
"78","213","e1q1-1","0","123"
"79","213","e1q1-1","1","123"
"80","213","e1q1-1","0.666666666666667","123"
"81","213","e1q1-1","1","123"
"82","213","e1q1-1","1","123"
"83","213","e1q1-1","1","123"
"84","213","e1q1-1","1","123"
"85","213","e1q1-1","0.5","123"
"86","213","e1q1-1","NaN","123"
"87","213","e1q1-1","0.666666666666667","123"
"88","213","e1q1-1","1","123"
"89","213","e1q1-1","1","123"
"90","213","e1q1-1","1","123"
"91","213","e1q1-1","0.666666666666667","123"
"92","213","e1q1-1","0.666666666666667","123"
"93","213","e1q1-1","1","123"
"94","213","e1q1-1","1","123"
"95","213","e1q1-1","1","123"
"96","213","e1q1-1","0.666666666666667","123"
"97","213","e1q1-1","0.666666666666667","123"
"98","213","e1q1-1","0.5","123"
"99","213","e1q1-1","0.666666666666667","123"
"100","213","e1q1-1","1","123"
"1","217","a","1","2754"
"2","217","a","1","2754"
"3","217","a","1","2754"
"4","217","a","1","2754"
"5","217","a","1","2754"
"6","217","a","1","2754"
"7","217","a","1","2754"
"8","217","a","1","2754"
"9","217","a","1","2754"
"10","217","a","1","2754"
"11","217","a","1","2754"
"12","217","a","1","2754"
"13","217","a","1","2754"
"14","217","a","1","2754"
"15","217","a","1","2754"
"16","217","a","1","2754"
"17","217","a","1","2754"
"18","217","a","1","2754"
"19","217","a","1","2754"
"20","217","a","1","2754"
"21","217","a","1","2754"
"22","217","a","1","2754"
"23","217","a","1","2754"
"24","217","a","1","2754"
"25","217","a","1","2754"
"26","217","a","1","2754"
"27","217","a","1","2754"
"28","217","a","1","2754"
"29","217","a","1","2754"
"30","217","a","1","2754"
"31","217","a","1","2754"
"32","217","a","1","2754"
"33","217","a","1","2754"
"34","217","a","1","2754"
"35","217","a","1","2754"
"36","217","a","1","2754"
"37","217","a","1","2754"
"38","217","a","1","2754"
"39","217","a","1","2754"
"40","217","a","1","2754"
"41","217","a","1","2754"
"42","217","a","1","2754"
"43","217","a","1","2754"
"44","217","a","1","2754"
"45","217","a","1","2754"
"46","217","a","1","2754"
"47","217","a","1","2754"
"48","217","a","1","2754"
"49","217","a","1","2754"
"50","217","a","1","2754"
"51","217","a","1","2754"
"52","217","a","1","2754"
"53","217","a","1","2754"
"54","217","a","1","2754"
"55","217","a","1","2754"
"56","217","a","1","2754"
"57","217","a","1","2754"
"58","217","a","1","2754"
"59","217","a","1","2754"
"60","217","a","1","2754"
"61","217","a","1","2754"
"62","217","a","1","2754"
"63","217","a","1","2754"
"64","217","a","1","2754"
"65","217","a","1","2754"
"66","217","a","1","2754"
"67","217","a","1","2754"
"68","217","a","1","2754"
"69","217","a","1","2754"
"70","217","a","1","2754"
"71","217","a","1","2754"
"72","217","a","1","2754"
"73","217","a","1","2754"
"74","217","a","1","2754"
"75","217","a","1","2754"
"76","217","a","1","2754"
"77","217","a","1","2754"
"78","217","a","1","2754"
"79","217","a","1","2754"
"80","217","a","1","2754"
"81","217","a","1","2754"
"82","217","a","1","2754"
"83","217","a","1","2754"
"84","217","a","1","2754"
"85","217","a","1","2754"
"86","217","a","1","2754"
"87","217","a","1","2754"
"88","217","a","1","2754"
"89","217","a","1","2754"
"90","217","a","1","2754"
"91","217","a","1","2754"
"92","217","a","1","2754"
"93","217","a","1","2754"
"94","217","a","1","2754"
"95","217","a","1","2754"
"96","217","a","1","2754"
"97","217","a","1","2754"
"98","217","a","1","2754"
"99","217","a","1","2754"
"100","217","a","1","2754"
"1","218","A_1","0.6","119"
"2","218","A_1","0.6","119"
"3","218","A_1","0.5","119"
"4","218","A_1","0.533333333333333","119"
"5","218","A_1","0.571428571428571","119"
"6","218","A_1","0.823529411764706","119"
"7","218","A_1","0.416666666666667","119"
"8","218","A_1","0.647058823529412","119"
"9","218","A_1","0.625","119"
"10","218","A_1","0.5625","119"
"11","218","A_1","0.75","119"
"12","218","A_1","0.5","119"
"13","218","A_1","0.75","119"
"14","218","A_1","0.6","119"
"15","218","A_1","0.642857142857143","119"
"16","218","A_1","0.625","119"
"17","218","A_1","0.571428571428571","119"
"18","218","A_1","0.666666666666667","119"
"19","218","A_1","0.384615384615385","119"
"20","218","A_1","0.6","119"
"21","218","A_1","0.642857142857143","119"
"22","218","A_1","0.642857142857143","119"
"23","218","A_1","0.533333333333333","119"
"24","218","A_1","0.6875","119"
"25","218","A_1","0.5","119"
"26","218","A_1","0.466666666666667","119"
"27","218","A_1","0.625","119"
"28","218","A_1","0.75","119"
"29","218","A_1","0.5","119"
"30","218","A_1","0.6","119"
"31","218","A_1","0.416666666666667","119"
"32","218","A_1","0.461538461538462","119"
"33","218","A_1","0.625","119"
"34","218","A_1","0.6875","119"
"35","218","A_1","0.5625","119"
"36","218","A_1","0.615384615384615","119"
"37","218","A_1","0.666666666666667","119"
"38","218","A_1","0.5","119"
"39","218","A_1","0.5625","119"
"40","218","A_1","0.733333333333333","119"
"41","218","A_1","0.5625","119"
"42","218","A_1","0.642857142857143","119"
"43","218","A_1","0.533333333333333","119"
"44","218","A_1","0.461538461538462","119"
"45","218","A_1","0.571428571428571","119"
"46","218","A_1","0.8","119"
"47","218","A_1","0.625","119"
"48","218","A_1","0.647058823529412","119"
"49","218","A_1","0.666666666666667","119"
"50","218","A_1","0.533333333333333","119"
"51","218","A_1","0.5","119"
"52","218","A_1","0.533333333333333","119"
"53","218","A_1","0.533333333333333","119"
"54","218","A_1","0.5","119"
"55","218","A_1","0.666666666666667","119"
"56","218","A_1","0.8125","119"
"57","218","A_1","0.642857142857143","119"
"58","218","A_1","0.5625","119"
"59","218","A_1","0.75","119"
"60","218","A_1","0.705882352941176","119"
"61","218","A_1","0.6","119"
"62","218","A_1","0.647058823529412","119"
"63","218","A_1","0.533333333333333","119"
"64","218","A_1","0.533333333333333","119"
"65","218","A_1","0.647058823529412","119"
"66","218","A_1","0.666666666666667","119"
"67","218","A_1","0.625","119"
"68","218","A_1","0.5","119"
"69","218","A_1","0.5625","119"
"70","218","A_1","0.705882352941176","119"
"71","218","A_1","0.533333333333333","119"
"72","218","A_1","0.538461538461538","119"
"73","218","A_1","0.571428571428571","119"
"74","218","A_1","0.647058823529412","119"
"75","218","A_1","0.642857142857143","119"
"76","218","A_1","0.5625","119"
"77","218","A_1","0.6875","119"
"78","218","A_1","0.642857142857143","119"
"79","218","A_1","0.5","119"
"80","218","A_1","0.625","119"
"81","218","A_1","0.6875","119"
"82","218","A_1","0.571428571428571","119"
"83","218","A_1","0.666666666666667","119"
"84","218","A_1","0.428571428571429","119"
"85","218","A_1","0.733333333333333","119"
"86","218","A_1","0.588235294117647","119"
"87","218","A_1","0.642857142857143","119"
"88","218","A_1","0.6","119"
"89","218","A_1","0.571428571428571","119"
"90","218","A_1","0.5","119"
"91","218","A_1","0.571428571428571","119"
"92","218","A_1","0.6","119"
"93","218","A_1","0.705882352941176","119"
"94","218","A_1","0.6875","119"
"95","218","A_1","0.533333333333333","119"
"96","218","A_1","0.5625","119"
"97","218","A_1","0.6","119"
"98","218","A_1","0.666666666666667","119"
"99","218","A_1","0.733333333333333","119"
"100","218","A_1","0.647058823529412","119"
"1","221","1","0.551724137931034","296"
"2","221","1","0.52","296"
"3","221","1","0.689655172413793","296"
"4","221","1","0.655172413793103","296"
"5","221","1","0.518518518518519","296"
"6","221","1","0.533333333333333","296"
"7","221","1","0.5","296"
"8","221","1","0.733333333333333","296"
"9","221","1","0.423076923076923","296"
"10","221","1","0.576923076923077","296"
"11","221","1","0.466666666666667","296"
"12","221","1","0.464285714285714","296"
"13","221","1","0.566666666666667","296"
"14","221","1","0.592592592592593","296"
"15","221","1","0.5","296"
"16","221","1","0.620689655172414","296"
"17","221","1","0.6","296"
"18","221","1","0.518518518518519","296"
"19","221","1","0.448275862068966","296"
"20","221","1","0.566666666666667","296"
"21","221","1","0.535714285714286","296"
"22","221","1","0.555555555555556","296"
"23","221","1","0.5","296"
"24","221","1","0.444444444444444","296"
"25","221","1","0.551724137931034","296"
"26","221","1","0.464285714285714","296"
"27","221","1","0.642857142857143","296"
"28","221","1","0.535714285714286","296"
"29","221","1","0.666666666666667","296"
"30","221","1","0.5","296"
