Group,Kingdom,Phylum,Class,Order,Family,Genus,Species,Forma,AuthorComments,Author,SpeciesID,Carbon,Biovolume
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,NA,NA,Derek S.Harbour,642,23924,197984.729915698
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,NA,NA,Derek S.Harbour,642,23924.1200740056,197985.787023107
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,NA,NA,Derek S.Harbour,642,3839.8020771373,28274.3338823081
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,NA,NA,sp.Small,Derek S.Harbour,643,505.8082647173,3272.4923474894
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,NA,NA,Derek S.Harbour,644,3235.0311581171,23561.9449019234
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,NA,Small,Derek S.Harbour,645,404.3788947646,2579.1530079473
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,NA,Small,Derek S.Harbour,645,505.8082647173,3272.4923474894
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Warnowiaceae,Erythropsidinium,NA,NA,sp. ,Derek S.Harbour,646,637.9157027409,4188.7902047864
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Warnowiaceae,Warnowia,NA,NA,NA,Derek S.Harbour,647,371.4312739847,2356.1944901923
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Warnowiaceae,Warnowia,NA,NA,sp. ,Derek S.Harbour,648,371,2353.284161933
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Kolkwitziellaceae,Diplopeltopsis,NA,NA,sp. ,Derek S.Harbour,649,4000,29530.8934419302
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Kolkwitziellaceae,Zygabikodinium,NA,NA,NA,Derek S.Harbour,650,23112.897093201,190851.75370558
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Kolkwitziellaceae,Zygabikodinium,NA,NA,NA,Derek S.Harbour,650,23113,190852.657683966
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,caudatum,NA,NA,Derek S.Harbour,651,12.7924614587,65.4498469498
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,NA,NA,Derek S.Harbour,652,116.646592955,687.2233929728
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,NA,NA,Derek S.Harbour,652,30.2703697146,163.6246173745
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,NA,NA,Derek S.Harbour,652,86.9348009401,502.6548245744
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Calciopappus,caudatus,NA,NA,Derek S.Harbour,653,28.7655653119,154.9852375771
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,milneri,NA,NA,Derek S.Harbour,654,253.7188208779,1570.7963267949
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,NA,NA,sp. ,Derek S.Harbour,655,116.646592955,687.2233929728
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,NA,NA,sp. ,Derek S.Harbour,655,13,66.5800308138
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,NA,NA,sp. ,Derek S.Harbour,655,30.2703697146,163.6246173745
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,NA,NA,sp. ,Derek S.Harbour,655,41,225.9567811965
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,NA,NA,sp. ,Derek S.Harbour,655,86.9348009401,502.6548245744
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,ovale,NA,NA,Derek S.Harbour,656,116.646592955,687.2233929728
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,reticulatum,NA,NA,Derek S.Harbour,657,116.646592955,687.2233929728
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,scolopax,NA,NA,Derek S.Harbour,658,148.4290821951,888.0235234147
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Thecadinium,NA,NA,sp. ,Derek S.Harbour,659,933.8757028118,6283.1853071796
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,bipes,NA,NA,Derek S.Harbour,660,563,3667.5043093931
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,bipes,NA,NA,Derek S.Harbour,660,563.4236296526,3670.4401411415
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,elegans,NA,NA,Derek S.Harbour,661,300,1877.2981393213
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,NA,NA,Derek S.Harbour,662,283,1764.3360760126
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,NA,NA,Derek S.Harbour,662,283.4236296526,1767.1458676443
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,NA,NA,Derek S.Harbour,662,600.3662810547,3926.9908169872
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Diplopsalopsis,NA,NA,sp. ,Derek S.Harbour,663,1580.3192926032,10995.5742875643
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Diplopsalopsis,NA,NA,sp. ,Derek S.Harbour,663,3031.8871889434,21991.1485751285
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Diplopsalopsis,NA,NA,sp. ,Derek S.Harbour,663,3032,21992.0190559432
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Diplopsalopsis,NA,NA,sp. ,Derek S.Harbour,663,3571.8277665164,26179.938779915
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,132.2465918231,785.3981633975
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,1774.9930291463,12441.9959349907
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,2929.9919475667,21205.7504117311
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,514,3328.9033822452
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,577.7650294241,3769.9111843078
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,NA,NA,Derek S.Harbour,664,90,521.5299638942
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Calciopappus,NA,NA,sp. ,Derek S.Harbour,665,39.7655653119,218.7264150648
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,bipes,NA,NA,Derek S.Harbour,666,1425,9849.633444132
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,bipes,NA,NA,Derek S.Harbour,666,90,521.5299638942
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,NA,NA,Derek S.Harbour,667,1425,9849.633444132
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,NA,NA,Derek S.Harbour,667,514,3328.9033822452
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,NA,NA,Derek S.Harbour,667,514.4556015385,3332.0425005396
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brochii,NA,NA,Derek S.Harbour,668,637.9157027409,4188.7902047864
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,claudicans,NA,NA,Derek S.Harbour,669,1425,9849.633444132
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,claudicans,NA,NA,Derek S.Harbour,669,2930,21205.8124109958
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,conicum,NA,NA,Derek S.Harbour,670,1453.0035070824,10055.677654669
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,NA,NA,Derek S.Harbour,671,10659,83772.7205165049
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,NA,NA,Derek S.Harbour,671,10659.3688045986,83775.8040957279
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,NA,NA,Derek S.Harbour,671,22844.5735709085,188495.559215387
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,NA,NA,Derek S.Harbour,671,6045.3548149875,45823.3690681095
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,NA,NA,Derek S.Harbour,672,5032.1230417827,37699.1118430775
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,NA,NA,Derek S.Harbour,672,61030,536168.699860976
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,NA,NA,Derek S.Harbour,672,8642,67017.062069762
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,NA,NA,Derek S.Harbour,672,8642.4340956533,67020.6432765821
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Calciopappus,rigidus,NA,NA,Derek S.Harbour,673,13,66.5800308138
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,divergens,NA,NA,Derek S.Harbour,674,4240,31419.3878815693
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,divergens,NA,NA,Derek S.Harbour,674,61029.6197718215,536165.146212657
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,excentricum,NA,NA,Derek S.Harbour,675,1509.4783932693,10471.975511966
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,globulum,NA,NA,Derek S.Harbour,676,2618.5930773982,18816.569198676
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,granii,NA,NA,Derek S.Harbour,677,1425,9849.633444132
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,granii,NA,NA,Derek S.Harbour,677,458.1143334326,2945.2431127404
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,latissimum,NA,NA,Derek S.Harbour,678,1523.6133230266,10576.3265833175
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,leonis,NA,NA,Derek S.Harbour,679,2313.5059753282,16493.3614313464
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,minutum,NA,NA,Derek S.Harbour,680,1418.5341158811,9802.0952935137
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,mite,NA,NA,Derek S.Harbour,681,2930,21205.8124109958
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,2930,21205.8124109958
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,3293.9379053325,24018.6341088352
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,5621,42409.3153131305
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,637.9157027409,4188.7902047864
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,800,5329.5614686695
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,NA,NA,sp. ,Derek S.Harbour,682,823.7143768677,5497.7871437821
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oblongum,NA,NA,Derek S.Harbour,683,4304.218762948,31925.8825048563
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,NA,NA,Derek S.Harbour,684,2348.0086072076,16755.1608191456
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,NA,NA,Derek S.Harbour,684,3258.154108865,23741.1485751285
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,NA,NA,Derek S.Harbour,684,52040,452561.875820242
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,NA,NA,Derek S.Harbour,684,6642.4340956533,50652.8005195346
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Caneosphaera,molischii,NA,NA,Derek S.Harbour,685,21,110.8955561638
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,NA,NA,Derek S.Harbour,686,22844.5735709085,188495.559215387
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,NA,NA,Derek S.Harbour,686,52040,452561.875820242
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,NA,NA,Derek S.Harbour,686,61030,536168.699860976
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,NA,NA,Derek S.Harbour,686,8642.4340956533,67020.6432765821
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,NA,NA,Derek S.Harbour,687,2348.0086072076,16755.1608191456
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,NA,NA,Derek S.Harbour,687,28175.9435109343,235619.449019235
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,NA,NA,Derek S.Harbour,687,52040,452561.875820242
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,NA,NA,Derek S.Harbour,687,6439.5868192937,49008.8453960008
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovum,NA,NA,Derek S.Harbour,688,5816.7611883907,43982.2971502571
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Caneosphaera,molischii,NA,NA,Derek S.Harbour,685,48.14735881,268.0825731063
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,NA,NA,Derek S.Harbour,689,1015.9493535622,6872.2339297277
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,NA,NA,Derek S.Harbour,689,1509.4783932693,10471.975511966
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,NA,NA,Derek S.Harbour,689,1791.6669072341,12566.3706143592
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,NA,NA,Derek S.Harbour,689,2929.9919475667,21205.7504117311
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,NA,NA,Derek S.Harbour,690,5045.3548149875,37804.5763863093
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,NA,NA,Derek S.Harbour,690,5621,42409.3153131305
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,NA,NA,Derek S.Harbour,690,786.7897708564,5235.987755983
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,NA,NA,Derek S.Harbour,690,933.8757028118,6283.1853071796
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pentagonum,NA,NA,Derek S.Harbour,691,3294.9379053325,24026.3913849876
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pentagonum,NA,NA,Derek S.Harbour,691,6045.3548149875,45823.3690681095
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,NA,NA,Derek S.Harbour,692,2930,21205.8124109958
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,NA,NA,Derek S.Harbour,692,505.8082647173,3272.4923474894
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,NA,NA,Derek S.Harbour,692,600.3662810547,3926.9908169872
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,NA,NA,Derek S.Harbour,692,970.407439203,6544.9846949787
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,saltans,NA,NA,Derek S.Harbour,693,600,3924.4420992715
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,saltans,NA,NA,Derek S.Harbour,693,8642.4340956533,67020.6432765821
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,simulum,NA,NA,Derek S.Harbour,694,1367.1458855065,9424.7779607694
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,NA,NA,Derek S.Harbour,695,1774.9930291463,12441.9959349907
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,NA,NA,Derek S.Harbour,695,185.3201915834,1124.5574287564
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,NA,NA,Derek S.Harbour,695,193.6021928173,1178.0972450962
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,NA,NA,Derek S.Harbour,695,2930,21205.8124109958
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,NA,NA,Derek S.Harbour,695,505.8082647173,3272.4923474894
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,tristylum,NA,NA,Derek S.Harbour,696,1015.9493535622,6872.2339297277
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Caneosphaera,NA,NA,sp. ,Derek S.Harbour,697,21.3916966356,113.0973355292
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,tristylum,NA,NA,Derek S.Harbour,696,4045.3548149875,29887.2368421319
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Dissodinium,NA,NA,sp. ,Derek S.Harbour,698,31109.3193422995,261799.387799149
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Dissodinium,pseudolunula,NA,NA,Derek S.Harbour,699,174,1051.6250012219
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,NA,NA,Derek S.Harbour,700,103.7299838819,606.5644118969
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,NA,NA,Derek S.Harbour,700,4504.7208175222,33510.3216382911
Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,NA,NA,Derek S.Harbour,700,5935.8664777562,44940.9950857029
Heterotrophic Dinoflagellate,NA,NA,NA,NA,NA,NA,NA,NA,Blepharocystis sp ,Derek S.Harbour,701,727.4769924757,4817.1087355044
Heterotrophic Dinoflagellate,NA,NA,NA,NA,NA,NA,NA,NA,Prahistioneis sp. ,Derek S.Harbour,702,977.7031566848,6597.3445725386
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,<20μm Undet. Peridinian,Derek S.Harbour,703,60,338.8036954658
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,Large Undet. Peridinian,Derek S.Harbour,704,283.5804949688,1768.1863700519
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,Large Undet. Peridinian,Derek S.Harbour,704,283.5804949688,1768.186370052
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,Large Undet. Peridinian,Derek S.Harbour,704,524,3397.8444764467
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,Small Undet. Peridinian,Derek S.Harbour,705,18.3007319802,95.7964523964
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA,Small Undet. Peridinian,Derek S.Harbour,705,60,338.8036954658
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA, Undet. Peridinian,Derek S.Harbour,706,27.8271461533,149.61208288
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA, Undet. Peridinian,Derek S.Harbour,706,52.2995317414,292.7433388231
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA, Undet. Peridinian,Derek S.Harbour,706,60,338.8036954658
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,NA,NA,NA, Undet. Peridinian,Derek S.Harbour,706,60.0591891738,339.159265359
Heterotrophic Dinoflagellate,Protista,Dinoflagellata,NA,NA,NA,NA,NA,NA,30μm ,Derek S.Harbour,707,23.6187697371,125.6637061436
Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Coronosphaera,mediterranea,NA,NA,Derek S.Harbour,708,283.4236296526,1767.1458676443
