"stateroute","top_ndvi_v","top_elev_v","top_prec_v","top_temp_v","top_zhull","top_temp_zv","top_prec_zv","top_elev_zv","top_ndvi_zv"
90030,0.00121366582560944,42385.3039815471,0.00550302318121981,3.27507798337906,0.085721907923528,-0.485865280170195,-0.475072343663302,-0.499178553546354,-0.923542787549238
90037,0.00247444570550686,19602.8633389385,0.00549081616797033,1.7907901165469,0.0794443318542535,-0.705913848448914,-0.475172818274492,-0.643558571938946,-0.784728392359994
90041,0.00242878589476196,20266.688334148,0.00574923065634463,1.69211125159363,0.0789882283473696,-0.720543182446421,-0.473045836455554,-0.639351688816926,-0.789755629163237
90048,0.00446970143901338,43015.0457718333,0.00315762661775607,2.64116574592125,0.0872094846227613,-0.579844004502598,-0.49437705014501,-0.495187667201452,-0.565046731579434
90140,0.000988872133924676,28537.3243060574,0.00381355612737994,2.28292067324075,0.0663651296339656,-0.632954534540477,-0.48897816500412,-0.586937876246317,-0.948293024169541
91004,0.00472003674086147,6509.87982964429,0.00333761579617033,2.06399719354422,0.0555183127929402,-0.665410366961065,-0.492895578604845,-0.726533229024209,-0.537484312417583
91005,0.0046961598657969,6283.75853485204,0.0036694614365792,2.12451714944464,0.055965926110068,-0.656438165580345,-0.490164192883078,-0.727966236014689,-0.540113204283599
91006,0.00459310659346183,6601.76997814493,0.00274016826228231,2.01559632319377,0.050811840776308,-0.672585890295896,-0.497813104902784,-0.72595089012827,-0.55145957639784
91008,0.00470919817466784,7238.64987773178,0.00179358309565213,1.98784833608779,0.0573757808786345,-0.676699583449177,-0.505604345448795,-0.721914767174689,-0.53867766030874
91009,0.00284321391443216,6206.12840411497,0.00546635858835126,2.29281014389297,0.0660130264497179,-0.631488401247413,-0.475374125977911,-0.728458204363448,-0.744126272431532
91010,0.00306645683327876,5998.72345902507,0.00661859148468181,1.90094653204177,0.0668367260605096,-0.689582945220487,-0.465890221119886,-0.729772599526659,-0.719546779013146
91012,0.00472379928169901,6671.4208530062,0.0041094987121328,1.96476322166661,0.0839662200697157,-0.68012199664169,-0.486542293466193,-0.725509489018034,-0.53707004911987
91013,0.00459632814614659,6555.387875184,0.00289796455086176,2.13846045236335,0.053338796912669,-0.65437104375519,-0.496514300648364,-0.726244829174733,-0.551104876981523
91014,0.00472157310159459,6983.60129462913,0.00206148259985469,2.18697706898918,0.0451402436253082,-0.647178360809513,-0.503399293486245,-0.723531096157919,-0.537315156017358
91015,0.00459310659346183,6601.76997814493,0.00274016826228231,2.01559632319377,0.050811840776308,-0.672585890295896,-0.497813104902784,-0.72595089012827,-0.55145957639784
91016,0.00463568694405079,6706.32354512275,0.00257660141470308,1.99570286229874,0.0524840305009602,-0.675535134634464,-0.499159406006761,-0.725288298873888,-0.546771394338309
91017,0.00476107195715305,6944.35941702919,0.00192738671157653,2.12184904312788,0.0433337905327399,-0.656833717540404,-0.504503022298651,-0.723779785185513,-0.532966252745313
91019,0.00475798372501671,7084.80092677438,0.00169329320946459,1.95808051947866,0.0444047291101385,-0.681112720261784,-0.506429820699375,-0.722889759920961,-0.533306273301672
91020,0.00474195063521109,7269.00075895003,0.00151730277362997,2.05699632866973,0.0389785347471793,-0.666448258819355,-0.507878379020087,-0.721722423393034,-0.53507154866803
91022,0.00457192843502349,7515.71698777506,0.00153118474414811,2.16301577268461,0.0372814347558403,-0.650730669673409,-0.507764118016036,-0.720158899352116,-0.553791334146924
91024,0.00432791912574073,7432.43776633921,0.00183847381356994,2.15867183698507,0.0486591228189933,-0.651374666604692,-0.505234854784975,-0.720686667895937,-0.580657248830928
91026,0.00434221925084308,7594.09580390611,0.00167975146663651,2.28627876171294,0.0493789787748087,-0.632456691381497,-0.506541281325957,-0.719662186331237,-0.579082776356498
91028,0.00462724803808152,7776.77625378376,0.00169391673512443,2.38438067481988,0.050050906332131,-0.617912891619354,-0.506424688526832,-0.718504478641922,-0.547700534822594
91029,0.00462724803808152,7776.77625378376,0.00169391673512443,2.38438067481988,0.050050906332131,-0.617912891619354,-0.506424688526832,-0.718504478641922,-0.547700534822594
91030,0.00537688707261359,7836.29876730907,0.00176025535044693,2.50520074270302,0.060213803924979,-0.600001081147061,-0.505878662529713,-0.718127264377113,-0.465163772578826
91031,0.00274290694487216,6468.02734166292,0.0029731865888231,2.48534076336207,0.0472853304080987,-0.60294536178,-0.495895156156375,-0.726798462371211,-0.755170271098349
91033,0.00314217219054057,6560.42845529407,0.00216715763736076,2.24694005664496,0.0296321813049137,-0.638288731056269,-0.502529493635218,-0.726212885316723,-0.711210366216258
91036,0.00494225403814949,7031.39999038964,0.00184192344858312,2.28667601794626,0.0372243141915865,-0.632397797370884,-0.505206461210756,-0.723228179684601,-0.513017741991242
91039,0.00497867113248514,6972.90603451244,0.00162631568822111,2.10899902529635,0.0314318253954305,-0.658738757721201,-0.50698110546231,-0.723598875632321,-0.509008146814989
91042,0.00477657517493651,7182.43252779249,0.00147847601094845,2.14187603132633,0.0329918408526585,-0.653864677518936,-0.508197957921531,-0.72227103550193,-0.531259317352059
91044,0.00473032491666047,7151.49436831043,0.00139189816626959,2.07609232397871,0.0319169035296054,-0.66361724030772,-0.508910570835433,-0.722467101064226,-0.536351563613523
91047,0.00473032491666047,7151.49436831043,0.00139189816626959,2.07609232397871,0.0319169035296054,-0.66361724030772,-0.508910570835433,-0.722467101064226,-0.536351563613523
91048,0.00517630866859088,7622.61200351595,0.00220073991394986,2.95272029911593,0.0339907193548416,-0.533655434951381,-0.502253081533897,-0.719481469546379,-0.48724785742693
91049,0.00473593535978757,7289.78560024373,0.00169460758195144,2.48530864991037,0.0479372327317765,-0.602950122661786,-0.506419002241012,-0.721590702836166,-0.535733842564947
91052,0.00341211014628388,7725.76408802443,0.00242851748925453,3.52917152246382,0.0164111455174637,-0.448195417919145,-0.500378268846409,-0.718827759959588,-0.681489655517593
91054,0.00505237268124479,7235.05152005288,0.00175893522494926,2.36995539026766,0.0346224875539802,-0.62005146816078,-0.505889528340488,-0.721937571182214,-0.500893458375947
91055,0.00532924886155924,7904.09505376321,0.00217465293305214,3.17994794209609,0.0274436988903129,-0.49996849414397,-0.502467800663731,-0.717697616419778,-0.470408835226832
91056,0.00515874126364305,7860.7147378853,0.0020646777470606,3.08265256182067,0.024708382598166,-0.514392723842373,-0.503372994573755,-0.717972532128002,-0.489182063969848
91057,0.00493012238460878,7440.884755173,0.001735062085874,2.55868574846631,0.0253368891020837,-0.59207182483123,-0.506086025576744,-0.720633136475738,-0.514353461394565
91063,0.00534826831177558,7600.81727416307,0.00323612356638973,3.59550411468369,0.0225596646881928,-0.43836148187859,-0.49373095021603,-0.719619590104847,-0.468314755585565
91068,0.00533016880870063,6631.71431368001,0.00382402720858534,3.82044569119352,0.0212674610811118,-0.40501345487963,-0.488891978662601,-0.725761122763871,-0.470307547200212
91069,0.00512957004278757,5070.78510377628,0.00433374753972077,3.53782448867146,0.0210457507564816,-0.446912598819221,-0.484696525521066,-0.735653258183899,-0.492393873933309
91070,0.00527358180439546,5157.61356149629,0.0043147735399439,3.54131757427975,0.0209989879805554,-0.446394742071783,-0.484852698469463,-0.735102996931417,-0.476537889945554
91118,0.00479751928400318,6994.82341403819,0.0018993963413842,2.12665853181833,0.0431987208459226,-0.656120701471125,-0.504733408020748,-0.723459977798297,-0.528953328908539
91167,0.0036655948954003,6952.17429894595,0.0031476413351624,3.77640230258732,0.015920827662645,-0.411542973055658,-0.494459237930483,-0.723730259640267,-0.653580475890491
91301,0.00498345202782363,5859.11922315845,0.00631616835076817,2.18600737046622,0.0691707574381668,-0.647322120504925,-0.468379433359909,-0.730657318703955,-0.508481760642862
91303,0.00431712349971046,7459.94982135288,0.00195205102291066,2.14857538892459,0.0489908998676223,-0.652871484701811,-0.504300013008753,-0.720512314714414,-0.581845868923916
91308,0.00434221925084308,7594.09580390611,0.00167975146663651,2.28627876171294,0.0493789787748087,-0.632456691381497,-0.506541281325957,-0.719662186331237,-0.579082776356498
91311,0.00487626249535325,7021.29053887233,0.00178490331247283,2.28473441572339,0.0361694053477722,-0.632685643683488,-0.50567578780921,-0.723292246692122,-0.520283543299565
91313,0.00455598926797783,7472.4238333735,0.00153721472761954,2.31201083126761,0.0288453459017579,-0.628641861933057,-0.507714485871597,-0.720433262688636,-0.555546268428905
91314,0.00492288355434999,7546.98084785456,0.00196414486110751,2.86452223129504,0.0277031294660882,-0.546730970352984,-0.504200469929231,-0.719960769715168,-0.515150471134548
91315,0.00337089953111687,6533.12063134731,0.00312066408166107,3.90774320014495,0.0188928187754818,-0.392071429085093,-0.494681284798223,-0.72638594421702,-0.686027026958078
91319,0.00339190579922028,6305.13986032772,0.00309755272350455,3.80648124531008,0.0155215246675147,-0.4070837111905,-0.494871511897792,-0.727830735336168,-0.683714194679858
91320,0.00352425212063533,4883.66617080346,0.00440837533546064,4.02584565301186,0.0105981713744342,-0.374562510334019,-0.484082272172793,-0.736839094039154,-0.669142599070126
91322,0.00492773852395506,7419.02078393747,0.00162060348312179,2.55671436003065,0.0265103040387664,-0.592364087007914,-0.507028122007198,-0.720771695843395,-0.514615929237
92001,0.0153968711040817,213415.420432835,0.0135644840167367,4.14306030834956,1.24604826382389,-0.357185209296457,-0.408719327858756,0.584697039340816,0.638056579610885
92002,0.0140256663768851,205214.736314147,0.0101667686632949,4.66323594143789,1.18488587206581,-0.280068158168863,-0.436685556951255,0.532726535281931,0.487084187108934
92005,0.0116839451387466,417802.533958662,0.00688932092313307,5.85617864220141,1.43062670721968,-0.10321207842349,-0.463661876273358,1.8799671850195,0.229255978904619
92011,0.0117182030738847,328277.196439987,0.00764362202391785,6.64270670188475,1.24189509728,0.0133922389140498,-0.457453305161625,1.31261489470451,0.233027846319742
92019,0.0133816377498951,380813.142228151,0.00929492704842701,8.67078520060485,1.28735262689658,0.314058827904415,-0.443861591373642,1.64555292088689,0.416175342697931
92026,0.0152440544751672,283695.189194248,0.00994150247294997,8.80011511052308,0.743082625055803,0.333232239039184,-0.438539698699651,1.03008366255548,0.621231162061113
92028,0.0113528300728162,559704.354566785,0.00973251703066092,11.2162889615964,1.88550006127363,0.691434720189889,-0.440259835364463,2.77924693255569,0.192799545590578
92030,0.0162626368827184,216115.537867724,0.0156819793873298,4.08980466496357,1.39930153077404,-0.365080462192959,-0.391290451547406,0.601808595166946,0.73337912944946
92042,0.0120904765814962,340269.243803837,0.00743168345772198,6.4924059780053,1.49479498061462,-0.00889013625048875,-0.459197748671222,1.38861254772679,0.274015906668774
92053,0.0175997557620996,201200.781836929,0.0103407473306069,6.32652846588557,1.12501798526074,-0.0334818006218244,-0.435253557280557,0.50728875052748,0.880598601695902
92077,0.0175423668883352,232805.445634069,0.0097905574889077,7.4957215019958,0.900928708941859,0.139853345064303,-0.439782110604407,0.707578175699458,0.874279971513728
92083,0.0146451585679722,338623.54708052,0.00937065392707989,8.77248418163134,1.10111841839071,0.329135899994241,-0.443238291592298,1.37818321195419,0.555291520681878
92084,0.0141906936031545,363199.658230205,0.0103067374857537,8.99223391737567,1.25180778524521,0.361714226483812,-0.435533488650206,1.53393032594748,0.505254015934414
92087,0.0126898583944456,401458.231777778,0.010427714841441,9.69670195263937,1.32718818862967,0.466152985313488,-0.434537737066504,1.77638782376895,0.340009047246785
92090,0.0124860660433775,665238.027978252,0.00837896391539535,9.85803157416967,1.66096686333969,0.490070416043725,-0.451400785259527,3.44804945232123,0.31757110037852
92104,0.0148460704727728,338482.059494782,0.0108550387368502,9.66250278521843,1.15618481549943,0.461082892108885,-0.431020480112179,1.37728655735288,0.577412324634976
92120,0.011873716948265,388995.645923608,0.00872528637366854,8.96137008144159,1.28198031989987,0.357138602670773,-0.448550242409274,1.6974082094655,0.250150236008727
