"","stateroute","scale","subrouteID","AOU","occupancy"
"1903","68113",5,"Stop11","3930",0.333333333333333
"19061","72029",5,"Stop11","3930",0.133333333333333
"1907","72034",5,"Stop11","3930",0.0666666666666667
"19081","72035",5,"Stop11","3930",0.133333333333333
"19101","72132",5,"Stop11","3930",0.133333333333333
"1911","76306",5,"Stop11","3930",0.133333333333333
"19121","88924",5,"Stop11","3930",0.0666666666666667
"1913","89001",5,"Stop11","3930",0.6
"1916","89043",5,"Stop11","3930",0.333333333333333
"1918","14098",5,"Stop11","3940",0.2
"19201","39028",5,"Stop11","3940",0.0666666666666667
"1922","46121",5,"Stop11","3940",0.2
"1924","53026",5,"Stop11","3940",0.0666666666666667
"1926","58116",5,"Stop11","3940",0.2
"1927","59020",5,"Stop11","3940",0.2
"1931","68119",5,"Stop11","3940",0.0666666666666667
"1932","68317",5,"Stop11","3940",0.133333333333333
"19331","72029",5,"Stop11","3940",0.266666666666667
"19341","72034",5,"Stop11","3940",0.666666666666667
"19351","72035",5,"Stop11","3940",0.6
"1936","72036",5,"Stop11","3940",0.6
"19371","72132",5,"Stop11","3940",0.466666666666667
"1938","76306",5,"Stop11","3940",0.0666666666666667
"19391","88924",5,"Stop11","3940",0.266666666666667
"1940","89001",5,"Stop11","3940",0.133333333333333
"1945","14098",5,"Stop11","3970",0.8
"1975","45101",5,"Stop11","4000",0.0666666666666667
"20021","45101",5,"Stop11","4010",0.0666666666666667
"20041","53025",5,"Stop11","4010",0.0666666666666667
"20241","89043",5,"Stop11","4010",0.0666666666666667
"20291","45101",5,"Stop11","4020",0.0666666666666667
"20341","58116",5,"Stop11","4020",0.0666666666666667
"2038","68113",5,"Stop11","4020",0.333333333333333
"20401","68317",5,"Stop11","4020",0.0666666666666667
"20412","72029",5,"Stop11","4020",0.866666666666667
"20422","72034",5,"Stop11","4020",0.933333333333333
"20451","72132",5,"Stop11","4020",0.666666666666667
"20461","76306",5,"Stop11","4020",0.333333333333333
"2059","53026",5,"Stop11","4021",0.133333333333333
"2076","89019",5,"Stop11","4021",0.0666666666666667
"2077","89029",5,"Stop11","4021",0.4
"2106","89078",5,"Stop11","4030",0.133333333333333
"2130","89019",5,"Stop11","4040",0.133333333333333
"2136","39028",5,"Stop11","4050",0.266666666666667
"2137","45101",5,"Stop11","4050",0.133333333333333
"2139","53025",5,"Stop11","4050",0.0666666666666667
"2140","53026",5,"Stop11","4050",0.2
"21421","58116",5,"Stop11","4050",0.266666666666667
"2146","68113",5,"Stop11","4050",0.2
"21481","68317",5,"Stop11","4050",0.0666666666666667
"2149","72029",5,"Stop11","4050",0.4
"2150","72034",5,"Stop11","4050",0.466666666666667
"21511","72035",5,"Stop11","4050",0.266666666666667
"21521","72036",5,"Stop11","4050",0.0666666666666667
"21531","72132",5,"Stop11","4050",0.133333333333333
"2154","76306",5,"Stop11","4050",0.266666666666667
"2155","88924",5,"Stop11","4050",0.0666666666666667
"2157","89019",5,"Stop11","4050",0.2
"2159","89043",5,"Stop11","4050",0.266666666666667
"2162","34034",5,"Stop11","4060",0.133333333333333
"21881","14098",5,"Stop11","4070",0.8
"22161","34034",5,"Stop11","4090",0.533333333333333
"22171","39028",5,"Stop11","4090",0.4
"22191","46121",5,"Stop11","4090",0.733333333333333
"22241","59020",5,"Stop11","4090",0.133333333333333
"2232","72035",5,"Stop11","4090",0.2
"22331","72036",5,"Stop11","4090",0.6
"22361","88924",5,"Stop11","4090",0.466666666666667
"2243","34034",5,"Stop11","4120",0.2
"2244","39028",5,"Stop11","4120",0.0666666666666667
"22451","45101",5,"Stop11","4120",0.133333333333333
"22461","46121",5,"Stop11","4120",0.133333333333333
"22501","58116",5,"Stop11","4120",0.0666666666666667
"22511","59020",5,"Stop11","4120",0.0666666666666667
"2252","64038",5,"Stop11","4120",0.0666666666666667
"22541","68113",5,"Stop11","4120",0.266666666666667
"22551","68119",5,"Stop11","4120",0.133333333333333
"22561","68317",5,"Stop11","4120",0.2
"22571","72029",5,"Stop11","4120",0.0666666666666667
"22581","72034",5,"Stop11","4120",0.266666666666667
"22591","72035",5,"Stop11","4120",0.2
"22601","72036",5,"Stop11","4120",0.466666666666667
"22611","72132",5,"Stop11","4120",0.4
"22621","76306",5,"Stop11","4120",0.4
"22631","88924",5,"Stop11","4120",0.533333333333333
"22741","53025",5,"Stop11","4130",0.2
"22751","53026",5,"Stop11","4130",0.533333333333333
"22761","55011",5,"Stop11","4130",0.666666666666667
"2291","89001",5,"Stop11","4130",0.133333333333333
"22921","89019",5,"Stop11","4130",0.266666666666667
"22931","89029",5,"Stop11","4130",0.266666666666667
"22942","89043",5,"Stop11","4130",0.133333333333333
"22952","89078",5,"Stop11","4130",0.333333333333333
"2297","34034",5,"Stop11","4230",0.666666666666667
"2298","39028",5,"Stop11","4230",0.0666666666666667
"2300","46121",5,"Stop11","4230",0.466666666666667
"2304","58116",5,"Stop11","4230",0.0666666666666667
"2305","59020",5,"Stop11","4230",0.866666666666667
"2314","72036",5,"Stop11","4230",0.133333333333333
"2316","76306",5,"Stop11","4230",0.0666666666666667
"23171","88924",5,"Stop11","4230",0.0666666666666667
"2335","68113",5,"Stop11","4280",0.0666666666666667
"2338","72029",5,"Stop11","4280",0.133333333333333
"2340","72035",5,"Stop11","4280",0.133333333333333
"2341","72036",5,"Stop11","4280",0.0666666666666667
"23501","14098",5,"Stop11","4310",0.666666666666667
"2383","53026",5,"Stop11","4330",0.0666666666666667
"2399","89001",5,"Stop11","4330",0.266666666666667
"2401","89029",5,"Stop11","4330",0.0666666666666667
"24021","89043",5,"Stop11","4330",0.133333333333333
"2403","89078",5,"Stop11","4330",0.466666666666667
"2410","53026",5,"Stop11","4360",0.0666666666666667
"2428","89029",5,"Stop11","4360",0.0666666666666667
"2432","34034",5,"Stop11","4440",0.2
"2434","45101",5,"Stop11","4440",0.0666666666666667
"2441","64038",5,"Stop11","4440",0.533333333333333
"2442","64039",5,"Stop11","4440",0.866666666666667
"2443","68113",5,"Stop11","4440",0.666666666666667
"2444","68119",5,"Stop11","4440",0.733333333333333
"2445","68317",5,"Stop11","4440",0.933333333333333
"2451","76306",5,"Stop11","4440",0.133333333333333
"24581","14098",5,"Stop11","4470",0.933333333333333
"2465","55011",5,"Stop11","4470",0.0666666666666667
"2468","64038",5,"Stop11","4470",0.6
"2469","64039",5,"Stop11","4470",0.266666666666667
"2492","55011",5,"Stop11","4480",0.133333333333333
"2513","34034",5,"Stop11","4520",0.2
"2514","39028",5,"Stop11","4520",0.2
"2515","45101",5,"Stop11","4520",0.0666666666666667
"2516","46121",5,"Stop11","4520",0.733333333333333
"2524","68113",5,"Stop11","4520",0.533333333333333
"2525","68119",5,"Stop11","4520",0.133333333333333
"2526","68317",5,"Stop11","4520",0.2
"2527","72029",5,"Stop11","4520",0.0666666666666667
"2528","72034",5,"Stop11","4520",0.4
"2529","72035",5,"Stop11","4520",0.733333333333333
"2530","72036",5,"Stop11","4520",0.666666666666667
"2532","76306",5,"Stop11","4520",0.266666666666667
"2533","88924",5,"Stop11","4520",0.4
"2539","14098",5,"Stop11","4540",0.933333333333333
"25461","55011",5,"Stop11","4540",0.333333333333333
"2569","45101",5,"Stop11","4560",0.133333333333333
"2578","68113",5,"Stop11","4560",0.666666666666667
"2580","68317",5,"Stop11","4560",0.333333333333333
"2581","72029",5,"Stop11","4560",0.133333333333333
"2582","72034",5,"Stop11","4560",0.8
"2583","72035",5,"Stop11","4560",0.666666666666667
"2584","72036",5,"Stop11","4560",0.466666666666667
"2585","72132",5,"Stop11","4560",0.266666666666667
"25861","76306",5,"Stop11","4560",0.2
"25871","88924",5,"Stop11","4560",0.266666666666667
"2603","64038",5,"Stop11","4570",0.0666666666666667
"2617","89029",5,"Stop11","4570",0.0666666666666667
"26201","14098",5,"Stop11","4580",0.466666666666667
"2650","45101",5,"Stop11","4590",0.266666666666667
"2652","53025",5,"Stop11","4590",0.466666666666667
"26691","89001",5,"Stop11","4590",0.2
"2670","89019",5,"Stop11","4590",0.2
"26711","89029",5,"Stop11","4590",0.0666666666666667
"26721","89043",5,"Stop11","4590",0.866666666666667
"26751","34034",5,"Stop11","4610",0.2
"26762","39028",5,"Stop11","4610",1
"26771","45101",5,"Stop11","4610",0.0666666666666667
"2678","46121",5,"Stop11","4610",0.2
"26821","58116",5,"Stop11","4610",0.0666666666666667
"26832","59020",5,"Stop11","4610",0.0666666666666667
"26862","68113",5,"Stop11","4610",0.466666666666667
"26882","68317",5,"Stop11","4610",0.133333333333333
"26891","72029",5,"Stop11","4610",0.2
"26902","72034",5,"Stop11","4610",0.133333333333333
"26912","72035",5,"Stop11","4610",0.333333333333333
"26922","72036",5,"Stop11","4610",0.6
"26932","72132",5,"Stop11","4610",0.2
"26952","88924",5,"Stop11","4610",0.133333333333333
"27011","14098",5,"Stop11","4620",0.533333333333333
"2707","53026",5,"Stop11","4620",0.666666666666667
"27251","89029",5,"Stop11","4620",0.866666666666667
"2731","45101",5,"Stop11","4630",0.0666666666666667
"2761","53026",5,"Stop11","4640",0.0666666666666667
"27821","14098",5,"Stop11","4641",0.533333333333333
"2804","89001",5,"Stop11","4641",1
"2805","89019",5,"Stop11","4641",0.133333333333333
"2806","89029",5,"Stop11","4641",0.733333333333333
"2807","89043",5,"Stop11","4641",0.666666666666667
"2808","89078",5,"Stop11","4641",0.8
"28111","39028",5,"Stop11","4650",0.266666666666667
"2813","46121",5,"Stop11","4650",0.4
"28241","72029",5,"Stop11","4650",0.8
"28261","72035",5,"Stop11","4650",0.133333333333333
"28281","72132",5,"Stop11","4650",0.4
"28301","88924",5,"Stop11","4650",0.866666666666667
"2841","53025",5,"Stop11","4660",0.133333333333333
"2842","53026",5,"Stop11","4660",0.6
"28471","64039",5,"Stop11","4660",0.0666666666666667
"2849","68119",5,"Stop11","4660",0.0666666666666667
"2852","72034",5,"Stop11","4660",0.0666666666666667
"2854","72036",5,"Stop11","4660",0.2
"28581","89001",5,"Stop11","4660",0.0666666666666667
"28611","89043",5,"Stop11","4660",0.2
"28621","89078",5,"Stop11","4660",0.466666666666667
"2866","45101",5,"Stop11","4661",1
"2871","58116",5,"Stop11","4661",0.133333333333333
"2875","68113",5,"Stop11","4661",0.333333333333333
"2879","72034",5,"Stop11","4661",0.133333333333333
"2883","76306",5,"Stop11","4661",0.933333333333333
"28931","45101",5,"Stop11","4670",0.733333333333333
"2898","58116",5,"Stop11","4670",0.466666666666667
"2900","64038",5,"Stop11","4670",0.133333333333333
"2901","64039",5,"Stop11","4670",0.266666666666667
"29021","68113",5,"Stop11","4670",0.133333333333333
"2903","68119",5,"Stop11","4670",0.133333333333333
"2905","72029",5,"Stop11","4670",0.133333333333333
"2906","72034",5,"Stop11","4670",0.2
"29071","72035",5,"Stop11","4670",0.133333333333333
"2909","72132",5,"Stop11","4670",0.4
"2910","76306",5,"Stop11","4670",0.133333333333333
"2922","53025",5,"Stop11","4680",0.133333333333333
"2939","89001",5,"Stop11","4680",0.8
"2940","89019",5,"Stop11","4680",0.933333333333333
"2941","89029",5,"Stop11","4680",0.866666666666667
"2942","89043",5,"Stop11","4680",0.733333333333333
"2943","89078",5,"Stop11","4680",0.133333333333333
"29491","53025",5,"Stop11","4690",0.4
"29501","53026",5,"Stop11","4690",0.533333333333333
"2978","55011",5,"Stop11","4691",0.533333333333333
"2999","34034",5,"Stop11","4740",0.866666666666667
"3005","55011",5,"Stop11","4740",0.4
"3008","64038",5,"Stop11","4740",1
"3009","64039",5,"Stop11","4740",1
"3011","68119",5,"Stop11","4740",0.533333333333333
"3031","53026",5,"Stop11","4750",0.666666666666667
"30531","34034",5,"Stop11","4770",0.6
"3054","39028",5,"Stop11","4770",1
"3055","45101",5,"Stop11","4770",0.4
"3056","46121",5,"Stop11","4770",0.866666666666667
"3061","59020",5,"Stop11","4770",0.2
"3064","68113",5,"Stop11","4770",0.733333333333333
"30651","68119",5,"Stop11","4770",0.6
"30661","68317",5,"Stop11","4770",0.0666666666666667
"3067","72029",5,"Stop11","4770",0.266666666666667
"30681","72034",5,"Stop11","4770",0.8
"30691","72035",5,"Stop11","4770",0.666666666666667
"30701","72036",5,"Stop11","4770",0.933333333333333
"3071","72132",5,"Stop11","4770",0.266666666666667
"3072","76306",5,"Stop11","4770",0.8
"30731","88924",5,"Stop11","4770",0.533333333333333
"3084","53025",5,"Stop11","4780",0.133333333333333
"3101","89001",5,"Stop11","4780",0.666666666666667
"3102","89019",5,"Stop11","4780",0.266666666666667
"3104","89043",5,"Stop11","4780",0.333333333333333
"3105","89078",5,"Stop11","4780",0.666666666666667
"31061","14098",5,"Stop11","4810",0.533333333333333
"3113","55011",5,"Stop11","4810",0.0666666666666667
"31361","45101",5,"Stop11","4840",0.266666666666667
"31381","53025",5,"Stop11","4840",0.133333333333333
"31561","89019",5,"Stop11","4840",0.133333333333333
"31581","89043",5,"Stop11","4840",0.2
"3163","45101",5,"Stop11","4860",0.2
"31651","53025",5,"Stop11","4860",0.333333333333333
"31662","53026",5,"Stop11","4860",0.0666666666666667
"3167","55011",5,"Stop11","4860",0.733333333333333
"3168","58116",5,"Stop11","4860",0.0666666666666667
"3175","72029",5,"Stop11","4860",0.466666666666667
"3176","72034",5,"Stop11","4860",0.2
"3179","72132",5,"Stop11","4860",0.133333333333333
"3180","76306",5,"Stop11","4860",0.133333333333333
"31821","89001",5,"Stop11","4860",0.466666666666667
"31831","89019",5,"Stop11","4860",0.733333333333333
"31841","89029",5,"Stop11","4860",0.0666666666666667
"31851","89043",5,"Stop11","4860",0.133333333333333
"31861","89078",5,"Stop11","4860",0.666666666666667
"31871","14098",5,"Stop11","4880",0.866666666666667
"3188","34034",5,"Stop11","4880",1
"3189","39028",5,"Stop11","4880",0.733333333333333
"3191","46121",5,"Stop11","4880",1
"3192","53025",5,"Stop11","4880",0.2
"3193","53026",5,"Stop11","4880",1
"3195","58116",5,"Stop11","4880",0.8
"3196","59020",5,"Stop11","4880",0.866666666666667
"3197","64038",5,"Stop11","4880",0.133333333333333
"3198","64039",5,"Stop11","4880",0.8
"3199","68113",5,"Stop11","4880",1
"3200","68119",5,"Stop11","4880",1
"3201","68317",5,"Stop11","4880",1
"3202","72029",5,"Stop11","4880",0.4
"3203","72034",5,"Stop11","4880",1
"3204","72035",5,"Stop11","4880",1
"3205","72036",5,"Stop11","4880",0.933333333333333
"3206","72132",5,"Stop11","4880",0.2
"3207","76306",5,"Stop11","4880",1
"3208","88924",5,"Stop11","4880",0.866666666666667
"3211","89029",5,"Stop11","4880",0.4
"3213","89078",5,"Stop11","4880",0.933333333333333
"3218","46121",5,"Stop11","4881",0.133333333333333
"3223","59020",5,"Stop11","4881",0.133333333333333
"32631","89001",5,"Stop11","4882",0.133333333333333
"3290","89001",5,"Stop11","4890",0.133333333333333
"3299","46121",5,"Stop11","4900",0.466666666666667
"3304","59020",5,"Stop11","4900",0.266666666666667
"3313","72036",5,"Stop11","4900",0.266666666666667
"3327","53025",5,"Stop11","4910",0.0666666666666667
"3328","53026",5,"Stop11","4910",0.0666666666666667
"3345","89019",5,"Stop11","4910",0.0666666666666667
"3356","55011",5,"Stop11","4920",0.333333333333333
"3376","14098",5,"Stop11","4930",0.733333333333333
"3377","34034",5,"Stop11","4930",1
"3380","46121",5,"Stop11","4930",0.8
"33821","53026",5,"Stop11","4930",0.133333333333333
"33832","55011",5,"Stop11","4930",0.0666666666666667
"3385","59020",5,"Stop11","4930",1
"3386","64038",5,"Stop11","4930",0.0666666666666667
"3388","68113",5,"Stop11","4930",1
"3389","68119",5,"Stop11","4930",1
"3390","68317",5,"Stop11","4930",1
"33921","72034",5,"Stop11","4930",0.666666666666667
"33931","72035",5,"Stop11","4930",0.2
"3394","72036",5,"Stop11","4930",1
"33961","76306",5,"Stop11","4930",0.533333333333333
"33981","89001",5,"Stop11","4930",0.0666666666666667
"34021","89078",5,"Stop11","4930",0.666666666666667
"34042","34034",5,"Stop11","4940",0.0666666666666667
"34132","64038",5,"Stop11","4940",0.4
"34142","64039",5,"Stop11","4940",0.8
"34152","68113",5,"Stop11","4940",0.933333333333333
"34162","68119",5,"Stop11","4940",1
"34172","68317",5,"Stop11","4940",0.733333333333333
"34202","72035",5,"Stop11","4940",0.2
"34232","76306",5,"Stop11","4940",0.466666666666667
"3430","14098",5,"Stop11","4950",0.733333333333333
"34311","34034",5,"Stop11","4950",0.933333333333333
"34321","39028",5,"Stop11","4950",0.933333333333333
"34341","46121",5,"Stop11","4950",0.4
"3435","53025",5,"Stop11","4950",0.333333333333333
"3436","53026",5,"Stop11","4950",0.666666666666667
"3439","59020",5,"Stop11","4950",0.666666666666667
"34401","64038",5,"Stop11","4950",0.933333333333333
"34411","64039",5,"Stop11","4950",0.8
"34421","68113",5,"Stop11","4950",0.4
"34431","68119",5,"Stop11","4950",0.8
"34441","68317",5,"Stop11","4950",0.733333333333333
"34451","72029",5,"Stop11","4950",0.0666666666666667
"34461","72034",5,"Stop11","4950",0.6
"34471","72035",5,"Stop11","4950",0.666666666666667
"34481","72036",5,"Stop11","4950",0.8
"3449","72132",5,"Stop11","4950",0.0666666666666667
"3451","88924",5,"Stop11","4950",0.2
"3452","89001",5,"Stop11","4950",0.333333333333333
"3453","89019",5,"Stop11","4950",0.4
"3454","89029",5,"Stop11","4950",0.666666666666667
"3456","89078",5,"Stop11","4950",0.4
"34671","64038",5,"Stop11","4970",0.8
"34681","64039",5,"Stop11","4970",0.8
"3484","14098",5,"Stop11","4980",0.466666666666667
"3485","34034",5,"Stop11","4980",1
"3487","45101",5,"Stop11","4980",0.0666666666666667
"3490","53026",5,"Stop11","4980",0.6
"3493","59020",5,"Stop11","4980",0.266666666666667
"34941","64038",5,"Stop11","4980",1
"34951","64039",5,"Stop11","4980",0.933333333333333
"3496","68113",5,"Stop11","4980",1
"3497","68119",5,"Stop11","4980",1
"3498","68317",5,"Stop11","4980",1
"3500","72034",5,"Stop11","4980",0.933333333333333
"3501","72035",5,"Stop11","4980",0.933333333333333
"3502","72036",5,"Stop11","4980",0.8
"3504","76306",5,"Stop11","4980",0.733333333333333
"3510","89078",5,"Stop11","4980",0.0666666666666667
"35121","34034",5,"Stop11","5010",0.6
"35231","68113",5,"Stop11","5010",0.933333333333333
"35241","68119",5,"Stop11","5010",1
"35251","68317",5,"Stop11","5010",0.933333333333333
"35281","72035",5,"Stop11","5010",0.133333333333333
"35292","72036",5,"Stop11","5010",0.333333333333333
"35311","76306",5,"Stop11","5010",0.2
"3538","14098",5,"Stop11","5011",0.2
"35391","34034",5,"Stop11","5011",0.0666666666666667
"3545","55011",5,"Stop11","5011",1
"3548","64038",5,"Stop11","5011",1
"3549","64039",5,"Stop11","5011",1
"35651","14098",5,"Stop11","5050",0.0666666666666667
"35932","34034",5,"Stop11","5060",0.133333333333333
"36021","64038",5,"Stop11","5060",0.4
"36092","72035",5,"Stop11","5060",0.0666666666666667
"36102","72036",5,"Stop11","5060",0.2
"36201","34034",5,"Stop11","5070",0.266666666666667
"36231","46121",5,"Stop11","5070",0.0666666666666667
"36281","59020",5,"Stop11","5070",0.466666666666667
"36291","64038",5,"Stop11","5070",0.0666666666666667
"36312","68113",5,"Stop11","5070",0.4
"36322","68119",5,"Stop11","5070",0.333333333333333
"36331","68317",5,"Stop11","5070",0.2
"36351","72034",5,"Stop11","5070",0.733333333333333
"36362","72035",5,"Stop11","5070",0.8
"36372","72036",5,"Stop11","5070",0.866666666666667
"36462","14098",5,"Stop11","5080",0.8
"36731","14098",5,"Stop11","5100",0.866666666666667
"36801","55011",5,"Stop11","5100",0.733333333333333
