"stateroute","scale","subrouteID","AOU","occupancy"
"68119",5,"Stop1","4940",1.13333333333333
"72035",5,"Stop1","4940",0.8
"72036",5,"Stop1","4940",0.2
"76306",5,"Stop1","4940",0.733333333333333
"14098",5,"Stop1","4950",0.333333333333333
"34034",5,"Stop1","4950",0.933333333333333
"39028",5,"Stop1","4950",0.8
"46121",5,"Stop1","4950",0.133333333333333
"53025",5,"Stop1","4950",0.266666666666667
"53026",5,"Stop1","4950",0.133333333333333
"59020",5,"Stop1","4950",0.133333333333333
"64038",5,"Stop1","4950",1.2
"64039",5,"Stop1","4950",1.2
"68113",5,"Stop1","4950",0.2
"68119",5,"Stop1","4950",0.266666666666667
"68317",5,"Stop1","4950",0.266666666666667
"72029",5,"Stop1","4950",0.466666666666667
"72034",5,"Stop1","4950",0.466666666666667
"72035",5,"Stop1","4950",0.8
"72036",5,"Stop1","4950",0.733333333333333
"72132",5,"Stop1","4950",0.466666666666667
"76306",5,"Stop1","4950",0.133333333333333
"88924",5,"Stop1","4950",0.0666666666666667
"89029",5,"Stop1","4950",0.666666666666667
"89078",5,"Stop1","4950",0.0666666666666667
"64038",5,"Stop1","4970",1
"64039",5,"Stop1","4970",1.13333333333333
"34034",5,"Stop1","4980",1.2
"39028",5,"Stop1","4980",1.06666666666667
"45101",5,"Stop1","4980",0.266666666666667
"58116",5,"Stop1","4980",0.0666666666666667
"59020",5,"Stop1","4980",0.266666666666667
"64038",5,"Stop1","4980",1.2
"64039",5,"Stop1","4980",1.33333333333333
"68113",5,"Stop1","4980",1.33333333333333
"68119",5,"Stop1","4980",1.33333333333333
"68317",5,"Stop1","4980",0.733333333333333
"72029",5,"Stop1","4980",0.4
"72034",5,"Stop1","4980",0.333333333333333
"72035",5,"Stop1","4980",1.33333333333333
"72036",5,"Stop1","4980",1.33333333333333
"72132",5,"Stop1","4980",1.33333333333333
"76306",5,"Stop1","4980",1.13333333333333
"88924",5,"Stop1","4980",0.333333333333333
"89001",5,"Stop1","4980",0.0666666666666667
"89019",5,"Stop1","4980",0.133333333333333
"89029",5,"Stop1","4980",0.0666666666666667
"89078",5,"Stop1","4980",0.133333333333333
"34034",5,"Stop1","5010",1.06666666666667
"39028",5,"Stop1","5010",0.933333333333333
"68113",5,"Stop1","5010",1.33333333333333
"68119",5,"Stop1","5010",0.333333333333333
"68317",5,"Stop1","5010",0.2
"72035",5,"Stop1","5010",1.06666666666667
"72036",5,"Stop1","5010",1.13333333333333
"72132",5,"Stop1","5010",0.0666666666666667
"76306",5,"Stop1","5010",0.266666666666667
"88924",5,"Stop1","5010",0.2
"64038",5,"Stop1","5011",1.26666666666667
"64039",5,"Stop1","5011",1.33333333333333
"89029",5,"Stop1","5011",1
"14098",5,"Stop1","5050",0.133333333333333
"34034",5,"Stop1","5060",0.466666666666667
"39028",5,"Stop1","5060",0.8
"64038",5,"Stop1","5060",0.0666666666666667
"64039",5,"Stop1","5060",0.4
"72034",5,"Stop1","5060",0.0666666666666667
"72035",5,"Stop1","5060",0.266666666666667
"72036",5,"Stop1","5060",0.333333333333333
"72132",5,"Stop1","5060",0.0666666666666667
"88924",5,"Stop1","5060",0.333333333333333
"34034",5,"Stop1","5070",0.333333333333333
"39028",5,"Stop1","5070",0.0666666666666667
"59020",5,"Stop1","5070",0.333333333333333
"64039",5,"Stop1","5070",0.133333333333333
"68113",5,"Stop1","5070",0.2
"68119",5,"Stop1","5070",0.2
"68317",5,"Stop1","5070",0.0666666666666667
"72029",5,"Stop1","5070",0.466666666666667
"72035",5,"Stop1","5070",0.666666666666667
"72036",5,"Stop1","5070",0.933333333333333
"72132",5,"Stop1","5070",0.733333333333333
"14098",5,"Stop1","5080",1
"89029",5,"Stop1","5080",0.866666666666667
"14098",5,"Stop1","5100",0.133333333333333
"53026",5,"Stop1","5100",0.0666666666666667
"55011",5,"Stop1","5100",0.2
"64038",5,"Stop1","5100",0.8
"64039",5,"Stop1","5100",0.666666666666667
"89029",5,"Stop1","5100",0.2
"34034",5,"Stop1","5110",1.2
"39028",5,"Stop1","5110",0.333333333333333
"46121",5,"Stop1","5110",0.533333333333333
"59020",5,"Stop1","5110",0.533333333333333
"64038",5,"Stop1","5110",0.133333333333333
"64039",5,"Stop1","5110",0.466666666666667
"68113",5,"Stop1","5110",1.13333333333333
"68119",5,"Stop1","5110",1
"68317",5,"Stop1","5110",0.333333333333333
"72029",5,"Stop1","5110",0.2
"72034",5,"Stop1","5110",0.333333333333333
"72035",5,"Stop1","5110",1
"72036",5,"Stop1","5110",1.33333333333333
"72132",5,"Stop1","5110",1.26666666666667
"76306",5,"Stop1","5110",0.0666666666666667
"45101",5,"Stop1","5140",0.133333333333333
"53025",5,"Stop1","5140",0.2
"53026",5,"Stop1","5140",0.0666666666666667
"58116",5,"Stop1","5140",0.133333333333333
"89019",5,"Stop1","5140",0.6
"89043",5,"Stop1","5140",0.333333333333333
"89078",5,"Stop1","5140",0.0666666666666667
"68119",5,"Stop1","5170",0.133333333333333
"72029",5,"Stop1","5170",0.466666666666667
"72034",5,"Stop1","5170",1
"72132",5,"Stop1","5170",0.2
"76306",5,"Stop1","5170",0.133333333333333
"89001",5,"Stop1","5170",0.0666666666666667
"53025",5,"Stop1","5180",0.133333333333333
"89019",5,"Stop1","5180",0.0666666666666667
"89029",5,"Stop1","5180",0.133333333333333
"14098",5,"Stop1","5190",1.26666666666667
"39028",5,"Stop1","5190",0.4
"46121",5,"Stop1","5190",0.733333333333333
"53025",5,"Stop1","5190",0.0666666666666667
"53026",5,"Stop1","5190",0.4
"59020",5,"Stop1","5190",1.13333333333333
"68113",5,"Stop1","5190",0.466666666666667
"68317",5,"Stop1","5190",0.266666666666667
"72029",5,"Stop1","5190",0.6
"72034",5,"Stop1","5190",1
"72035",5,"Stop1","5190",0.8
"72036",5,"Stop1","5190",0.666666666666667
"72132",5,"Stop1","5190",0.0666666666666667
"89001",5,"Stop1","5190",0.133333333333333
"89029",5,"Stop1","5190",0.0666666666666667
"89001",5,"Stop1","5210",0.0666666666666667
"89043",5,"Stop1","5210",0.0666666666666667
"89078",5,"Stop1","5210",0.0666666666666667
"45101",5,"Stop1","5220",0.0666666666666667
"34034",5,"Stop1","5290",0.133333333333333
"39028",5,"Stop1","5290",0.133333333333333
"46121",5,"Stop1","5290",0.0666666666666667
"59020",5,"Stop1","5290",0.133333333333333
"64038",5,"Stop1","5290",0.0666666666666667
"64039",5,"Stop1","5290",0.2
"68113",5,"Stop1","5290",0.0666666666666667
"68119",5,"Stop1","5290",0.133333333333333
"68317",5,"Stop1","5290",0.733333333333333
"72029",5,"Stop1","5290",0.466666666666667
"72034",5,"Stop1","5290",0.2
"72035",5,"Stop1","5290",0.0666666666666667
"72036",5,"Stop1","5290",0.2
"72132",5,"Stop1","5290",0.266666666666667
"76306",5,"Stop1","5290",0.333333333333333
"88924",5,"Stop1","5290",0.333333333333333
"89001",5,"Stop1","5290",0.0666666666666667
"89029",5,"Stop1","5290",0.0666666666666667
"14098",5,"Stop1","5300",1.06666666666667
"53025",5,"Stop1","5330",0.466666666666667
"53026",5,"Stop1","5330",0.266666666666667
"89001",5,"Stop1","5330",0.0666666666666667
"89019",5,"Stop1","5330",0.266666666666667
"89043",5,"Stop1","5330",0.0666666666666667
"64038",5,"Stop1","5380",0.866666666666667
"64039",5,"Stop1","5380",0.133333333333333
"34034",5,"Stop1","5400",0.0666666666666667
"53026",5,"Stop1","5400",0.0666666666666667
"55011",5,"Stop1","5400",0.866666666666667
"64038",5,"Stop1","5400",0.8
"64039",5,"Stop1","5400",1.13333333333333
"72035",5,"Stop1","5400",0.133333333333333
"72036",5,"Stop1","5400",1.06666666666667
"89029",5,"Stop1","5400",1.26666666666667
"34034",5,"Stop1","5420",0.133333333333333
"64038",5,"Stop1","5420",1.26666666666667
"64039",5,"Stop1","5420",1.2
"68113",5,"Stop1","5420",1.26666666666667
"68119",5,"Stop1","5420",1.2
"68317",5,"Stop1","5420",0.466666666666667
"72034",5,"Stop1","5420",0.2
"72035",5,"Stop1","5420",0.8
"72036",5,"Stop1","5420",1.06666666666667
"76306",5,"Stop1","5420",1.2
"89078",5,"Stop1","5420",0.133333333333333
"64038",5,"Stop1","5450",1.2
"64039",5,"Stop1","5450",0.0666666666666667
"34034",5,"Stop1","5460",0.0666666666666667
"39028",5,"Stop1","5460",0.133333333333333
"64038",5,"Stop1","5460",1.06666666666667
"64039",5,"Stop1","5460",0.8
"72034",5,"Stop1","5460",0.133333333333333
"72035",5,"Stop1","5460",0.666666666666667
"72036",5,"Stop1","5460",0.733333333333333
"34034",5,"Stop1","5470",0.0666666666666667
"45101",5,"Stop1","5480",1
"64038",5,"Stop1","5480",0.0666666666666667
"64039",5,"Stop1","5480",0.2
"45101",5,"Stop1","5491",0.0666666666666667
"64038",5,"Stop1","5491",0.533333333333333
"64039",5,"Stop1","5491",0.333333333333333
"14098",5,"Stop1","5520",1.26666666666667
"55011",5,"Stop1","5520",0.6
"89029",5,"Stop1","5520",0.0666666666666667
"89001",5,"Stop1","5540",0.6
"89019",5,"Stop1","5540",0.933333333333333
"89043",5,"Stop1","5540",0.0666666666666667
"89078",5,"Stop1","5540",1
"45101",5,"Stop1","5580",1.33333333333333
"58116",5,"Stop1","5580",0.133333333333333
"68113",5,"Stop1","5580",0.0666666666666667
"68119",5,"Stop1","5580",0.866666666666667
"68317",5,"Stop1","5580",1.06666666666667
"76306",5,"Stop1","5580",1.26666666666667
"14098",5,"Stop1","5600",0.2
"34034",5,"Stop1","5600",1
"39028",5,"Stop1","5600",1.26666666666667
"45101",5,"Stop1","5600",1.2
"46121",5,"Stop1","5600",1.06666666666667
"53025",5,"Stop1","5600",1.33333333333333
"53026",5,"Stop1","5600",1.26666666666667
"55011",5,"Stop1","5600",0.866666666666667
"58116",5,"Stop1","5600",0.866666666666667
"59020",5,"Stop1","5600",1.33333333333333
"68113",5,"Stop1","5600",1.33333333333333
"68119",5,"Stop1","5600",1.33333333333333
"68317",5,"Stop1","5600",1.13333333333333
"72029",5,"Stop1","5600",1.33333333333333
"72034",5,"Stop1","5600",1.33333333333333
"72035",5,"Stop1","5600",1.33333333333333
"72036",5,"Stop1","5600",1.33333333333333
"72132",5,"Stop1","5600",1.33333333333333
"76306",5,"Stop1","5600",1.13333333333333
"88924",5,"Stop1","5600",1.2
"89019",5,"Stop1","5600",0.466666666666667
"89029",5,"Stop1","5600",0.266666666666667
"64038",5,"Stop1","5610",1.26666666666667
"64039",5,"Stop1","5610",1.33333333333333
"55011",5,"Stop1","5620",0.866666666666667
"34034",5,"Stop1","5630",0.6
"39028",5,"Stop1","5630",0.933333333333333
"59020",5,"Stop1","5630",0.4
"68119",5,"Stop1","5630",0.0666666666666667
"68317",5,"Stop1","5630",0.2
"72029",5,"Stop1","5630",0.8
"72034",5,"Stop1","5630",1.2
"72035",5,"Stop1","5630",1.06666666666667
"72036",5,"Stop1","5630",1.26666666666667
"88924",5,"Stop1","5630",0.0666666666666667
"58116",5,"Stop1","5670",0.733333333333333
"72029",5,"Stop1","5670",1.13333333333333
"72034",5,"Stop1","5670",0.8
"72035",5,"Stop1","5670",1.33333333333333
"72132",5,"Stop1","5670",0.0666666666666667
"53025",5,"Stop1","5671",0.466666666666667
"53026",5,"Stop1","5671",0.133333333333333
"89001",5,"Stop1","5671",0.933333333333333
"89019",5,"Stop1","5671",1.26666666666667
"89029",5,"Stop1","5671",0.0666666666666667
"89043",5,"Stop1","5671",1.26666666666667
"89078",5,"Stop1","5671",0.0666666666666667
"55011",5,"Stop1","5730",0.133333333333333
"14098",5,"Stop1","5739",0.133333333333333
"34034",5,"Stop1","5810",1.2
"39028",5,"Stop1","5810",0.666666666666667
"45101",5,"Stop1","5810",0.733333333333333
"46121",5,"Stop1","5810",0.6
"53025",5,"Stop1","5810",0.666666666666667
"53026",5,"Stop1","5810",1.33333333333333
"55011",5,"Stop1","5810",0.0666666666666667
"58116",5,"Stop1","5810",0.466666666666667
"59020",5,"Stop1","5810",1.33333333333333
"64038",5,"Stop1","5810",0.333333333333333
"64039",5,"Stop1","5810",1.06666666666667
"68113",5,"Stop1","5810",1.13333333333333
"68119",5,"Stop1","5810",1.33333333333333
"68317",5,"Stop1","5810",1.06666666666667
"72029",5,"Stop1","5810",1.33333333333333
"72034",5,"Stop1","5810",1.26666666666667
"72035",5,"Stop1","5810",1.06666666666667
"72036",5,"Stop1","5810",1.33333333333333
"72132",5,"Stop1","5810",1.33333333333333
"76306",5,"Stop1","5810",1.26666666666667
"88924",5,"Stop1","5810",1.2
"89001",5,"Stop1","5810",1.26666666666667
"89019",5,"Stop1","5810",0.4
"89029",5,"Stop1","5810",0.266666666666667
"89078",5,"Stop1","5810",1.26666666666667
"89019",5,"Stop1","5830",1
"89043",5,"Stop1","5830",0.333333333333333
"45101",5,"Stop1","5840",1
"68113",5,"Stop1","5840",0.0666666666666667
"68119",5,"Stop1","5840",1.33333333333333
"68317",5,"Stop1","5840",0.4
"76306",5,"Stop1","5840",0.0666666666666667
"89019",5,"Stop1","5850",0.0666666666666667
"89043",5,"Stop1","5850",0.0666666666666667
"34034",5,"Stop1","5870",0.266666666666667
"39028",5,"Stop1","5870",0.866666666666667
"46121",5,"Stop1","5870",0.266666666666667
"59020",5,"Stop1","5870",0.0666666666666667
"68317",5,"Stop1","5870",0.0666666666666667
"72029",5,"Stop1","5870",0.733333333333333
"72034",5,"Stop1","5870",1
"72035",5,"Stop1","5870",0.866666666666667
"72036",5,"Stop1","5870",0.533333333333333
"72132",5,"Stop1","5870",0.466666666666667
"88924",5,"Stop1","5870",0.866666666666667
"14098",5,"Stop1","5880",1.26666666666667
"55011",5,"Stop1","5880",0.466666666666667
"89001",5,"Stop1","5880",0.4
"89029",5,"Stop1","5880",1.26666666666667
"89078",5,"Stop1","5880",0.733333333333333
"55011",5,"Stop1","5900",1.06666666666667
"14098",5,"Stop1","5911",1.26666666666667
"34034",5,"Stop1","5930",1.13333333333333
"39028",5,"Stop1","5930",1.26666666666667
"46121",5,"Stop1","5930",1.06666666666667
"59020",5,"Stop1","5930",1.26666666666667
"68119",5,"Stop1","5930",0.533333333333333
"68317",5,"Stop1","5930",0.266666666666667
"72029",5,"Stop1","5930",1.26666666666667
"72034",5,"Stop1","5930",1.26666666666667
"72035",5,"Stop1","5930",0.866666666666667
"72036",5,"Stop1","5930",1.2
"72132",5,"Stop1","5930",1
"88924",5,"Stop1","5930",1.2
"34034",5,"Stop1","5950",0.533333333333333
"45101",5,"Stop1","5950",0.266666666666667
"68113",5,"Stop1","5950",0.2
"68119",5,"Stop1","5950",0.4
"68317",5,"Stop1","5950",0.2
"72029",5,"Stop1","5950",0.666666666666667
"72034",5,"Stop1","5950",0.133333333333333
"72035",5,"Stop1","5950",0.466666666666667
"72036",5,"Stop1","5950",0.266666666666667
"72132",5,"Stop1","5950",0.533333333333333
"76306",5,"Stop1","5950",0.266666666666667
"88924",5,"Stop1","5950",0.0666666666666667
"14098",5,"Stop1","5960",1.2
"53026",5,"Stop1","5960",0.4
"55011",5,"Stop1","5960",0.266666666666667
"89001",5,"Stop1","5960",0.133333333333333
"89029",5,"Stop1","5960",1
"89078",5,"Stop1","5960",0.866666666666667
"39028",5,"Stop1","5970",1.2
"46121",5,"Stop1","5970",0.0666666666666667
"34034",5,"Stop1","5980",1.2
"39028",5,"Stop1","5980",1.26666666666667
"46121",5,"Stop1","5980",1.06666666666667
"58116",5,"Stop1","5980",0.4
"59020",5,"Stop1","5980",0.933333333333333
"68119",5,"Stop1","5980",0.0666666666666667
"68317",5,"Stop1","5980",0.133333333333333
"72029",5,"Stop1","5980",1.33333333333333
"72034",5,"Stop1","5980",1.26666666666667
"72035",5,"Stop1","5980",1.33333333333333
"72036",5,"Stop1","5980",1.26666666666667
"72132",5,"Stop1","5980",1.33333333333333
"76306",5,"Stop1","5980",0.866666666666667
"88924",5,"Stop1","5980",0.866666666666667
"14098",5,"Stop1","5990",0.2
"53026",5,"Stop1","5990",0.333333333333333
"89029",5,"Stop1","5990",0.8
"34034",5,"Stop1","6040",0.6
"39028",5,"Stop1","6040",0.133333333333333
"14098",5,"Stop1","6070",0.0666666666666667
"53025",5,"Stop1","6070",0.4
"53026",5,"Stop1","6070",0.2
"55011",5,"Stop1","6070",0.4
"89001",5,"Stop1","6070",0.4
"89019",5,"Stop1","6070",1.2
"89029",5,"Stop1","6070",1.13333333333333
"89043",5,"Stop1","6070",1
"89078",5,"Stop1","6070",0.866666666666667
"34034",5,"Stop1","6080",0.0666666666666667
"39028",5,"Stop1","6080",0.133333333333333
"45101",5,"Stop1","6080",0.133333333333333
"58116",5,"Stop1","6080",0.333333333333333
"72029",5,"Stop1","6080",1.2
"72034",5,"Stop1","6080",0.333333333333333
"72035",5,"Stop1","6080",1.26666666666667
"72036",5,"Stop1","6080",0.733333333333333
"72132",5,"Stop1","6080",0.4
"88924",5,"Stop1","6080",0.666666666666667
"39028",5,"Stop1","6100",0.866666666666667
"88924",5,"Stop1","6100",0.333333333333333
"34034",5,"Stop1","6110",0.133333333333333
"39028",5,"Stop1","6110",0.533333333333333
"46121",5,"Stop1","6110",0.0666666666666667
"68317",5,"Stop1","6110",0.0666666666666667
"14098",5,"Stop1","6120",0.0666666666666667
"64039",5,"Stop1","6120",0.133333333333333
"72029",5,"Stop1","6120",0.0666666666666667
"89029",5,"Stop1","6120",0.0666666666666667
"14098",5,"Stop1","6130",0.0666666666666667
"34034",5,"Stop1","6130",0.6
"39028",5,"Stop1","6130",0.866666666666667
"53025",5,"Stop1","6130",0.0666666666666667
"59020",5,"Stop1","6130",0.133333333333333
"64038",5,"Stop1","6130",0.266666666666667
"64039",5,"Stop1","6130",1
"68113",5,"Stop1","6130",0.6
"72029",5,"Stop1","6130",0.733333333333333
"72034",5,"Stop1","6130",0.8
"72035",5,"Stop1","6130",1.2
"72036",5,"Stop1","6130",1.06666666666667
"72132",5,"Stop1","6130",0.8
"76306",5,"Stop1","6130",0.133333333333333
"88924",5,"Stop1","6130",0.8
"89001",5,"Stop1","6130",0.2
"89019",5,"Stop1","6130",0.533333333333333
"89029",5,"Stop1","6130",0.266666666666667
"89078",5,"Stop1","6130",0.2
"14098",5,"Stop1","6140",0.666666666666667
"39028",5,"Stop1","6140",0.266666666666667
"45101",5,"Stop1","6140",0.0666666666666667
"53025",5,"Stop1","6140",1.13333333333333
"53026",5,"Stop1","6140",1.33333333333333
"64039",5,"Stop1","6140",0.4
"68113",5,"Stop1","6140",0.133333333333333
"68119",5,"Stop1","6140",0.6
"72029",5,"Stop1","6140",0.2
"72034",5,"Stop1","6140",0.133333333333333
"72035",5,"Stop1","6140",0.466666666666667
"72036",5,"Stop1","6140",0.0666666666666667
"72132",5,"Stop1","6140",0.8
"76306",5,"Stop1","6140",0.2
"89001",5,"Stop1","6140",0.266666666666667
"89019",5,"Stop1","6140",0.266666666666667
"89029",5,"Stop1","6140",0.0666666666666667
"89043",5,"Stop1","6140",0.0666666666666667
"89078",5,"Stop1","6140",0.2
"14098",5,"Stop1","6150",0.333333333333333
"53025",5,"Stop1","6150",0.133333333333333
"53026",5,"Stop1","6150",0.0666666666666667
"89001",5,"Stop1","6150",1.26666666666667
"89019",5,"Stop1","6150",0.4
"89029",5,"Stop1","6150",0.0666666666666667
"89078",5,"Stop1","6150",1.2
"34034",5,"Stop1","6160",0.0666666666666667
"34034",5,"Stop1","6170",0.133333333333333
"39028",5,"Stop1","6170",0.333333333333333
"72036",5,"Stop1","6170",0.0666666666666667
"72132",5,"Stop1","6170",0.333333333333333
"88924",5,"Stop1","6170",0.0666666666666667
"89078",5,"Stop1","6170",0.133333333333333
"34034",5,"Stop1","6190",0.466666666666667
"39028",5,"Stop1","6190",0.0666666666666667
"45101",5,"Stop1","6190",0.133333333333333
"53025",5,"Stop1","6190",0.0666666666666667
"53026",5,"Stop1","6190",0.0666666666666667
"58116",5,"Stop1","6190",0.133333333333333
"59020",5,"Stop1","6190",0.2
"68119",5,"Stop1","6190",0.0666666666666667
"68317",5,"Stop1","6190",0.133333333333333
"72029",5,"Stop1","6190",0.533333333333333
"72034",5,"Stop1","6190",0.8
"72035",5,"Stop1","6190",0.533333333333333
"72036",5,"Stop1","6190",0.133333333333333
"72132",5,"Stop1","6190",0.933333333333333
"89001",5,"Stop1","6190",0.0666666666666667
"89029",5,"Stop1","6190",0.4
"89078",5,"Stop1","6190",0.0666666666666667
"14098",5,"Stop1","6200",0.2
"34034",5,"Stop1","6240",0.0666666666666667
"39028",5,"Stop1","6240",0.6
"45101",5,"Stop1","6240",0.533333333333333
"53026",5,"Stop1","6240",0.2
"58116",5,"Stop1","6240",1.2
"68119",5,"Stop1","6240",0.466666666666667
"68317",5,"Stop1","6240",1.13333333333333
"72029",5,"Stop1","6240",1.33333333333333
"72034",5,"Stop1","6240",1.2
"72035",5,"Stop1","6240",1.06666666666667
"72036",5,"Stop1","6240",0.666666666666667
"72132",5,"Stop1","6240",1.26666666666667
"76306",5,"Stop1","6240",0.8
"88924",5,"Stop1","6240",0.8
"34034",5,"Stop1","6270",0.733333333333333
"39028",5,"Stop1","6270",0.133333333333333
"53025",5,"Stop1","6270",1
"53026",5,"Stop1","6270",1.33333333333333
"58116",5,"Stop1","6270",0.0666666666666667
"59020",5,"Stop1","6270",0.266666666666667
"64039",5,"Stop1","6270",0.666666666666667
"68113",5,"Stop1","6270",0.866666666666667
"68119",5,"Stop1","6270",0.8
"68317",5,"Stop1","6270",0.333333333333333
"72034",5,"Stop1","6270",0.0666666666666667
"72035",5,"Stop1","6270",0.133333333333333
"72036",5,"Stop1","6270",0.0666666666666667
"72132",5,"Stop1","6270",0.733333333333333
"89001",5,"Stop1","6270",0.866666666666667
"89019",5,"Stop1","6270",0.466666666666667
"89029",5,"Stop1","6270",0.8
"89043",5,"Stop1","6270",1
"89078",5,"Stop1","6270",1
"34034",5,"Stop1","6280",0.2
"39028",5,"Stop1","6280",0.333333333333333
"68119",5,"Stop1","6280",0.0666666666666667
"72034",5,"Stop1","6280",0.0666666666666667
"72132",5,"Stop1","6280",0.266666666666667
"88924",5,"Stop1","6280",0.266666666666667
"45101",5,"Stop1","6290",0.0666666666666667
