"datasetID","site","nt"
171,"d171_Bahamas_1046_21_1_2003",1
171,"d171_Bahamas_1142_12_10_2003",1
171,"d171_Bahamas_1350_21_1_2003",1
171,"d171_Bahamas_1500_24_8_2003",1
171,"d171_Bahamas_2040_13_10_2003",1
171,"d171_Bahamas_3_22_4_2003",1
171,"d171_Bahamas_332_8_2_2003",1
171,"d171_Bahamas_4_19_3_2003",1
171,"d171_Bahamas_4_20_5_2003",1
171,"d171_Bahamas_40_9_7_2003",1
171,"d171_Bahamas_528_20_5_2003",1
171,"d171_Bahamas_668_11_9_2003",1
171,"d171_Bahamas_933_20_7_2003",1
171,"d171_Bahamas_966_28_7_2003",1
171,"d171_Bahamas_1142_7_6_2004",1
171,"d171_Bahamas_1220_11_7_2004",1
171,"d171_Bahamas_1478_12_3_2004",1
171,"d171_Bahamas_-2_12_1_2004",1
171,"d171_Bahamas_285_8_7_2004",1
171,"d171_Bahamas_3_20_7_2004",1
171,"d171_Bahamas_668_20_8_2004",1
171,"d171_Bahamas_774_20_8_2004",1
171,"d171_Bahamas_1_9_2_2005",1
171,"d171_Bahamas_1041_14_7_2005",1
171,"d171_Bahamas_1276_14_7_2005",1
171,"d171_Bahamas_1512_27_4_2005",1
171,"d171_Bahamas_1685_21_5_2005",1
171,"d171_Bahamas_1699_14_7_2005",1
171,"d171_Bahamas_1717_24_9_2005",1
171,"d171_Bahamas_181_13_6_2005",1
171,"d171_Bahamas_-2_26_1_2005",1
171,"d171_Bahamas_3_1_3_2005",1
171,"d171_Bahamas_332_22_5_2005",1
171,"d171_Bahamas_40_16_6_2005",1
171,"d171_Bahamas_40_4_4_2005",1
171,"d171_Bahamas_675_27_9_2005",1
171,"d171_Bahamas_767_13_2_2005",1
171,"d171_Bahamas_774_22_1_2005",1
171,"d171_Bahamas_774_6_8_2005",1
171,"d171_Bahamas_794_3_8_2005",1
171,"d171_Bahamas_1220_4_8_2006",1
171,"d171_Bahamas_218_10_6_2006",1
171,"d171_Bahamas_40_13_7_2006",1
171,"d171_Bahamas_40_22_2_2006",1
171,"d171_Bahamas_40_24_7_2006",1
171,"d171_Bahamas_40_26_7_2006",1
171,"d171_Bahamas_40_3_8_2006",1
171,"d171_Bahamas_40_9_8_2006",1
171,"d171_Bahamas_512_24_5_2006",1
171,"d171_Bahamas_774_24_7_2006",1
171,"d171_Bahamas_40_21_6_2007",1
171,"d171_Bahamas_1_29_7_2008",1
171,"d171_Bahamas_1405_24_9_2008",1
171,"d171_Bahamas_40_16_7_2008",1
171,"d171_Bahamas_40_27_7_2008",1
171,"d171_Bahamas_1_17_12_1992",1
171,"d171_Bahamas_1333_12_5_1992",1
171,"d171_Bahamas_-20_1_4_1992",1
171,"d171_Bahamas_8_2_6_1992",1
171,"d171_Bahamas_1_12_12_1993",1
171,"d171_Bahamas_195_21_4_1993",1
171,"d171_Bahamas_-4_4_12_1993",1
171,"d171_Bahamas_8_13_12_1993",1
171,"d171_Bahamas_8_6_5_1993",1
171,"d171_Bahamas_1_14_3_1994",1
171,"d171_Bahamas_1_15_3_1994",1
171,"d171_Bahamas_1_23_2_1994",1
171,"d171_Bahamas_1_6_2_1994",1
171,"d171_Bahamas_2_15_3_1994",1
171,"d171_Bahamas_2158_25_3_1994",1
171,"d171_Bahamas_23_6_10_1994",1
171,"d171_Bahamas_382_23_6_1994",1
171,"d171_Bahamas_-4_13_12_1994",1
171,"d171_Bahamas_1_17_2_1995",1
171,"d171_Bahamas_1_21_10_1995",1
171,"d171_Bahamas_1_7_8_1995",1
171,"d171_Bahamas_1_9_11_1995",1
171,"d171_Bahamas_1150_2_7_1995",1
171,"d171_Bahamas_1475_19_4_1995",1
171,"d171_Bahamas_1571_22_7_1995",1
171,"d171_Bahamas_-2_13_11_1995",1
171,"d171_Bahamas_2249_8_12_1995",1
171,"d171_Bahamas_-5_11_11_1995",1
171,"d171_Bahamas_1_13_8_1996",1
171,"d171_Bahamas_1_19_5_1996",1
171,"d171_Bahamas_1_23_11_1996",1
171,"d171_Bahamas_1_31_7_1996",1
171,"d171_Bahamas_1_5_1_1996",1
171,"d171_Bahamas_1874_25_8_1996",1
171,"d171_Bahamas_-2_18_8_1996",1
171,"d171_Bahamas_2_21_7_1996",1
171,"d171_Bahamas_2_27_6_1996",1
171,"d171_Bahamas_25_22_6_1996",1
171,"d171_Bahamas_2627_28_5_1996",1
171,"d171_Bahamas_34_27_2_1996",1
171,"d171_Bahamas_348_16_3_1996",1
171,"d171_Bahamas_4_24_11_1996",1
171,"d171_Bahamas_-7_15_2_1996",1
171,"d171_Bahamas_-7_22_2_1996",1
171,"d171_Bahamas_8_25_7_1996",1
171,"d171_Bahamas_8_28_2_1996",1
171,"d171_Bahamas_8_9_2_1996",1
171,"d171_Bahamas_1_2_3_1997",1
171,"d171_Bahamas_1_25_7_1997",1
171,"d171_Bahamas_106_1_5_1997",1
171,"d171_Bahamas_141_19_4_1997",1
171,"d171_Bahamas_15_23_8_1997",1
171,"d171_Bahamas_2205_10_5_1997",1
171,"d171_Bahamas_3_4_6_1997",1
171,"d171_Bahamas_3750_18_6_1997",1
171,"d171_Bahamas_40_14_5_1997",1
171,"d171_Bahamas_40_7_7_1997",1
171,"d171_Bahamas_431_2_5_1997",1
171,"d171_Bahamas_802_8_1_1997",1
171,"d171_Bahamas_0_1_9_1998",1
171,"d171_Bahamas_0_21_12_1998",1
171,"d171_Bahamas_0_22_9_1998",1
171,"d171_Bahamas_1_1_10_1998",1
171,"d171_Bahamas_1_1_11_1998",1
171,"d171_Bahamas_1_2_10_1998",1
171,"d171_Bahamas_1_30_7_1998",1
171,"d171_Bahamas_1_31_10_1998",1
171,"d171_Bahamas_1172_3_8_1998",1
171,"d171_Bahamas_140_15_10_1998",1
171,"d171_Bahamas_142_21_4_1998",1
171,"d171_Bahamas_1424_3_8_1998",1
171,"d171_Bahamas_2_23_9_1998",1
171,"d171_Bahamas_-2_23_9_1998",1
171,"d171_Bahamas_2082_4_8_1998",1
171,"d171_Bahamas_273_4_8_1998",1
171,"d171_Bahamas_279_27_7_1998",1
171,"d171_Bahamas_3_10_10_1998",1
171,"d171_Bahamas_3_16_7_1998",1
171,"d171_Bahamas_303_3_7_1998",1
171,"d171_Bahamas_318_7_5_1998",1
171,"d171_Bahamas_332_5_7_1998",1
171,"d171_Bahamas_383_21_5_1998",1
171,"d171_Bahamas_4_21_9_1998",1
171,"d171_Bahamas_40_2_8_1998",1
171,"d171_Bahamas_445_19_5_1998",1
171,"d171_Bahamas_479_13_6_1998",1
171,"d171_Bahamas_52_3_10_1998",1
171,"d171_Bahamas_794_5_8_1998",1
171,"d171_Bahamas_802_4_8_1998",1
171,"d171_Bahamas_861_24_6_1998",1
171,"d171_Bahamas_906_29_7_1998",1
171,"d171_Bahamas_1_10_9_1999",1
171,"d171_Bahamas_1_4_10_1999",1
171,"d171_Bahamas_1217_17_5_1999",1
171,"d171_Bahamas_1424_18_5_1999",1
171,"d171_Bahamas_1634_24_8_1999",1
171,"d171_Bahamas_176_21_7_1999",1
171,"d171_Bahamas_-2_31_12_1999",1
171,"d171_Bahamas_205_10_5_1999",1
171,"d171_Bahamas_2313_27_7_1999",1
171,"d171_Bahamas_279_5_5_1999",1
171,"d171_Bahamas_3_29_7_1999",1
171,"d171_Bahamas_3_31_8_1999",1
171,"d171_Bahamas_348_27_5_1999",1
171,"d171_Bahamas_36_20_5_1999",1
171,"d171_Bahamas_4_6_10_1999",1
171,"d171_Bahamas_40_13_7_1999",1
171,"d171_Bahamas_40_8_7_1999",1
171,"d171_Bahamas_668_21_7_1999",1
171,"d171_Bahamas_702_19_5_1999",1
171,"d171_Bahamas_794_19_5_1999",1
171,"d171_Bahamas_8_13_10_1999",1
171,"d171_Bahamas_8_19_8_1999",1
171,"d171_Bahamas_8_3_9_1999",1
171,"d171_Bahamas_861_24_6_1999",1
171,"d171_Bahamas_1_18_12_2000",1
171,"d171_Bahamas_1_27_1_2000",1
171,"d171_Bahamas_1117_6_7_2000",1
171,"d171_Bahamas_1500_9_8_2000",1
171,"d171_Bahamas_1513_13_6_2000",1
171,"d171_Bahamas_-2_31_7_2000",1
171,"d171_Bahamas_2034_10_8_2000",1
171,"d171_Bahamas_40_23_8_2000",1
171,"d171_Bahamas_52_25_6_2000",1
171,"d171_Bahamas_685_5_4_2000",1
171,"d171_Bahamas_69_28_12_2000",1
171,"d171_Bahamas_-7_13_6_2000",1
171,"d171_Bahamas_7_4_6_2000",1
171,"d171_Bahamas_830_11_7_2000",1
171,"d171_Bahamas_933_21_3_2000",1
171,"d171_Bahamas_10_1_2_2001",1
171,"d171_Bahamas_1172_5_1_2001",1
171,"d171_Bahamas_2082_8_3_2001",1
171,"d171_Bahamas_332_29_5_2001",1
171,"d171_Bahamas_40_1_2_2001",1
171,"d171_Bahamas_40_10_12_2001",1
171,"d171_Bahamas_40_12_1_2001",1
171,"d171_Bahamas_40_19_12_2001",1
171,"d171_Bahamas_40_27_1_2001",1
171,"d171_Bahamas_40_5_7_2001",1
171,"d171_Bahamas_528_11_9_2001",1
171,"d171_Bahamas_668_17_6_2001",1
171,"d171_Bahamas_933_15_6_2001",1
171,"d171_Bahamas_1_22_8_2002",1
171,"d171_Bahamas_1046_17_1_2002",1
171,"d171_Bahamas_1102_21_7_2002",1
171,"d171_Bahamas_1340_27_3_2002",1
171,"d171_Bahamas_1392_6_7_2002",1
171,"d171_Bahamas_1599_6_6_2002",1
171,"d171_Bahamas_1619_8_3_2002",1
171,"d171_Bahamas_1674_9_3_2002",1
171,"d171_Bahamas_1731_20_4_2002",1
171,"d171_Bahamas_1808_15_3_2002",1
171,"d171_Bahamas_181_1_6_2002",1
171,"d171_Bahamas_1958_4_8_2002",1
171,"d171_Bahamas_-2_8_9_2002",1
171,"d171_Bahamas_40_29_7_2002",1
171,"d171_Bahamas_40_9_7_2002",1
171,"d171_Bahamas_512_7_6_2002",1
171,"d171_Bahamas_802_5_7_2002",1
171,"d171_Bahamas_933_7_6_2002",1
171,"d171_Bahamas_966_11_8_2002",1
171,"d171_Bahamas_1_16_1_2003",1
171,"d171_Bahamas_12_11_6_2003",1
171,"d171_Bahamas_1332_31_7_2003",1
171,"d171_Bahamas_181_6_2_2003",1
171,"d171_Bahamas_2_9_6_2003",1
171,"d171_Bahamas_285_24_8_2003",1
171,"d171_Bahamas_34_24_11_2003",1
171,"d171_Bahamas_48_18_6_2003",1
171,"d171_Bahamas_505_4_9_2003",1
171,"d171_Bahamas_8_25_2_2003",1
171,"d171_Bahamas_1_12_2_2004",1
171,"d171_Bahamas_1117_30_7_2004",1
171,"d171_Bahamas_1220_29_5_2004",1
171,"d171_Bahamas_1592_19_8_2004",1
171,"d171_Bahamas_285_13_6_2004",1
171,"d171_Bahamas_512_2_6_2004",1
171,"d171_Bahamas_794_22_8_2004",1
171,"d171_Bahamas_933_12_6_2004",1
171,"d171_Bahamas_1041_22_6_2005",1
171,"d171_Bahamas_1041_23_2_2005",1
171,"d171_Bahamas_12_9_4_2005",1
171,"d171_Bahamas_1619_27_7_2005",1
171,"d171_Bahamas_181_21_5_2005",1
171,"d171_Bahamas_-2_1_2_2005",1
171,"d171_Bahamas_-2_21_7_2005",1
171,"d171_Bahamas_2082_5_8_2005",1
171,"d171_Bahamas_40_1_8_2005",1
171,"d171_Bahamas_4422_18_7_2005",1
171,"d171_Bahamas_821_11_8_2005",1
171,"d171_Bahamas_1_7_12_1992",1
171,"d171_Bahamas_1_8_12_1992",1
171,"d171_Bahamas_1_8_5_1992",1
171,"d171_Bahamas_1_9_2_1992",1
171,"d171_Bahamas_1294_12_5_1992",1
171,"d171_Bahamas_34_15_1_1992",1
171,"d171_Bahamas_1_12_3_1993",1
171,"d171_Bahamas_1425_11_3_1993",1
171,"d171_Bahamas_3615_27_7_1993",1
171,"d171_Bahamas_1_25_11_1994",1
171,"d171_Bahamas_1_26_6_1994",1
171,"d171_Bahamas_12_12_12_1994",1
171,"d171_Bahamas_1217_8_12_1994",1
171,"d171_Bahamas_4_10_6_1994",1
171,"d171_Bahamas_-4_16_3_1994",1
171,"d171_Bahamas_497_10_6_1994",1
171,"d171_Bahamas_8_15_2_1994",1
171,"d171_Bahamas_8_6_12_1994",1
171,"d171_Bahamas_1_7_2_1995",1
171,"d171_Bahamas_11_9_11_1995",1
171,"d171_Bahamas_23_27_12_1995",1
171,"d171_Bahamas_3_5_8_1995",1
171,"d171_Bahamas_34_26_12_1995",1
171,"d171_Bahamas_34_28_12_1995",1
171,"d171_Bahamas_0_17_5_1996",1
171,"d171_Bahamas_1_17_6_1996",1
171,"d171_Bahamas_1_21_3_1996",1
171,"d171_Bahamas_1190_29_5_1996",1
171,"d171_Bahamas_140_13_7_1996",1
171,"d171_Bahamas_18_27_1_1996",1
171,"d171_Bahamas_2_15_7_1996",1
171,"d171_Bahamas_-2_9_3_1996",1
171,"d171_Bahamas_2475_2_7_1996",1
171,"d171_Bahamas_8_27_6_1996",1
171,"d171_Bahamas_906_14_8_1996",1
171,"d171_Bahamas_1_4_6_1997",1
171,"d171_Bahamas_1577_18_7_1997",1
171,"d171_Bahamas_2025_19_4_1997",1
171,"d171_Bahamas_512_8_1_1997",1
171,"d171_Bahamas_528_18_7_1997",1
171,"d171_Bahamas_1_20_3_1998",1
171,"d171_Bahamas_1_22_3_1998",1
171,"d171_Bahamas_1_29_9_1998",1
171,"d171_Bahamas_1_7_9_1998",1
171,"d171_Bahamas_1217_3_8_1998",1
171,"d171_Bahamas_1333_3_7_1998",1
171,"d171_Bahamas_1333_4_8_1998",1
171,"d171_Bahamas_150_19_5_1998",1
171,"d171_Bahamas_152_24_5_1998",1
171,"d171_Bahamas_2_11_10_1998",1
171,"d171_Bahamas_-2_19_10_1998",1
171,"d171_Bahamas_2_31_10_1998",1
171,"d171_Bahamas_2232_1_7_1998",1
171,"d171_Bahamas_332_25_6_1998",1
171,"d171_Bahamas_67_20_5_1998",1
171,"d171_Bahamas_767_12_6_1998",1
171,"d171_Bahamas_8_26_7_1998",1
171,"d171_Bahamas_861_12_6_1998",1
171,"d171_Bahamas_938_6_5_1998",1
171,"d171_Bahamas_95_19_5_1998",1
171,"d171_Bahamas_1_11_5_1999",1
171,"d171_Bahamas_1_14_6_1999",1
171,"d171_Bahamas_1_9_9_1999",1
171,"d171_Bahamas_140_24_5_1999",1
171,"d171_Bahamas_1874_18_5_1999",1
171,"d171_Bahamas_1962_25_6_1999",1
171,"d171_Bahamas_205_21_7_1999",1
171,"d171_Bahamas_2082_18_5_1999",1
171,"d171_Bahamas_2313_26_2_1999",1
171,"d171_Bahamas_317_10_2_1999",1
171,"d171_Bahamas_36_5_5_1999",1
171,"d171_Bahamas_54_10_2_1999",1
171,"d171_Bahamas_682_19_5_1999",1
171,"d171_Bahamas_687_24_6_1999",1
171,"d171_Bahamas_802_20_5_1999",1
171,"d171_Bahamas_802_8_7_1999",1
171,"d171_Bahamas_9_22_10_1999",1
171,"d171_Bahamas_0_28_6_2000",1
171,"d171_Bahamas_1_11_7_2000",1
171,"d171_Bahamas_1046_1_2_2000",1
171,"d171_Bahamas_1142_4_8_2000",1
171,"d171_Bahamas_1500_8_2_2000",1
171,"d171_Bahamas_181_17_2_2000",1
171,"d171_Bahamas_-2_25_6_2000",1
171,"d171_Bahamas_218_7_6_2000",1
171,"d171_Bahamas_2593_1_3_2000",1
171,"d171_Bahamas_3_7_6_2000",1
171,"d171_Bahamas_40_11_6_2000",1
171,"d171_Bahamas_450_16_2_2000",1
171,"d171_Bahamas_512_1_2_2000",1
171,"d171_Bahamas_577_9_7_2000",1
171,"d171_Bahamas_668_21_3_2000",1
171,"d171_Bahamas_794_21_3_2000",1
171,"d171_Bahamas_1_2_2_2001",1
171,"d171_Bahamas_1041_15_1_2001",1
171,"d171_Bahamas_1465_23_8_2001",1
171,"d171_Bahamas_1475_10_2_2001",1
171,"d171_Bahamas_1634_23_2_2001",1
171,"d171_Bahamas_1983_8_7_2001",1
171,"d171_Bahamas_-2_27_9_2001",1
171,"d171_Bahamas_285_8_10_2001",1
171,"d171_Bahamas_30_19_6_2001",1
171,"d171_Bahamas_40_5_1_2001",1
171,"d171_Bahamas_698_25_10_2001",1
171,"d171_Bahamas_701_27_3_2001",1
171,"d171_Bahamas_1_22_6_2002",1
171,"d171_Bahamas_11_20_7_2002",1
171,"d171_Bahamas_1362_2_2_2002",1
171,"d171_Bahamas_1592_25_8_2002",1
171,"d171_Bahamas_1599_11_7_2002",1
171,"d171_Bahamas_2_23_7_2002",1
171,"d171_Bahamas_2607_8_3_2002",1
171,"d171_Bahamas_450_8_8_2002",1
171,"d171_Bahamas_933_13_2_2002",1
171,"d171_Bahamas_1_21_8_2003",1
171,"d171_Bahamas_11_16_1_2003",1
171,"d171_Bahamas_1689_22_7_2003",1
171,"d171_Bahamas_-2_19_2_2003",1
171,"d171_Bahamas_3_30_3_2003",1
171,"d171_Bahamas_332_25_6_2003",1
171,"d171_Bahamas_387_10_9_2003",1
171,"d171_Bahamas_512_6_2_2003",1
171,"d171_Bahamas_767_12_9_2003",1
171,"d171_Bahamas_8_2_1_2003",1
171,"d171_Bahamas_1041_13_12_2004",1
171,"d171_Bahamas_1070_22_8_2004",1
171,"d171_Bahamas_11_4_2_2004",1
171,"d171_Bahamas_1142_13_2_2004",1
171,"d171_Bahamas_1634_19_8_2004",1
171,"d171_Bahamas_-2_30_3_2004",1
171,"d171_Bahamas_285_24_8_2004",1
171,"d171_Bahamas_34_12_2_2004",1
171,"d171_Bahamas_40_2_7_2004",1
171,"d171_Bahamas_40_22_1_2004",1
171,"d171_Bahamas_40_26_7_2004",1
171,"d171_Bahamas_40_29_1_2004",1
171,"d171_Bahamas_40_30_1_2004",1
171,"d171_Bahamas_450_18_8_2004",1
171,"d171_Bahamas_450_7_7_2004",1
171,"d171_Bahamas_512_7_7_2004",1
171,"d171_Bahamas_528_2_2_2004",1
171,"d171_Bahamas_668_23_8_2004",1
171,"d171_Bahamas_767_30_1_2004",1
171,"d171_Bahamas_966_12_6_2004",1
171,"d171_Bahamas_1_26_7_2005",1
171,"d171_Bahamas_1276_13_7_2005",1
171,"d171_Bahamas_387_16_2_2005",1
171,"d171_Bahamas_698_7_8_2005",1
171,"d171_Bahamas_802_31_1_2005",1
171,"d171_Bahamas_864_27_9_2005",1
171,"d171_Bahamas_933_5_8_2005",1
171,"d171_Bahamas_983_14_7_2005",1
171,"d171_Bahamas_1_14_11_1992",1
171,"d171_Bahamas_10_3_2_1992",1
171,"d171_Bahamas_8_17_11_1992",1
171,"d171_Bahamas_150_5_3_1993",1
171,"d171_Bahamas_-2_24_12_1993",1
171,"d171_Bahamas_2479_14_1_1993",1
171,"d171_Bahamas_8_9_3_1993",1
171,"d171_Bahamas_0_16_3_1994",1
171,"d171_Bahamas_1_20_2_1994",1
171,"d171_Bahamas_1_28_11_1994",1
171,"d171_Bahamas_15_26_4_1994",1
171,"d171_Bahamas_1682_21_7_1994",1
171,"d171_Bahamas_34_9_12_1994",1
171,"d171_Bahamas_8_19_11_1994",1
171,"d171_Bahamas_8_26_6_1994",1
171,"d171_Bahamas_8_7_2_1994",1
171,"d171_Bahamas_-2_15_8_1995",1
171,"d171_Bahamas_7_9_12_1995",1
171,"d171_Bahamas_1_13_6_1996",1
171,"d171_Bahamas_1_22_7_1996",1
171,"d171_Bahamas_2_18_2_1996",1
171,"d171_Bahamas_-2_22_2_1996",1
171,"d171_Bahamas_2208_26_2_1996",1
171,"d171_Bahamas_-4_15_6_1996",1
171,"d171_Bahamas_44_26_6_1996",1
171,"d171_Bahamas_5_17_8_1996",1
171,"d171_Bahamas_5_24_7_1996",1
171,"d171_Bahamas_-7_18_8_1996",1
171,"d171_Bahamas_91_26_5_1996",1
171,"d171_Bahamas_152_9_2_1997",1
171,"d171_Bahamas_294_8_1_1997",1
171,"d171_Bahamas_3380_5_2_1997",1
171,"d171_Bahamas_794_4_8_1997",1
171,"d171_Bahamas_-93_19_1_1997",1
171,"d171_Bahamas_1_2_8_1998",1
171,"d171_Bahamas_1_22_7_1998",1
171,"d171_Bahamas_1_23_9_1998",1
171,"d171_Bahamas_1_26_11_1998",1
171,"d171_Bahamas_1_30_10_1998",1
171,"d171_Bahamas_1_4_8_1998",1
171,"d171_Bahamas_1028_18_5_1998",1
171,"d171_Bahamas_1392_25_6_1998",1
171,"d171_Bahamas_140_4_10_1998",1
171,"d171_Bahamas_15_2_9_1998",1
171,"d171_Bahamas_150_21_5_1998",1
171,"d171_Bahamas_152_3_7_1998",1
171,"d171_Bahamas_332_21_6_1998",1
171,"d171_Bahamas_36_24_5_1998",1
171,"d171_Bahamas_40_21_2_1998",1
171,"d171_Bahamas_48_18_5_1998",1
171,"d171_Bahamas_49_20_4_1998",1
171,"d171_Bahamas_9_11_9_1998",1
171,"d171_Bahamas_9_18_9_1998",1
171,"d171_Bahamas_938_1_8_1998",1
171,"d171_Bahamas_1_31_8_1999",1
171,"d171_Bahamas_1_6_10_1999",1
171,"d171_Bahamas_11_30_9_1999",1
171,"d171_Bahamas_1217_19_5_1999",1
171,"d171_Bahamas_1220_23_8_1999",1
171,"d171_Bahamas_140_22_10_1999",1
171,"d171_Bahamas_1508_17_5_1999",1
171,"d171_Bahamas_1619_26_2_1999",1
171,"d171_Bahamas_-2_12_8_1999",1
171,"d171_Bahamas_2082_6_4_1999",1
171,"d171_Bahamas_2355_19_5_1999",1
171,"d171_Bahamas_2593_10_2_1999",1
171,"d171_Bahamas_332_24_6_1999",1
171,"d171_Bahamas_40_10_7_1999",1
171,"d171_Bahamas_450_20_5_1999",1
171,"d171_Bahamas_48_4_5_1999",1
171,"d171_Bahamas_6_19_10_1999",1
171,"d171_Bahamas_1_3_6_2000",1
171,"d171_Bahamas_1_4_8_2000",1
171,"d171_Bahamas_1041_15_8_2000",1
171,"d171_Bahamas_1634_21_3_2000",1
171,"d171_Bahamas_2391_31_1_2000",1
171,"d171_Bahamas_639_25_7_2000",1
171,"d171_Bahamas_668_18_3_2000",1
171,"d171_Bahamas_802_18_12_2000",1
171,"d171_Bahamas_1044_19_6_2001",1
171,"d171_Bahamas_1513_28_12_2001",1
171,"d171_Bahamas_1763_13_4_2001",1
171,"d171_Bahamas_40_13_10_2001",1
171,"d171_Bahamas_450_11_2_2001",1
171,"d171_Bahamas_450_21_2_2001",1
171,"d171_Bahamas_450_22_2_2001",1
171,"d171_Bahamas_479_1_6_2001",1
171,"d171_Bahamas_512_2_1_2001",1
171,"d171_Bahamas_668_16_1_2001",1
171,"d171_Bahamas_802_10_2_2001",1
171,"d171_Bahamas_1_28_6_2002",1
171,"d171_Bahamas_1392_2_2_2002",1
171,"d171_Bahamas_176_8_8_2002",1
171,"d171_Bahamas_40_19_7_2002",1
171,"d171_Bahamas_450_5_8_2002",1
171,"d171_Bahamas_1217_12_9_2003",1
171,"d171_Bahamas_1317_2_8_2003",1
171,"d171_Bahamas_1609_30_7_2003",1
171,"d171_Bahamas_2_16_1_2003",1
171,"d171_Bahamas_45_21_8_2003",1
171,"d171_Bahamas_933_10_9_2003",1
171,"d171_Bahamas_1142_11_3_2004",1
171,"d171_Bahamas_1333_2_2_2004",1
171,"d171_Bahamas_1350_21_1_2004",1
171,"d171_Bahamas_2082_3_2_2004",1
171,"d171_Bahamas_30_18_6_2004",1
171,"d171_Bahamas_40_1_7_2004",1
171,"d171_Bahamas_767_29_5_2004",1
171,"d171_Bahamas_802_13_3_2004",1
171,"d171_Bahamas_802_20_6_2004",1
171,"d171_Bahamas_983_15_3_2004",1
171,"d171_Bahamas_1046_12_7_2005",1
171,"d171_Bahamas_1142_14_7_2005",1
171,"d171_Bahamas_1142_24_6_2005",1
171,"d171_Bahamas_1250_24_9_2005",1
171,"d171_Bahamas_1336_27_9_2005",1
171,"d171_Bahamas_135_16_2_2005",1
171,"d171_Bahamas_1850_29_6_2005",1
171,"d171_Bahamas_-2_24_6_2005",1
171,"d171_Bahamas_40_6_4_2005",1
171,"d171_Bahamas_40_7_8_2005",1
171,"d171_Bahamas_1_16_12_1992",1
171,"d171_Bahamas_47_1_4_1992",1
171,"d171_Bahamas_8_11_11_1993",1
171,"d171_Bahamas_669_8_12_1994",1
171,"d171_Bahamas_8_24_6_1994",1
171,"d171_Bahamas_1_22_7_1995",1
171,"d171_Bahamas_1_29_3_1995",1
171,"d171_Bahamas_1_31_10_1995",1
171,"d171_Bahamas_-1_4_8_1995",1
171,"d171_Bahamas_1_6_12_1995",1
171,"d171_Bahamas_1005_29_6_1995",1
171,"d171_Bahamas_1174_30_6_1995",1
171,"d171_Bahamas_-20_23_3_1995",1
171,"d171_Bahamas_393_8_12_1995",1
171,"d171_Bahamas_5_17_4_1995",1
171,"d171_Bahamas_8_16_3_1995",1
171,"d171_Bahamas_-1_16_12_1996",1
171,"d171_Bahamas_1_3_12_1996",1
171,"d171_Bahamas_1005_14_8_1996",1
171,"d171_Bahamas_2_17_4_1996",1
171,"d171_Bahamas_34_18_8_1996",1
171,"d171_Bahamas_591_9_5_1996",1
171,"d171_Bahamas_9_2_3_1996",1
171,"d171_Bahamas_1_23_8_1997",1
171,"d171_Bahamas_1_29_8_1997",1
171,"d171_Bahamas_302_10_3_1997",1
171,"d171_Bahamas_1_13_10_1998",1
171,"d171_Bahamas_1_18_1_1998",1
171,"d171_Bahamas_1_8_7_1998",1
171,"d171_Bahamas_1041_13_6_1998",1
171,"d171_Bahamas_1695_31_7_1998",1
171,"d171_Bahamas_176_6_8_1998",1
171,"d171_Bahamas_1881_15_8_1998",1
171,"d171_Bahamas_40_3_8_1998",1
171,"d171_Bahamas_433_18_6_1998",1
171,"d171_Bahamas_450_4_8_1998",1
171,"d171_Bahamas_553_8_7_1998",1
171,"d171_Bahamas_794_2_8_1998",1
171,"d171_Bahamas_8_28_9_1998",1
171,"d171_Bahamas_1_11_3_1999",1
171,"d171_Bahamas_10_11_3_1999",1
171,"d171_Bahamas_10_16_2_1999",1
171,"d171_Bahamas_1333_21_7_1999",1
171,"d171_Bahamas_1431_19_5_1999",1
171,"d171_Bahamas_1592_21_7_1999",1
171,"d171_Bahamas_176_8_12_1999",1
171,"d171_Bahamas_2_19_10_1999",1
171,"d171_Bahamas_2232_12_5_1999",1
171,"d171_Bahamas_285_24_6_1999",1
171,"d171_Bahamas_40_12_3_1999",1
171,"d171_Bahamas_40_24_6_1999",1
171,"d171_Bahamas_528_12_3_1999",1
171,"d171_Bahamas_668_11_4_1999",1
171,"d171_Bahamas_794_18_5_1999",1
171,"d171_Bahamas_802_23_6_1999",1
171,"d171_Bahamas_1_28_6_2000",1
171,"d171_Bahamas_-2_12_7_2000",1
171,"d171_Bahamas_285_22_3_2000",1
171,"d171_Bahamas_450_18_12_2000",1
171,"d171_Bahamas_450_20_2_2000",1
171,"d171_Bahamas_48_21_6_2000",1
171,"d171_Bahamas_1_31_1_2001",1
171,"d171_Bahamas_1043_27_3_2001",1
171,"d171_Bahamas_512_26_4_2001",1
171,"d171_Bahamas_802_21_2_2001",1
171,"d171_Bahamas_1_23_7_2002",1
171,"d171_Bahamas_-1_28_9_2002",1
171,"d171_Bahamas_1619_5_8_2002",1
171,"d171_Bahamas_20_23_12_2002",1
171,"d171_Bahamas_3_14_1_2002",1
171,"d171_Bahamas_40_22_7_2002",1
171,"d171_Bahamas_40_26_7_2002",1
171,"d171_Bahamas_-5_7_10_2002",1
171,"d171_Bahamas_794_4_6_2002",1
171,"d171_Bahamas_992_18_1_2002",1
171,"d171_Bahamas_1_1_3_2003",1
171,"d171_Bahamas_1_11_6_2003",1
171,"d171_Bahamas_1046_6_2_2003",1
171,"d171_Bahamas_1637_22_6_2003",1
171,"d171_Bahamas_176_16_7_2003",1
171,"d171_Bahamas_30_23_8_2003",1
