"stateroute","mat.mean","mdr.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twarmq.mean","tcoldq.mean","ap.mean","pmax.mean","pmin.mean","pseas.mean","pwetq.mean","pdryq.mean","sum.NDVI.mean","elev.mean","Longi","Lati","sum.NDVI.var","sum.EVI.var","mat.var","mdr.var","tseas.var","tmax.var","tmin.var","tar.var","twarmq.var","tcoldq.var","ap.var","pmax.var","pmin.var","pseas.var","pwetq.var","pdryq.var","elev.var","regR"
21001,12.47241369,11.33275853,844.6362073,30.17586244,-4.560344811,34.73620691,23.18620757,1.362068957,1070.137931,103.5862069,71.9137931,10.55172414,300.0862069,236.4482759,0.688340366,17.32758621,-75.68,39.5,0.024423611,0.015782806,0.128740449509513,0.0731043984393122,115.570681014397,0.115650737200337,0.239030719722241,0.0871390874894598,0.113306444348969,0.234958107090092,418.665354440735,8.61379730816669,2.47025554826765,0.274748158734794,43.3705574857455,18.4320203527112,1432.90170427482,83
21002,12.2636364,11.08909087,860.1763616,30.13454593,-4.880000062,35.01454502,23.1690911,0.963636358,1086.145455,107.4363636,71.85454545,11,305.2181818,239.2909091,0.678810244,19.87272727,-75.58,39.75,0.018132095,0.01209541,0.319085693929067,0.0820157426328479,62.4310562427408,0.305199361670726,0.484995265598538,0.0414288982844357,0.343060513545664,0.431312668975964,665.458739131993,14.8903570324238,3.41757264002064,0.355682580053209,73.4560739796083,30.0114843499567,3286.08202531094,83
21003,12.7081967,10.93278693,818.5770484,29.70819673,-3.934426245,33.64262315,23.09672168,1.991803255,1092.409836,117.7377049,77.73770492,11.90163934,309.3442623,251.3278689,0.614335422,5.819672131,-75.53,38.95,0.017005871,0.009743218,0.0200567684610113,0.0868560571567638,85.5250542168217,0.105821041566284,0.0370086510965971,0.163964143066525,0.0175783834523529,0.0498210344422515,149.293357341504,19.2546931052952,3.51037458781249,0.233638980626859,17.8849516710981,25.9243695095462,38.5940485266225,83
21004,12.61774222,11.23225792,828.4806469,30.07741943,-4.117741854,34.19516157,23.13064566,1.762903212,1087.903226,112.7258065,75.85483871,11.43548387,310.5322581,245.1290323,0.735303631,18.11290323,-75.46,39.02,0.023208242,0.014231507,0.010688068195977,0.0878380128182756,96.0442396022452,0.0783316579865861,0.0347198730941885,0.160571705519884,0.00940979295214951,0.0456795622560961,171.744369357858,22.3639212842092,3.93725590163737,0.318089817619917,27.9651326292796,29.2163484545936,51.8544027928119,82
25001,19.08846129,11.98076923,622.9365363,32.53846176,3.88461538,28.65384612,26.68653822,10.82884622,1603.480769,179.8653846,87.55769231,18.94230769,492.8653846,316.9423077,0.73856,52.94230769,-87.4,30.92,0.002547022,0.000600684,0.140636139184918,0.441985497460788,51.5213586305686,0.0247429247182399,0.555653397755642,0.570708287356858,0.104561175358644,0.226488965920966,384.110886100539,18.5068735171031,26.1883546194928,0.653972419531531,285.056778687869,45.1323474503166,530.992204216112,66
25002,19.52727283,10.34090918,620.3477298,31.8545452,5.104545355,26.75,27.04090925,11.3795453,1508.704545,184.4318182,76.72727273,27.77272727,531.7045455,285.5681818,0.406660886,8.772727273,-86.27,30.37,0.02522179,0.011265284,0.0351039762059,0.319227216751137,44.0784127325557,0.0559683454892353,0.136499228715202,0.301344646687297,0.0140145773557952,0.0650879635513107,573.523116734528,67.3651686822685,18.8932546233819,2.19923145611424,101.432584602583,15.2268838719997,382.878992562148,62
25003,19.02295072,11.75245901,628.5229512,32.27049162,3.940983612,28.32950823,26.67704929,10.7327869,1556.540984,185.1311475,86.60655738,23.67213115,515.3934426,297.704918,0.653856598,63.62295082,-86.48,30.51,0.020565521,0.009202164,0.0553072114433495,0.486230688493739,23.0083331455483,0.0709269390438837,0.271435836287447,0.527676940342435,0.0300744786286797,0.0922906705619724,468.336164996043,45.6981857813586,20.0334909033637,4.16142688288909,190.593345501862,22.0104384610846,445.311860572037,62
25009,20.15909152,10.45454558,573.5386394,31.93409066,6.315909115,25.61818179,27.06363661,12.57045466,1467.909091,201.1590909,68.36363636,36.88636364,587.6136364,272.5681818,0.60125588,5.795454545,-85.3,29.78,0.047409923,0.020252958,0.0124002908481616,0.295740002927097,36.0254009698099,0.0482481132621362,0.161636008739512,0.378998835975752,0.00519726851895655,0.0373009969144887,1757.42095137014,32.4167635382086,34.6368206909706,3.5295126844481,118.31386858627,75.6078767623691,20.3172899598307,62
25014,20.72745117,13.43725466,511.7509825,32.97254944,6.119607804,26.85294118,26.8019604,13.83333324,1385.764706,209.3921569,56.19607843,45.03921569,582.1764706,192.4705882,0.63655538,22.03921569,-82.39,29.19,0.006156168,0.002864445,0.0301726198697289,0.0250404710783039,104.376569281226,0.00562753571106993,0.0978598350979034,0.087223396490887,0.00612838806482518,0.0978631883668308,532.437810393948,88.6091877244428,2.16071550039252,4.1482082577709,284.580338958024,9.34200026872753,82.2853495253871,56
25020,22.00800003,12.16800003,453.1380017,32.99400002,8.837999935,24.15600018,27.27399963,15.82399988,1351.1,206.66,52.48,49.98,591.96,183.72,0.702742088,39.02,-82.3,28.32,0.006650166,0.002964779,0.0639115180519355,0.294013282781011,68.7073159325741,0.0206542862653787,0.341218220930449,0.39930169487437,0.0265150741283242,0.115877656456787,1850.28012209483,64.0168024388282,37.2133488216263,3.96230281460628,216.643882249671,36.862042379416,130.217557448983,55
25022,22.08833367,12.01000002,448.1166677,32.98166695,9.120000029,23.86166649,27.27999954,15.94666654,1269.666667,200.7833333,40.5,52.91666667,573.1666667,170.1666667,0.678290632,45.11666667,-81.86,28.17,0.00800576,0.004442682,0.0216683695255393,0.0673929227710563,71.3917818068363,0.0237346213944447,0.0789007965233621,0.107449286916671,0.00406927517766262,0.0671246210789492,1762.97109913568,109.119110609258,27.1357551325799,3.19623443513968,377.449304066604,46.134236492183,61.5353871117155,55
25025,21.69615459,10.12307704,443.4903834,32.0403844,9.496153813,22.54423072,26.88076878,15.66153842,1355.807692,192.2115385,57.01923077,44.75,555.1538462,193.7884615,0.64961695,5.75,-80.87,28.74,0.035833834,0.01971671,0.0309127893992589,0.262402696361821,140.544446158841,0.134980015171067,0.212513707611106,0.581817183542343,0.0196283261542843,0.08191966278256,998.44948074547,45.2357611380093,8.39800272458553,4.68142967709734,402.84018098032,106.834738098964,43.3638980113071,55
25027,22.2627449,12.30980383,427.2215678,32.97647095,9.35686261,23.61960826,27.22352982,16.43529387,1295.784314,209.8431373,42.23529412,58.78431373,614.1568627,158.6666667,0.633669906,35.96078431,-82.14,27.66,0.007595227,0.00514296,0.00444433667647658,0.313789770709474,68.7775550172594,0.0422806250636637,0.0406435266294895,0.142552150985434,0.0112093987582324,0.0175755815747766,1281.03074223514,78.3827911783057,22.1843878902884,5.97876514855508,712.244265621444,20.2295205515672,164.529650452249,56
25031,22.85692268,11.25076923,369.4369211,32.68615394,11.20307691,21.48307721,27.18769291,17.76461551,1281.846154,185.0923077,48.63076923,47.92307692,514.7230769,164.8307692,0.657923796,10.36923077,-80.38,26.96,0.01659944,0.013126022,0.0407463357781818,0.263741708213762,138.442542813604,0.0235085824809278,0.314069979307841,0.408823661294992,0.0150362150447706,0.139632228177665,6752.68717148668,163.698512597725,22.8746026916327,14.224868402305,511.816403737462,276.214556390481,8.74724747739138,50
25037,19.87036988,13.34629626,556.633329,33.00740744,4.577777704,28.42962957,26.55185205,12.34444433,1357.148148,199.4259259,54.42592593,40.35185185,543.0555556,194.5,0.744654643,40.14814815,-82.16,30.25,0.002809028,0.001502097,0.0480959428262866,0.274662030701285,80.1340076584781,0.060268957730297,0.292438819576687,0.399538635322215,0.0393716685604843,0.0883929303593283,383.392085475882,33.667278067196,5.9148411815748,3.32280527713642,96.6203372325098,13.5648125136992,116.829628195738,62
25052,18.7523078,12.34153836,629.3369225,32.34923096,3.324615387,29.02461536,26.43076908,10.42461543,1576.123077,179.4307692,87.32307692,20.06153846,492.5692308,306.0769231,0.73739593,58,-86.78,30.72,0.013980416,0.006723866,0.12788881476294,0.862453306886657,17.6105137703318,0.0669618860014095,0.602914880595355,0.905792260475559,0.101265729075717,0.177368576429811,808.00307233733,8.36009931234052,16.5907439906487,5.09422392953281,200.633865114474,70.101920066498,426.435924952781,66
25066,21.35192281,12.96346142,474.9903864,32.92115395,7.432692326,25.48846149,26.98846149,14.91730769,1358.576923,209.5961538,54.63461538,48.01923077,583.9807692,182.6346154,0.711040338,32.21153846,-82.17,28.64,0.007808141,0.003610696,0.0835479871362199,0.149002043250786,147.050298682203,0.0127031136246585,0.408551557366954,0.435615394170987,0.014067845380928,0.173255765839881,2237.04820507128,197.127181129342,5.1783309463334,5.10248504317675,749.703416446872,30.5609381109378,90.7905067508944,55
25067,22.1559328,10.70677964,427.9745758,32.41525417,9.881355997,22.5338984,27.17457684,16.32033881,1257.033898,179.8474576,49.18644068,44.81355932,514.1864407,171.5762712,0.688630915,18.49152542,-80.89,28.1,0.015636954,0.012118969,0.0160659278054994,0.717480358855351,101.01052999789,0.189182236497617,0.264484611671136,0.819447567373475,0.00714346336009374,0.0628295858730483,400.770052498584,48.3561470047159,11.6494357939622,17.337963604958,807.466715447817,45.1237941825816,52.2534810687947,54
25073,22.38360611,12.8934424,423.6639329,33.48524613,9.059016603,24.42622923,27.29508159,16.58360688,1234.786885,201.0163934,43.47540984,56.1147541,571.557377,152.0655738,0.609799381,34.32786885,-81.45,27.76,0.007335231,0.007439732,0.00240449176067196,0.0725035213820607,34.4261958244757,0.0168735733395683,0.0270005110936316,0.0731996651753459,0.00522262283411098,0.0114781294932795,412.904919068355,72.2754992763113,7.3319247787591,4.62317219984999,244.427700456022,47.1599514977683,121.211488077632,54
25081,22.78909038,12.55636385,385.3145447,33.17818201,10.13454576,23.04363653,27.26545445,17.48181811,1294.709091,235.7454545,38.8,60.85454545,614.3818182,138.9090909,0.642085277,11.65454545,-81.12,26.55,0.005014553,0.004551095,0.0157146013652558,0.135147765986187,133.311595631373,0.0212807846258251,0.212530949318902,0.357519971007739,0.00474871342347494,0.0779986289824083,2717.49561366799,306.698133436764,1.64439389346864,10.2710723496131,1193.20660274575,17.9425283295779,8.21786819642438,47
25086,22.83541648,12.26874997,398.6062508,33.20625019,10.31041666,22.89583321,27.48958329,17.39791663,1305.604167,227.125,40.8125,63.1875,630.625,137.7916667,0.647759817,10.33333333,-81.76,26.94,0.0061613,0.005831348,0.0619085402888893,0.17728950672713,49.1978296175323,0.0284796997174969,0.287546734017474,0.345023684682019,0.0330980740206955,0.1123592867553,574.662529038362,78.838455736368,7.66734528287283,6.24837374686755,390.640475201598,33.8399052214188,42.7467362732223,49
25087,23.34126924,10.78730146,356.6063479,32.57777774,12.02063495,20.55714304,27.53968269,18.44761885,1327.222222,238.2539683,37.04761905,68,636.8253968,123.5079365,0.612932981,5.26984127,-81.65,25.93,0.016390553,0.00952544,0.00688335454627036,0.142662191737145,29.36336629463,0.0403991021121306,0.100828016462828,0.23868240580057,0.00461313451186926,0.020183211276365,184.189814190618,79.0786138433171,0.0744240187134759,0.349902991822844,92.3647441174274,3.39518409758331,8.17422058993231,41
25129,22.35624953,12.77916664,428.9145819,33.41875068,9.141666849,24.27708324,27.31666613,16.48124993,1266.5,203.9791667,47.14583333,55.0625,579.6666667,160.9583333,0.641279498,46.3125,-81.71,27.9,0.007117334,0.006279956,0.0101031552179584,0.127875171977126,48.6577542561875,0.0404287158116013,0.0331115964756609,0.109836183395973,0.00352843853986126,0.0383169454121767,562.084083970725,74.6587993207601,16.5558815401603,3.03093975685716,298.796963017635,21.1191797590345,105.793156328128,53
27010,18.82592579,13.34814808,638.2685174,33.1240731,2.872222207,30.251852,26.54259276,10.23333327,1317.481481,143.7037037,56.96296296,23,402.6666667,224.4444444,0.670230434,95.72222222,-84.71,31.74,0.005849711,0.002638379,0.0888539193295138,0.0170238419882128,104.130736172436,0.0191847716761299,0.206407238245854,0.153278991989742,0.0281842699462255,0.18249571943759,830.652105686498,10.8042954993354,3.45078672855146,0.226415529759064,52.5691753000839,50.0401226854436,845.751849469746,70
27021,19.08181849,13.26727269,635.8890902,33.31636408,3.367272754,29.94909071,26.8018177,10.59090909,1294.363636,146.1454545,54.61818182,23.03636364,389.0181818,215.6181818,0.689112853,60.38181818,-84.4,31.29,0.003671449,0.000844235,0.0279426925913672,0.0308395611260581,57.2239511867896,0.0370609141585829,0.0461870555125644,0.0140068184020754,0.016888196491617,0.067035120940786,927.269399515191,20.5442935785061,5.88322264060762,0.262081467268003,130.767872645035,79.7840355813042,284.640589178209,70
27027,15.233871,12.95483877,743.4080663,31.39677414,-1.766129036,33.16290308,24.54193558,5.322580614,1341.983871,152.2580645,80.74193548,17.19354839,403,267.4354839,0.762809463,275.0322581,-84.78,34.05,0.005002194,0.003590838,0.0714805578820322,0.105267057517721,43.6746923121306,0.0811056497494139,0.16600875555603,0.145416211452847,0.0736423535360962,0.100881464680064,1041.93792102437,21.9690071515889,13.7385149886897,0.393981526408337,96.6698212459081,70.5734406010006,2186.42993608616,84
27033,18.01034487,13.14482771,667.5379323,32.63965455,1.668965521,30.97068954,26.15862087,9,1216.775862,129.4137931,51.29310345,22.74137931,376.4482759,206.3793103,0.684631089,134.5172414,-84.26,32.18,0.004986732,0.001799581,0.0693272679522548,0.0160133891746307,21.4450346391558,0.0445343598905732,0.127322780724225,0.0820179507302088,0.0517203709806922,0.0957664377921555,663.731381562651,16.981576120832,5.3033654887316,0.739063044780453,83.6543569064135,38.7200489276676,1014.31524570706,71
27046,16.90350874,13.46842113,697.2947388,32.37894714,0.25438597,32.12456064,25.58421051,7.575438617,1241.824561,139.2982456,69.28070175,19.26315789,383.1578947,229.4035088,0.80015858,182.5438596,-83.81,33.1,0.002855385,0.001724412,0.129289501549671,0.0394844232292356,32.7116838969937,0.188553040041706,0.159309894184792,0.0297334363121891,0.119158391312691,0.182007370235175,890.632588128009,21.6393497893175,14.8720562504673,0.697045107140338,94.832019871688,73.2712581460109,1218.63414028959,73.9893648181956
27054,18.4548386,13.11129039,656.9983885,33.53548364,2.246774183,31.28870936,26.63387136,9.691935539,1217.258065,144.9354839,61.27419355,25.66129032,412.9354839,210.6290323,0.680308694,50.09677419,-81.69,32.64,0.004730092,0.001434802,0.0951607068551315,0.11642038377732,89.2648900509389,0.0180805145897248,0.267582294985818,0.228839938271952,0.0394072521780711,0.171999643256736,271.150395314643,57.2017734961351,2.69297536983385,6.63930832626887,414.52700256092,29.8438708942621,380.591740923282,70
27057,19.33773523,13.40754682,603.8754687,33.23773568,3.903773641,29.33396228,26.67358546,11.27169805,1340.169811,161.3962264,59.88679245,24.18867925,434.3207547,235.8679245,0.706479223,65.79245283,-83.8,30.66,0.002094825,0.000547864,0.0111392922138133,0.0120459378700781,49.0674557200947,0.0300964787810262,0.033974998065636,0.0660894733036605,0.00742007767616805,0.0324863884521867,2278.48554205844,83.1741605597343,8.45110791695539,2.96456078338051,670.851137374022,142.922010934233,259.480556214627,68
33013,3.26206895,16.73793102,839.9448284,26.44310356,-15.34310344,41.78620667,14.02068965,-7.615517263,331.6896552,43.15517241,18.84482759,25.96551724,109.7758621,66.51724138,0.418645923,1937.310345,-114.17,44.61,0.017777863,0.003679693,6.16921877408949,0.101786957183686,1402.63847580439,9.71942898314826,3.9088388414861,1.47496304467757,8.46620309696912,3.4527444719331,9766.64815692939,49.0229223033195,59.0452714058179,73.7795262425274,450.837677622907,661.670432089675,146521.847830065,100
33020,5.344444464,15.94285709,944.2730112,29.07936511,-14.74761898,43.82698428,17.36190484,-7.057142856,320.2063492,37.20634921,15.53968254,25.15873016,101.2698413,56.88888889,0.400146366,1683.603175,-113.56,43.46,0.01015256,0.005914755,4.10599436728585,0.142464990430225,1541.95208853217,6.41674096368043,3.13704948062257,1.66938409773532,6.03484748279014,2.21145123019967,3614.02346494905,35.3567734726386,15.4499847157743,17.7518504096136,341.261294998053,187.362458192229,118366.47930162,79
33021,7.450793667,15.06666672,897.4619073,30.62380984,-10.9285714,41.55238046,19.04444461,-4.252380908,268.0952381,32.87301587,13.88888889,21.17460317,85.3015873,48.68253968,0.569844983,1353.52381,-112.73,43.11,0.020331431,0.017328309,0.466002282820872,0.17730806887217,488.967321896686,0.329332110039201,1.95482860456747,1.53997260419569,0.33923874542164,0.841222177469152,685.692471484039,3.57883398473862,3.13106518166015,7.55155720861012,25.6518709592711,24.293145822907,10556.8346082055,80
33027,7.446031722,14.65396839,883.017458,30.40317454,-10.34285704,40.74603181,18.90000016,-3.993650807,313.5555556,36.33333333,16.9047619,19.53968254,95.20634921,57.06349206,0.475229611,1416.68254,-112.51,42.85,0.013648002,0.009618801,1.78595122667326,0.0800389853986568,284.429111414233,2.80939843122946,1.20884666018914,0.547244308216351,2.26888158010307,1.09250983476281,3768.98313265699,24.6822078606272,19.5624194992456,3.49192823566808,209.221147775592,166.986639866749,68053.3608348607,85
33128,4.854716949,14.73584902,860.5830159,27.24339618,-12.66981137,39.9132075,15.94150953,-6.175471666,409.5849057,47.66037736,24.60377358,15.96226415,123.3773585,85.62264151,0.514432756,1866.45283,-111.71,42.96,0.007205743,0.003172939,0.986839830724739,0.173289354929538,88.202713696093,1.35735512182497,0.81897821537088,0.182421103263248,1.1650897794285,0.637052064990105,1746.59659348503,10.1406059501502,7.99132920164379,1.34629380416827,86.5994421930376,96.5654494886199,26514.0488545576,97
