year,location,season,night,web,trap,recap,species,sex,age,reprod,mass
1997,rslarrea,3,1,4,12,n,dime,m,a,na,43
1997,rslarrea,3,1,4,13,n,dime,f,a,na,43
1997,rslarrea,3,1,4,23,n,pmle,f,a,p,25
1997,rslarrea,3,1,4,24,n,pgfv,m,a,na,9
1997,rslarrea,3,1,4,44,n,dime,m,a,na,38
1997,rslarrea,3,1,4,47,n,dime,f,a,na,46
1997,rslarrea,3,1,4,49,n,remg,m,a,na,7
1997,rslarrea,3,1,4,53,n,dime,f,a,na,38
1997,rslarrea,3,1,4,58,n,dime,f,a,na,40
1997,rslarrea,3,1,4,59,n,pgfv,f,a,na,7
1997,rslarrea,3,1,4,60,n,dime,m,a,na,45
1997,rslarrea,3,1,4,72,n,dime,f,a,na,37
1997,rslarrea,3,1,4,82,n,dime,m,a,na,44
1997,rslarrea,3,1,4,83,n,dime,m,a,na,45
1997,rslarrea,3,1,4,95,n,dime,m,a,na,39
1997,rslarrea,3,1,4,103,n,dime,f,a,na,41
1997,rslarrea,3,1,4,106,n,dime,m,a,na,46
1997,rslarrea,3,1,4,118,n,dime,f,a,na,43
1997,rslarrea,3,1,4,130,n,dime,m,a,na,42
1997,rslarrea,3,1,4,137,n,dime,m,a,na,39
1997,rslarrea,3,1,4,141,n,dime,f,a,na,41
1997,rslarrea,3,1,4,143,n,dime,m,a,na,42
1997,rslarrea,3,1,4,144,n,dime,m,a,na,40
1997,rslarrea,3,1,5,6,n,dime,f,a,na,39
1997,rslarrea,3,1,5,9,n,dime,f,a,na,40
1997,rslarrea,3,1,5,10,n,dime,m,a,na,46
1997,rslarrea,3,1,5,56,n,onar,m,j,na,17
1997,rslarrea,3,1,5,69,n,dime,m,a,na,41
1997,rslarrea,3,1,5,79,n,dime,m,a,na,50
1997,rslarrea,3,1,5,84,n,dime,f,a,na,39
1997,rslarrea,3,1,5,93,n,dime,f,a,na,39
1997,rslarrea,3,1,5,94,n,dime,m,a,na,40
1997,rslarrea,3,1,5,102,n,dime,m,a,na,41
1997,rslarrea,3,1,5,107,n,dime,f,a,na,39
1997,rslarrea,3,1,5,124,n,dime,m,a,na,46
1997,rslarrea,3,1,5,126,n,dime,na,na,na,na
1997,rslarrea,3,1,5,129,n,pgfv,m,a,na,7
1997,rslarrea,3,1,5,131,n,dime,na,na,na,na
1997,rslarrea,3,2,2,3,y,disp,f,a,na,na
1997,rslarrea,3,2,2,7,y,dime,f,a,na,na
1997,rslarrea,3,2,2,21,y,dime,f,a,na,44
1997,rslarrea,3,2,2,23,y,dime,m,a,na,na
1997,rslarrea,3,2,2,43,y,dime,f,a,na,na
1997,rslarrea,3,2,2,45,y,dime,f,a,na,na
1997,rslarrea,3,2,2,47,y,dime,m,a,na,na
1997,rslarrea,3,2,2,53,y,dime,f,a,na,na
1997,rslarrea,3,2,2,56,y,dime,m,a,na,na
1997,rslarrea,3,2,2,71,y,dime,m,a,na,na
1997,rslarrea,3,2,2,72,n,disp,m,a,na,44
1997,rslarrea,3,2,2,80,n,pgfv,m,a,na,7
1997,rslarrea,3,2,2,83,y,dime,f,a,na,na
1997,rslarrea,3,2,2,88,n,neal,f,a,na,152
1997,rslarrea,3,2,2,95,y,dime,m,a,na,na
1997,rslarrea,3,2,2,96,n,dime,m,a,na,46
1997,rslarrea,3,2,2,99,y,dime,f,a,na,na
1997,rslarrea,3,2,2,106,y,dime,m,a,na,na
1997,rslarrea,3,2,2,118,y,dime,m,a,na,na
1997,rslarrea,3,2,2,119,n,dime,m,a,na,47
1997,rslarrea,3,2,2,120,n,dime,f,a,na,40
1997,rslarrea,3,2,2,127,y,dime,m,a,na,na
1997,rslarrea,3,2,2,128,n,dime,m,a,na,38
1997,rslarrea,3,2,2,131,y,dime,f,a,na,na
1997,rslarrea,3,2,2,135,y,dime,f,a,na,na
1997,rslarrea,3,2,2,144,n,pmle,m,a,na,29
1997,rslarrea,3,2,4,10,y,dime,m,a,st,na
1997,rslarrea,3,2,4,12,y,dime,m,a,na,na
1997,rslarrea,3,2,4,17,y,dime,f,a,na,na
1997,rslarrea,3,2,4,43,y,dime,m,a,na,na
1997,rslarrea,3,2,4,47,y,dime,f,a,na,na
1997,rslarrea,3,2,4,48,y,dime,f,a,na,44
1997,rslarrea,3,2,4,60,y,dime,f,a,na,na
1997,rslarrea,3,2,4,72,y,dime,f,a,na,na
1997,rslarrea,3,2,4,82,y,dime,m,a,na,na
1997,rslarrea,3,2,4,83,y,dime,m,a,na,na
1997,rslarrea,3,2,4,90,y,dime,m,a,na,na
1997,rslarrea,3,2,4,95,y,dime,m,a,na,na
1997,rslarrea,3,2,4,103,y,dime,m,a,na,na
1997,rslarrea,3,2,4,106,y,dime,m,a,na,na
1997,rslarrea,3,2,4,108,n,dime,f,a,na,43
1997,rslarrea,3,2,4,118,n,neal,m,a,na,na
1997,rslarrea,3,2,4,130,y,dime,m,a,na,na
1997,rslarrea,3,2,4,133,y,dime,m,a,na,na
1997,rslarrea,3,2,5,4,y,dime,m,a,na,na
1997,rslarrea,3,2,5,9,y,dime,m,a,na,na
1997,rslarrea,3,2,5,10,y,dime,f,a,na,na
1997,rslarrea,3,2,5,28,n,pmle,m,a,st,24
1997,rslarrea,3,2,5,36,n,pgfv,m,a,na,8
1997,rslarrea,3,2,5,48,n,pgfv,f,a,na,8
1997,rslarrea,3,2,5,52,n,pmle,f,a,p,34
1997,rslarrea,3,2,5,58,n,onar,m,j,na,12
1997,rslarrea,3,2,5,64,n,onar,m,a,na,22
1997,rslarrea,3,2,5,69,y,dime,m,a,na,na
1997,rslarrea,3,2,5,77,n,dime,f,a,na,43
1997,rslarrea,3,2,5,81,y,dime,m,a,na,na
1997,rslarrea,3,2,5,83,n,dime,m,a,na,43
1997,rslarrea,3,2,5,90,y,dime,f,a,na,na
1997,rslarrea,3,2,5,96,y,dime,m,a,na,na
1997,rslarrea,3,2,5,103,y,dime,m,a,na,na
1997,rslarrea,3,2,5,106,n,pgfv,f,a,na,8
1997,rslarrea,3,2,5,112,y,dime,m,a,na,40
1997,rslarrea,3,2,5,130,y,dime,f,a,na,na
1997,rslarrea,3,2,5,131,n,dime,f,a,na,37
1997,rslarrea,3,2,5,132,y,dime,f,a,na,na
1997,rslarrea,3,2,5,134,n,dime,f,a,na,44
1997,rslarrea,3,3,2,1,n,pgfv,m,a,na,9
1997,rslarrea,3,3,2,2,y,disp,f,a,na,na
1997,rslarrea,3,3,2,21,y,dime,f,a,na,na
1997,rslarrea,3,3,2,23,y,dime,m,a,na,na
1997,rslarrea,3,3,2,24,y,dime,f,a,na,na
1997,rslarrea,3,3,2,36,n,dime,f,a,na,44
1997,rslarrea,3,3,2,54,n,dime,m,a,na,44
1997,rslarrea,3,3,2,58,y,dime,m,a,na,na
1997,rslarrea,3,3,2,68,y,dime,f,a,na,na
1997,rslarrea,3,3,2,69,y,dime,f,a,na,na
1997,rslarrea,3,3,2,72,y,dime,m,a,na,na
1997,rslarrea,3,3,2,83,y,dime,f,a,na,na
1997,rslarrea,3,3,2,88,y,dime,f,a,na,na
1997,rslarrea,3,3,2,89,n,disp,m,a,na,148
1997,rslarrea,3,3,2,91,y,dime,m,a,na,na
1997,rslarrea,3,3,2,93,y,dime,m,a,na,na
1997,rslarrea,3,3,2,94,y,dime,m,a,na,na
1997,rslarrea,3,3,2,96,y,dime,m,a,na,na
1997,rslarrea,3,3,2,104,y,dime,m,a,na,na
1997,rslarrea,3,3,2,118,y,dime,f,a,na,na
1997,rslarrea,3,3,2,119,y,dime,m,a,na,na
1997,rslarrea,3,3,2,132,n,neal,f,a,na,100
1997,rslarrea,3,3,2,136,y,dime,m,a,na,na
1997,rslarrea,3,3,4,6,y,dime,f,a,na,na
1997,rslarrea,3,3,4,10,y,dime,m,a,na,na
1997,rslarrea,3,3,4,36,y,dime,f,a,na,39
1997,rslarrea,3,3,4,45,y,dime,m,a,na,na
1997,rslarrea,3,3,4,47,y,dime,f,a,na,na
1997,rslarrea,3,3,4,48,y,dime,m,a,na,na
1997,rslarrea,3,3,4,50,n,dime,m,a,na,49
1997,rslarrea,3,3,4,72,y,dime,f,a,na,na
1997,rslarrea,3,3,4,83,y,dime,m,a,na,na
1997,rslarrea,3,3,4,84,y,pgfv,na,na,na,na
1997,rslarrea,3,3,4,89,y,dime,f,a,na,na
1997,rslarrea,3,3,4,90,y,dime,m,a,na,na
1997,rslarrea,3,3,4,95,y,dime,m,a,na,na
1997,rslarrea,3,3,4,104,y,dime,f,a,na,na
1997,rslarrea,3,3,4,106,y,dime,m,a,na,na
1997,rslarrea,3,3,4,118,y,dime,na,na,na,na
1997,rslarrea,3,3,4,120,n,neal,na,na,na,na
1997,rslarrea,3,3,4,126,y,dime,m,a,na,na
1997,rslarrea,3,3,4,128,y,dime,f,a,na,na
1997,rslarrea,3,3,4,130,y,dime,m,a,na,na
1997,rslarrea,3,3,4,132,y,dime,m,a,st,na
1997,rslarrea,3,3,4,142,y,dime,na,na,na,na
1997,rslarrea,3,3,5,10,y,dime,f,a,na,na
1997,rslarrea,3,3,5,11,y,dime,m,a,na,na
1997,rslarrea,3,3,5,28,y,dime,f,a,na,na
1997,rslarrea,3,3,5,45,y,onar,m,j,na,na
1997,rslarrea,3,3,5,59,n,pgfv,m,a,na,7
1997,rslarrea,3,3,5,68,y,dime,m,a,na,na
1997,rslarrea,3,3,5,72,n,pmle,f,a,na,25
1997,rslarrea,3,3,5,81,y,dime,f,a,na,na
1997,rslarrea,3,3,5,82,y,dime,na,na,na,na
1997,rslarrea,3,3,5,89,y,dime,f,a,na,na
1997,rslarrea,3,3,5,93,n,dime,f,a,na,45
1997,rslarrea,3,3,5,106,n,dime,m,a,na,49
1997,rslarrea,3,3,5,107,y,dime,f,a,na,na
1997,rslarrea,3,3,5,116,y,dime,m,a,na,na
1997,rslarrea,3,3,5,117,n,dime,m,a,na,44
1997,rslarrea,3,3,5,118,y,dime,m,a,na,na
1997,rslarrea,3,3,5,120,y,dime,f,a,na,na
1997,rslarrea,3,3,5,127,y,pmle,m,a,st,na
1997,rslarrea,3,3,5,132,y,dime,f,a,na,na
1997,two22,1,1,1,32,n,dime,f,a,l,47
1997,two22,1,1,1,44,n,chin,f,a,na,14
1997,two22,1,1,1,45,n,dime,m,a,na,51
1997,two22,1,1,1,59,n,dime,f,a,na,42
1997,two22,1,1,1,102,n,chin,f,a,na,17
1997,two22,1,1,1,103,n,dime,f,a,na,43
1997,two22,1,1,1,105,n,chin,f,a,na,16
1997,two22,1,1,1,119,n,dime,m,a,st,45
1997,two22,1,1,1,127,n,dime,m,a,st,50
1997,two22,1,1,4,22,n,pgfv,f,a,na,7
1997,two22,1,1,4,36,n,chin,m,a,st,14
1997,two22,1,1,4,44,n,pgfv,m,a,na,16
1997,two22,1,1,4,59,n,chin,m,a,st,16
1997,two22,1,1,4,68,n,chin,f,a,na,14
1997,two22,1,1,4,76,n,pgfv,m,a,st,9
1997,two22,1,1,4,83,n,chin,m,a,st,12
1997,two22,1,1,4,104,n,dime,m,a,st,39
1997,two22,1,1,4,112,n,pgfv,f,a,na,8
1997,two22,1,1,5,5,n,pgfv,m,a,st,6
1997,two22,1,1,5,32,n,pgfv,m,a,st,8
1997,two22,1,1,5,55,n,dime,f,a,na,51
1997,two22,1,1,5,70,n,dime,m,a,st,50
1997,two22,1,1,5,83,n,chin,f,a,na,15
1997,two22,1,1,5,106,n,dime,f,a,na,50
1997,two22,1,1,5,119,n,dime,m,a,st,49
1997,two22,1,1,5,123,n,pgfv,m,a,st,7
1997,two22,1,2,1,12,n,dime,f,a,na,49
1997,two22,1,2,1,23,n,dime,f,a,na,49
1997,two22,1,2,1,41,y,dime,m,a,st,na
1997,two22,1,2,1,46,n,chin,f,a,p,18
1997,two22,1,2,1,48,y,dime,f,a,na,na
1997,two22,1,2,1,61,y,chin,f,a,na,na
1997,two22,1,2,1,92,n,pgfv,m,a,na,7
1997,two22,1,2,1,103,y,dime,f,a,na,na
1997,two22,1,2,1,120,y,dime,m,a,na,na
1997,two22,1,2,1,127,y,dime,m,a,st,na
1997,two22,1,2,4,8,y,chin,f,a,na,na
1997,two22,1,2,4,24,n,dime,m,a,st,42
1997,two22,1,2,4,58,n,chin,f,a,p,18
1997,two22,1,2,4,59,y,chin,m,a,na,na
1997,two22,1,2,4,78,n,pgfv,f,a,na,8
1997,two22,1,2,4,108,y,dime,m,a,st,na
1997,two22,1,2,5,5,n,pgfv,m,a,st,8
1997,two22,1,2,5,7,n,pgfv,f,a,na,7
1997,two22,1,2,5,47,n,dime,f,a,na,44
1997,two22,1,2,5,66,n,dime,m,a,st,45
1997,two22,1,2,5,68,y,dime,na,na,na,na
1997,two22,1,2,5,96,n,pgfv,f,a,na,7
1997,two22,1,2,5,132,n,dime,m,a,na,47
1997,two22,1,2,5,143,n,dime,f,a,na,36
1997,two22,1,3,1,11,y,dime,f,a,na,na
1997,two22,1,3,1,36,n,pgfv,f,a,na,8
1997,two22,1,3,1,39,y,chin,f,a,na,na
1997,two22,1,3,1,41,y,dime,m,a,st,na
1997,two22,1,3,1,47,n,dime,m,a,na,23
1997,two22,1,3,1,56,n,dime,m,a,st,45
1997,two22,1,3,1,65,n,neal,m,a,na,176
1997,two22,1,3,1,80,n,chin,m,a,na,10
1997,two22,1,3,1,97,y,chin,f,a,na,na
1997,two22,1,3,1,104,y,dime,f,a,na,na
1997,two22,1,3,1,112,n,chin,m,a,st,17
1997,two22,1,3,1,115,y,dime,f,a,na,na
1997,two22,1,3,1,118,y,dime,m,a,st,na
1997,two22,1,3,1,127,y,dime,m,a,st,na
1997,two22,1,3,1,134,n,chin,f,a,na,10
1997,two22,1,3,4,8,n,chin,m,a,na,13
1997,two22,1,3,4,20,y,chin,na,na,na,na
1997,two22,1,3,4,24,y,dime,m,a,st,na
1997,two22,1,3,4,36,n,chin,m,a,st,16
1997,two22,1,3,4,58,n,neal,m,a,st,150
1997,two22,1,3,4,70,y,chin,f,a,na,na
1997,two22,1,3,4,113,n,chin,m,a,na,na
1997,two22,1,3,5,12,y,dime,f,a,na,na
1997,two22,1,3,5,66,y,dime,f,a,na,na
1997,two22,1,3,5,71,y,chin,f,a,na,na
1997,two22,3,1,1,2,n,pgfv,f,a,na,7
1997,two22,3,1,1,5,n,dime,m,j,na,24
1997,two22,3,1,1,10,n,dime,f,j,na,21
1997,two22,3,1,1,22,n,dime,m,j,na,25
1997,two22,3,1,1,31,n,dime,m,j,na,22
1997,two22,3,1,1,45,n,dime,f,a,na,41
1997,two22,3,1,1,55,n,neal,m,a,st,232
1997,two22,3,1,1,98,n,dime,m,a,na,54
1997,two22,3,1,1,100,n,neal,f,a,l,152
1997,two22,3,1,1,114,n,dime,f,a,na,45
1997,two22,3,1,1,118,n,dime,m,a,st,47
1997,two22,3,1,1,119,n,neal,m,a,na,212
1997,two22,3,1,1,122,n,dime,m,j,na,24
1997,two22,3,1,1,127,n,dime,m,a,na,43
1997,two22,3,1,1,141,n,chin,f,a,na,16
1997,two22,3,1,4,12,n,pgfv,m,a,na,7
1997,two22,3,1,4,24,n,dime,m,a,na,41
1997,two22,3,1,4,28,n,pgfv,m,a,na,7
1997,two22,3,1,4,62,n,pgfv,f,a,na,7
1997,two22,3,1,4,83,n,chin,m,a,na,19
1997,two22,3,1,4,106,n,dime,f,a,na,40
1997,two22,3,1,5,24,n,dime,m,a,na,42
1997,two22,3,1,5,44,n,remg,f,a,na,12
1997,two22,3,1,5,68,n,dime,f,a,na,47
1997,two22,3,1,5,97,n,pgfv,f,a,na,7
1997,two22,3,1,5,99,n,pgfv,f,a,na,7
1997,two22,3,1,5,143,n,dime,f,a,na,46
1997,two22,3,2,1,2,y,pgfv,f,a,na,na
1997,two22,3,2,1,5,y,dime,m,a,na,na
1997,two22,3,2,1,19,n,dime,m,a,na,45
1997,two22,3,2,1,20,y,dime,m,a,na,na
1997,two22,3,2,1,21,y,dime,m,a,na,na
1997,two22,3,2,1,48,n,dime,m,a,na,40
1997,two22,3,2,1,56,y,dime,f,a,na,na
1997,two22,3,2,1,63,n,dime,f,a,na,48
1997,two22,3,2,1,65,y,neal,m,a,na,na
1997,two22,3,2,1,100,y,neal,f,a,na,na
1997,two22,3,2,1,102,n,neal,f,a,na,184
1997,two22,3,2,1,108,y,pgfv,f,a,na,7
1997,two22,3,2,1,115,y,dime,f,a,na,na
1997,two22,3,2,1,118,y,dime,m,a,na,na
1997,two22,3,2,1,119,n,neal,f,a,na,114
1997,two22,3,2,1,130,n,neal,f,a,na,172
1997,two22,3,2,4,3,y,pgfv,f,a,na,na
1997,two22,3,2,4,25,y,dime,f,a,na,na
1997,two22,3,2,4,31,n,chin,f,a,na,16
1997,two22,3,2,4,88,n,pgfv,m,a,na,10
1997,two22,3,2,4,106,n,dime,m,a,na,44
1997,two22,3,2,4,120,n,pgfv,m,a,na,8
1997,two22,3,2,4,143,n,chin,f,a,na,14
1997,two22,3,2,5,24,y,dime,m,a,na,na
1997,two22,3,2,5,56,n,dime,m,a,na,45
1997,two22,3,2,5,57,n,pgfv,m,a,na,7
1997,two22,3,2,5,106,n,dime,f,a,na,48
1997,two22,3,3,1,2,n,chin,f,a,na,15
1997,two22,3,3,1,5,y,dime,f,j,na,na
1997,two22,3,3,1,10,y,dime,m,a,na,na
1997,two22,3,3,1,19,y,dime,m,a,na,na
1997,two22,3,3,1,20,y,dime,m,a,na,na
1997,two22,3,3,1,21,y,dime,m,j,na,na
1997,two22,3,3,1,31,n,dime,m,a,na,44
1997,two22,3,3,1,39,y,dime,m,a,na,na
1997,two22,3,3,1,50,n,pgfv,m,a,na,7
1997,two22,3,3,1,59,y,dime,f,a,na,na
1997,two22,3,3,1,80,n,pgfv,m,a,na,7
1997,two22,3,3,1,82,n,pgfv,m,a,na,7
1997,two22,3,3,1,94,n,pgfv,f,a,na,na
1997,two22,3,3,1,103,n,chin,m,a,na,17
1997,two22,3,3,1,105,y,pgfv,f,a,na,na
1997,two22,3,3,1,107,n,chin,f,a,na,16
1997,two22,3,3,1,118,y,dime,m,a,na,na
1997,two22,3,3,1,127,y,dime,m,a,na,na
1997,two22,3,3,4,10,y,chin,f,a,na,na
1997,two22,3,3,4,11,n,pgfv,f,a,na,7
1997,two22,3,3,4,19,n,chin,m,a,na,16
1997,two22,3,3,4,21,y,pgfv,m,a,na,na
1997,two22,3,3,4,24,y,dime,na,na,na,na
1997,two22,3,3,4,28,y,pgfv,f,a,na,na
1997,two22,3,3,4,36,n,chin,f,a,na,16
1997,two22,3,3,4,47,n,pgfv,f,a,na,7
1997,two22,3,3,4,50,n,pmbo,f,a,na,21
1997,two22,3,3,4,53,y,pgfv,m,a,na,na
1997,two22,3,3,4,56,n,pgfv,m,a,st,8
1997,two22,3,3,4,58,n,chin,f,a,na,16
1997,two22,3,3,4,67,y,chin,m,a,na,na
1997,two22,3,3,4,72,n,chin,m,a,na,17
1997,two22,3,3,4,84,n,chin,f,a,na,14
1997,two22,3,3,4,85,y,pgfv,m,a,na,na
1997,two22,3,3,4,89,y,dime,m,a,na,na
1997,two22,3,3,4,91,y,pgfv,m,a,na,na
1997,two22,3,3,4,94,n,pgfv,m,a,na,7
1997,two22,3,3,4,107,y,dime,f,a,na,na
1997,two22,3,3,4,128,n,pgfv,f,a,na,7
1997,two22,3,3,5,24,y,dime,m,a,na,na
1997,two22,3,3,5,48,y,dime,m,a,na,na
1997,two22,3,3,5,54,y,dime,f,a,na,na
1997,two22,3,3,5,111,n,pgfv,m,a,na,8
1997,two22,3,3,5,116,n,pgfv,m,a,st,7
1997,two22,3,3,5,118,n,pgfv,m,a,na,7
1998,5pgrass,1,1,2,4,n,pmle,m,a,na,27
1998,5pgrass,1,1,2,20,n,dior,f,a,na,54
1998,5pgrass,1,1,2,30,n,pgfv,f,a,v,7
1998,5pgrass,1,1,2,44,n,pgfv,f,a,v,8
1998,5pgrass,1,1,2,93,n,pgfv,f,a,v,7
1998,5pgrass,1,1,2,108,n,disp,f,a,na,143
1998,5pgrass,1,1,2,131,n,dior,f,a,na,52
1998,5pgrass,1,1,2,142,n,dior,m,a,st,54
1998,5pgrass,1,1,3,6,n,disp,f,a,na,118
1998,5pgrass,1,1,3,12,n,pgfv,m,a,st,8
1998,5pgrass,1,1,3,23,n,spsp,f,a,na,na
1998,5pgrass,1,1,3,47,n,pgfv,f,a,na,8
1998,5pgrass,1,1,3,62,n,disp,f,a,na,114
1998,5pgrass,1,1,3,80,n,pgfv,m,a,st,7
1998,5pgrass,1,1,3,92,n,dior,m,a,st,56
1998,5pgrass,1,1,3,119,n,disp,f,a,na,132
1998,5pgrass,1,1,3,130,n,dior,f,a,v,56
1998,5pgrass,1,1,3,144,n,dior,m,a,st,60
1998,5pgrass,1,1,5,11,n,pgfv,f,a,na,7
1998,5pgrass,1,1,5,35,n,dior,f,a,na,52
1998,5pgrass,1,1,5,44,n,pgfv,m,a,st,9
1998,5pgrass,1,1,5,57,n,pgfv,f,a,v,7
1998,5pgrass,1,1,5,69,n,pgfv,m,a,st,8
1998,5pgrass,1,1,5,71,n,pgfv,f,a,na,8
1998,5pgrass,1,1,5,80,n,pgfv,m,a,st,7
1998,5pgrass,1,1,5,91,n,dior,f,a,v,52
1998,5pgrass,1,1,5,93,n,dior,m,a,st,57
1998,5pgrass,1,1,5,98,n,pgfv,f,a,na,7
1998,5pgrass,1,1,5,114,n,pgfv,m,a,st,9
1998,5pgrass,1,1,5,141,n,pgfv,m,a,na,9
1998,5pgrass,1,2,2,10,y,dior,na,na,na,na
1998,5pgrass,1,2,2,22,n,disp,m,a,na,130
1998,5pgrass,1,2,2,24,n,disp,f,a,v,122
1998,5pgrass,1,2,2,43,n,pgfv,m,a,na,8
1998,5pgrass,1,2,2,55,n,pmbo,m,a,na,22
1998,5pgrass,1,2,2,58,n,dior,f,a,v,44
1998,5pgrass,1,2,2,69,n,pgfv,f,a,na,7
1998,5pgrass,1,2,2,89,n,pgfv,m,a,st,9
1998,5pgrass,1,2,2,93,y,disp,f,a,na,na
1998,5pgrass,1,2,2,108,n,pgfv,m,a,st,7
1998,5pgrass,1,2,2,123,n,pgfv,f,a,na,7
1998,5pgrass,1,2,2,132,y,dior,f,a,na,na
1998,5pgrass,1,2,2,136,y,dior,m,a,na,na
1998,5pgrass,1,2,3,6,y,disp,f,a,na,na
1998,5pgrass,1,2,3,11,n,pgfv,m,a,na,8
1998,5pgrass,1,2,3,13,n,pgfv,f,a,na,7
1998,5pgrass,1,2,3,16,n,disp,m,a,st,151
1998,5pgrass,1,2,3,24,n,pmbo,m,a,na,25
1998,5pgrass,1,2,3,36,n,dior,m,a,st,57
1998,5pgrass,1,2,3,45,n,disp,f,a,na,125
1998,5pgrass,1,2,3,52,n,pgfv,f,a,na,7
1998,5pgrass,1,2,3,61,y,disp,f,a,na,na
1998,5pgrass,1,2,3,73,y,dior,m,a,na,na
1998,5pgrass,1,2,3,84,n,disp,f,a,na,120
1998,5pgrass,1,2,3,114,n,pmbo,m,a,na,22
1998,5pgrass,1,2,3,119,y,disp,m,a,na,na
1998,5pgrass,1,2,3,120,n,onar,m,j,na,19
1998,5pgrass,1,2,5,8,n,dior,f,a,na,55
1998,5pgrass,1,2,5,10,y,pgfv,f,a,v,na
1998,5pgrass,1,2,5,11,n,pmbo,m,a,na,22
1998,5pgrass,1,2,5,17,n,pgfv,m,a,na,6
1998,5pgrass,1,2,5,23,n,dior,m,a,st,58
1998,5pgrass,1,2,5,45,n,pmbo,f,a,na,22
1998,5pgrass,1,2,5,79,y,dior,na,na,na,na
1998,5pgrass,1,2,5,83,n,pgfv,f,a,v,8
1998,5pgrass,1,2,5,96,n,pgfv,m,a,st,9
1998,5pgrass,1,2,5,102,n,pgfv,f,a,v,7
1998,5pgrass,1,2,5,141,y,pgfv,m,na,na,na
1998,5pgrass,1,3,2,8,n,dior,m,a,st,62
1998,5pgrass,1,3,2,23,y,dior,f,a,v,na
1998,5pgrass,1,3,2,24,y,disp,f,a,na,na
1998,5pgrass,1,3,2,31,y,disp,m,a,st,na
1998,5pgrass,1,3,2,59,y,dior,f,a,v,na
1998,5pgrass,1,3,2,106,y,disp,f,a,na,na
1998,5pgrass,1,3,3,7,y,disp,f,a,na,na
1998,5pgrass,1,3,3,36,n,dior,f,a,v,63
1998,5pgrass,1,3,3,38,y,disp,f,a,na,na
1998,5pgrass,1,3,3,48,n,pmle,f,a,na,25
1998,5pgrass,1,3,3,80,n,pgfv,f,a,v,8
1998,5pgrass,1,3,3,83,y,disp,f,a,na,na
1998,5pgrass,1,3,3,93,y,dior,m,a,st,na
1998,5pgrass,1,3,3,130,y,dior,m,a,st,55
1998,5pgrass,1,3,5,8,n,dior,f,a,na,50
1998,5pgrass,1,3,5,10,n,pgfv,f,a,na,7
1998,5pgrass,1,3,5,38,n,pgfv,f,a,na,8
1998,5pgrass,1,3,5,54,n,pgfv,f,a,v,8
1998,5pgrass,1,3,5,56,y,pgfv,f,a,na,na
1998,5pgrass,1,3,5,91,y,dior,f,a,v,na
1998,5pgrass,1,3,5,102,y,pgfv,f,a,na,na
1998,5pgrass,1,3,5,105,n,pgfv,f,a,v,9
1998,5pgrass,1,3,5,108,n,pgfv,f,a,na,7
1998,5pgrass,1,3,5,114,n,remn,m,a,st,8
1998,5pgrass,1,3,5,124,y,pgfv,m,a,st,na
1998,5pgrass,1,3,5,145,n,pgfv,f,a,v,8
1998,5pgrass,1,3,5,145,n,pgfv,m,a,na,10
1998,5pgrass,3,1,2,5,n,dior,m,a,st,58
1998,5pgrass,3,1,2,23,n,dior,f,a,na,56
1998,5pgrass,3,1,2,28,n,pgfv,m,a,na,7
1998,5pgrass,3,1,2,31,n,disp,f,a,na,124
1998,5pgrass,3,1,2,32,n,disp,m,a,na,155
1998,5pgrass,3,1,2,47,n,spsp,f,a,na,112
1998,5pgrass,3,1,2,54,n,dior,m,a,na,53
1998,5pgrass,3,1,2,69,n,dior,f,a,na,45
1998,5pgrass,3,1,2,71,n,dior,f,a,na,52
1998,5pgrass,3,1,2,72,n,nemi,f,a,na,194
1998,5pgrass,3,1,2,95,n,disp,f,a,na,125
1998,5pgrass,3,1,2,100,n,disp,f,a,na,100
1998,5pgrass,3,1,2,103,n,pgfv,m,j,na,7
1998,5pgrass,3,1,2,115,n,dior,f,a,na,51
1998,5pgrass,3,1,2,131,n,dior,m,a,st,60
1998,5pgrass,3,1,3,4,n,disp,m,a,st,160
1998,5pgrass,3,1,3,6,n,disp,f,a,na,127
1998,5pgrass,3,1,3,7,n,disp,m,a,st,140
1998,5pgrass,3,1,3,23,n,dior,f,a,na,52
1998,5pgrass,3,1,3,24,n,pgfv,m,a,na,8
1998,5pgrass,3,1,3,47,n,pgfv,m,a,na,7
1998,5pgrass,3,1,3,53,n,pgfv,f,a,na,7
1998,5pgrass,3,1,3,59,n,dior,f,a,na,49
1998,5pgrass,3,1,3,60,n,disp,m,a,na,138
1998,5pgrass,3,1,3,70,n,pgfv,f,a,na,9
1998,5pgrass,3,1,3,74,n,pgfv,m,a,na,5
1998,5pgrass,3,1,3,78,n,dior,m,a,na,47
1998,5pgrass,3,1,3,82,n,disp,f,a,na,124
1998,5pgrass,3,1,3,84,n,dior,m,a,st,59
1998,5pgrass,3,1,3,119,n,disp,f,a,na,131
1998,5pgrass,3,1,3,120,n,disp,m,a,st,132
1998,5pgrass,3,1,3,145,n,disp,f,a,na,128
1998,5pgrass,3,1,5,23,n,dior,m,a,st,62
1998,5pgrass,3,1,5,78,n,dior,f,a,na,55
1998,5pgrass,3,1,5,83,n,disp,f,a,na,100
1998,5pgrass,3,1,5,94,n,dior,m,a,st,55
1998,5pgrass,3,1,5,140,n,dior,f,a,p,64
1998,5pgrass,3,1,5,141,n,pgfv,m,a,na,7
