plot,year,corner,scale,spcode
238,1999,1,1.0,carebush
238,1999,2,10.0,carebush
238,1999,3,1.0,carebush
238,1999,4,10.0,carebush
238,1999,2,10.0,careceph
238,1999,4,10.0,careceph
238,1999,1,10.0,carefest
238,1999,2,0.01,caremicr
238,1999,4,0.1,caremicr
238,1999,1,1.0,chamnuta
238,1999,1,0.01,conycana
238,1999,2,10.0,conycana
238,1999,1,10.0,crotmona
238,1999,3,10.0,crotmona
238,1999,4,0.1,crotmona
238,1999,1,10.0,cypelupu
238,1999,3,1.0,cypelupu
238,1999,1,10.0,dichacum
238,1999,3,1.0,dichacum
238,1999,4,0.1,dichacum
238,1999,1,0.1,dicholig
238,1999,2,0.01,dicholig
238,1999,3,1.0,dicholig
238,1999,4,0.1,dicholig
238,1999,1,10.0,dichspha
238,1999,3,1.0,dichspha
238,1999,4,10.0,dichspha
238,1999,2,1.0,digicogn
238,1999,3,0.1,digicogn
238,1999,4,0.1,digicogn
238,1999,1,10.0,diodtere
238,1999,4,1.0,diodtere
238,1999,2,0.1,eleomont
238,1999,2,10.0,elymcana
238,1999,1,0.1,eragspec
238,1999,2,10.0,eragspec
238,1999,3,1.0,eragspec
238,1999,4,10.0,eragspec
238,1999,1,1.0,erigstri
238,1999,2,10.0,erigstri
238,1999,3,10.0,erigstri
238,1999,4,10.0,erigstri
238,1999,1,1.0,fimbpube
238,1999,2,1.0,fimbpube
238,1999,3,1.0,fimbpube
238,1999,4,0.1,fimbpube
238,1999,2,10.0,geracaro
238,1999,2,0.1,juncinte
238,1999,2,10.0,juncmarg
238,1999,1,1.0,kummstip
238,1999,2,0.1,kummstip
238,1999,3,1.0,kummstip
238,1999,1,0.01,kummstri
238,1999,2,0.01,kummstri
238,1999,3,0.01,kummstri
238,1999,4,1.0,kummstri
238,1999,4,1.0,lepivirg
238,1999,4,10.0,lespvirg
238,1999,1,0.1,oxaldill
238,1999,2,0.01,oxaldill
238,1999,3,0.01,oxaldill
238,1999,4,0.1,oxaldill
238,1999,1,10.0,oxalviol
238,1999,3,0.1,oxalviol
238,1999,4,0.1,oxalviol
238,1999,NA,100.0,paniance
238,1999,1,1.0,panivirg
238,1999,2,10.0,panivirg
238,1999,3,1.0,panivirg
238,1999,4,0.1,panivirg
238,1999,1,1.0,paspseta
238,1999,2,1.0,paspseta
238,1999,3,0.1,paspseta
238,1999,4,0.1,paspseta
238,1999,1,1.0,phalcaro
238,1999,2,1.0,phalcaro
238,1999,3,0.1,phalcaro
238,1999,4,0.1,phalcaro
238,1999,NA,100.0,physpumi
238,1999,1,0.1,physvirg
238,1999,2,10.0,physvirg
238,1999,1,1.0,planvirg
238,1999,2,10.0,planvirg
238,1999,3,1.0,planvirg
238,1999,4,0.1,planvirg
238,1999,4,0.1,poaprate
238,1999,3,1.0,polyvert
238,1999,4,10.0,polyvert
238,1999,NA,100.0,raticolu
238,1999,4,10.0,rubuostr
238,1999,1,1.0,ruelhumi
238,1999,2,10.0,ruelhumi
238,1999,3,1.0,ruelhumi
238,1999,4,0.01,ruelhumi
238,1999,1,1.0,salvazur
238,1999,2,1.0,salvazur
238,1999,3,1.0,salvazur
238,1999,4,10.0,salvazur
238,1999,1,0.01,schiscop
238,1999,2,10.0,schiscop
238,1999,3,0.01,schiscop
238,1999,4,0.01,schiscop
238,1999,1,1.0,setaparv
238,1999,2,0.1,setaparv
238,1999,3,1.0,setaparv
238,1999,4,1.0,setaparv
238,1999,1,1.0,sorgnuta
238,1999,2,0.01,sorgnuta
238,1999,3,0.1,sorgnuta
238,1999,4,1.0,sorgnuta
238,1999,2,10.0,spheobtu
238,1999,3,10.0,spheobtu
238,1999,4,10.0,spheobtu
238,1999,2,10.0,unknspir
238,1999,1,0.01,sporcomp
238,1999,2,0.01,sporcomp
238,1999,3,1.0,sporcomp
238,1999,4,10.0,sporcomp
238,1999,1,1.0,stroleio
238,1999,2,0.1,stroleio
238,1999,3,10.0,stroleio
238,1999,4,0.1,stroleio
238,1999,1,1.0,stylbifl
238,1999,3,10.0,toxiradi
238,1999,1,0.1,tridflav
238,1999,2,1.0,tridflav
238,1999,3,1.0,tridflav
238,1999,4,1.0,tridflav
238,1999,4,0.1,verbcane
238,1999,2,10.0,vernarka
238,1999,2,0.1,vernbald
238,1999,NA,100.0,vulpocto
244,1999,1,1.0,acalgrac
244,1999,2,0.1,acalgrac
244,1999,3,10.0,acalgrac
244,1999,1,10.0,achimill
244,1999,2,10.0,achimill
244,1999,3,0.1,achimill
244,1999,4,10.0,achimill
244,1999,1,0.01,agrohyem
244,1999,2,1.0,agrohyem
244,1999,3,0.1,agrohyem
244,1999,4,0.1,agrohyem
244,1999,1,10.0,ambrbide
244,1999,3,0.01,ambrbide
244,1999,4,0.1,ambrbide
244,1999,1,0.01,ambrpsil
244,1999,2,0.1,ambrpsil
244,1999,3,1.0,ambrpsil
244,1999,4,0.1,ambrpsil
244,1999,NA,100.0,amorcane
244,1999,3,1.0,amphdrac
244,1999,4,1.0,amphdrac
244,1999,1,0.01,andrgera
244,1999,2,0.1,andrgera
244,1999,3,0.01,andrgera
244,1999,4,10.0,andrgera
244,1999,3,1.0,arispurp
244,1999,1,1.0,arteludo
244,1999,2,10.0,asclsten
244,1999,1,0.1,asclviri
244,1999,2,10.0,asclviri
244,1999,3,0.1,asclviri
244,1999,4,10.0,asclviri
244,1999,4,10.0,asteprae
244,1999,2,10.0,baptaust
244,1999,3,10.0,baptbrac
244,1999,3,10.0,buchdact
244,1999,4,10.0,buchdact
244,1999,NA,100.0,careamph
244,1999,1,1.0,carebush
244,1999,2,1.0,carebush
244,1999,3,10.0,carebush
244,1999,4,10.0,careceph
244,1999,2,10.0,carefest
244,1999,1,10.0,caregrav
244,1999,3,10.0,caregrav
244,1999,3,10.0,caremicr
244,1999,2,10.0,chaetain
244,1999,1,0.1,chamnuta
244,1999,2,10.0,cirsalti
244,1999,4,10.0,cirsundu
244,1999,1,10.0,conycana
244,1999,2,1.0,conycana
244,1999,3,0.01,conycana
244,1999,4,0.1,conycana
244,1999,2,10.0,cypeechi
244,1999,3,10.0,cypeechi
244,1999,3,10.0,cypelupu
244,1999,4,10.0,cypelupu
244,1999,2,10.0,dalecand
244,1999,NA,100.0,dalepurp
244,1999,3,10.0,daucpusi
244,1999,4,10.0,daucpusi
244,1999,2,1.0,desmsess
244,1999,1,0.1,dicholig
244,1999,2,1.0,dicholig
244,1999,3,0.1,dicholig
244,1999,4,0.01,dicholig
244,1999,3,1.0,digicogn
244,1999,3,10.0,elymcana
244,1999,1,10.0,elymvirg
244,1999,2,1.0,elymvirg
244,1999,4,0.1,eragspec
244,1999,1,10.0,erigstri
244,1999,2,1.0,erigstri
244,1999,3,10.0,erigstri
244,1999,4,0.01,erigstri
244,1999,1,0.1,fimbpube
244,1999,2,0.01,fimbpube
244,1999,3,1.0,fimbpube
244,1999,4,10.0,fimbpube
244,1999,3,1.0,geracaro
244,1999,4,10.0,geracaro
244,1999,3,1.0,hedehisp
244,1999,1,10.0,hierlong
244,1999,3,0.1,hordpusi
244,1999,4,10.0,hordpusi
244,1999,NA,100.0,juncinte
244,1999,NA,100.0,koelmacr
244,1999,3,0.1,kummstip
244,1999,1,10.0,kummstri
244,1999,2,10.0,kummstri
244,1999,3,0.01,kummstri
244,1999,4,1.0,kummstri
244,1999,1,10.0,lespvirg
244,1999,3,1.0,lespvirg
244,1999,NA,100.0,mimoquad
244,1999,1,0.1,oxaldill
244,1999,2,1.0,oxaldill
244,1999,3,0.1,oxaldill
244,1999,4,1.0,oxaldill
244,1999,1,1.0,panivirg
244,1999,2,0.1,panivirg
244,1999,3,10.0,panivirg
244,1999,4,0.1,panivirg
244,1999,1,1.0,paspseta
244,1999,2,1.0,paspseta
244,1999,3,10.0,paspseta
244,1999,NA,100.0,phalcaro
244,1999,2,0.1,physvirg
244,1999,4,1.0,physvirg
244,1999,1,0.1,planvirg
244,1999,2,1.0,planvirg
244,1999,3,1.0,planvirg
244,1999,4,0.01,planvirg
244,1999,1,10.0,poaprate
244,1999,3,10.0,poaprate
244,1999,4,10.0,poaprate
244,1999,3,1.0,polyvert
244,1999,4,10.0,psortenu
244,1999,1,10.0,pyrrcaro
244,1999,2,10.0,pyrrcaro
244,1999,3,10.0,raticolu
244,1999,4,10.0,raticolu
244,1999,1,0.01,rubuostr
244,1999,2,10.0,rudbhirt
244,1999,1,0.1,ruelhumi
244,1999,2,0.1,ruelhumi
244,1999,3,1.0,ruelhumi
244,1999,NA,100.0,salvazur
244,1999,1,0.01,schiscop
244,1999,2,0.01,schiscop
244,1999,3,1.0,schiscop
244,1999,4,0.01,schiscop
244,1999,1,10.0,setaparv
244,1999,3,10.0,setaparv
244,1999,4,1.0,setaparv
244,1999,NA,100.0,silestel
244,1999,2,1.0,solicana
244,1999,1,1.0,sorgnuta
244,1999,2,0.01,sorgnuta
244,1999,1,1.0,spheobtu
244,1999,2,1.0,spheobtu
244,1999,3,1.0,spheobtu
244,1999,4,1.0,spheobtu
244,1999,NA,100.0,unknspir
244,1999,1,0.1,sporcomp
244,1999,2,1.0,sporcomp
244,1999,3,1.0,sporcomp
244,1999,1,1.0,stroleio
244,1999,2,10.0,stroleio
244,1999,3,10.0,stroleio
244,1999,4,0.1,stroleio
244,1999,4,10.0,toriarve
244,1999,1,0.1,tridflav
244,1999,2,0.01,tridflav
244,1999,3,1.0,tridflav
244,1999,4,10.0,tridflav
244,1999,3,0.1,trioperf
244,1999,4,10.0,trioperf
244,1999,3,1.0,ulmurubr
244,1999,3,0.1,vulpocto
244,1999,4,10.0,vulpocto
254,1999,2,0.1,acalvirg
254,1999,1,1.0,ambrarte
254,1999,2,10.0,ambrarte
254,1999,3,1.0,ambrarte
254,1999,4,0.1,ambrarte
254,1999,1,1.0,ambrbide
254,1999,2,0.1,ambrbide
254,1999,3,0.1,ambrbide
254,1999,4,0.01,ambrbide
254,1999,1,0.01,ambrpsil
254,1999,2,0.01,ambrpsil
254,1999,3,0.01,ambrpsil
254,1999,4,0.01,ambrpsil
254,1999,1,0.1,andrgera
254,1999,2,0.01,andrgera
254,1999,3,0.1,andrgera
254,1999,4,0.01,andrgera
254,1999,3,10.0,arteludo
254,1999,2,10.0,asclviri
254,1999,3,10.0,asclviri
254,1999,4,10.0,asclviri
254,1999,2,1.0,asteeric
254,1999,4,10.0,baptaust
254,1999,NA,100.0,baptbrac
254,1999,1,0.01,bothsacc
254,1999,2,0.01,bothsacc
254,1999,4,0.1,bothsacc
254,1999,1,1.0,bromjapo
254,1999,2,0.1,bromjapo
254,1999,3,0.1,bromjapo
254,1999,4,0.01,bromjapo
254,1999,2,10.0,buchdact
254,1999,3,10.0,careanne
254,1999,1,0.01,carefest
254,1999,2,0.01,carefest
254,1999,3,0.1,carefest
254,1999,4,10.0,carefest
254,1999,1,10.0,caregrav
254,1999,2,1.0,caregrav
254,1999,3,1.0,caregrav
254,1999,3,0.01,caremicr
254,1999,4,0.01,caremicr
254,1999,1,10.0,cirsalti
254,1999,NA,100.0,cirsvulg
254,1999,3,0.01,conycana
254,1999,2,10.0,cypeechi
254,1999,2,10.0,cypeseti
254,1999,4,1.0,cypeseti
254,1999,1,10.0,dicholig
254,1999,2,1.0,dicholig
254,1999,1,0.01,eleomont
254,1999,2,10.0,eleomont
254,1999,3,0.01,eleomont
254,1999,4,0.1,eleomont
254,1999,1,0.1,elymcana
254,1999,2,10.0,elymvirg
254,1999,3,10.0,elymvirg
254,1999,4,10.0,elymvirg
254,1999,1,0.01,erigphil
254,1999,2,10.0,erigphil
254,1999,3,1.0,erigphil
254,1999,4,10.0,erigphil
254,1999,2,0.01,erigstri
254,1999,3,1.0,erigstri
254,1999,1,0.1,hordpusi
254,1999,2,0.01,hordpusi
254,1999,3,10.0,hordpusi
254,1999,4,0.1,hordpusi
254,1999,1,1.0,juncinte
254,1999,2,1.0,juncinte
254,1999,3,10.0,juncinte
254,1999,4,1.0,juncinte
254,1999,1,10.0,juncmarg
254,1999,2,1.0,juncmarg
254,1999,3,10.0,juncmarg
254,1999,4,10.0,juncmarg
254,1999,1,10.0,kummstip
254,1999,2,1.0,kummstip
254,1999,1,1.0,kummstri
254,1999,2,10.0,kummstri
254,1999,4,10.0,kummstri
254,1999,1,10.0,oenospec
254,1999,1,0.01,oxaldill
254,1999,2,1.0,oxaldill
254,1999,3,10.0,oxaldill
254,1999,4,10.0,oxaldill
254,1999,1,0.01,panivirg
254,1999,2,0.01,panivirg
254,1999,3,10.0,panivirg
254,1999,4,0.1,panivirg
254,1999,2,1.0,paspseta
254,1999,1,1.0,planvirg
254,1999,2,10.0,planvirg
254,1999,4,0.01,poaannua
254,1999,1,10.0,poaprate
254,1999,2,1.0,poaprate
254,1999,3,1.0,poaprate
254,1999,4,10.0,poaprate
254,1999,1,10.0,polyvert
254,1999,2,10.0,polyvert
254,1999,2,10.0,ruelhumi
254,1999,1,1.0,rumecris
254,1999,3,1.0,rumecris
254,1999,2,1.0,schiscop
254,1999,1,10.0,scirpend
254,1999,2,1.0,scirpend
254,1999,3,0.1,scirpend
254,1999,4,1.0,scirpend
254,1999,1,0.1,setaparv
254,1999,2,10.0,setaparv
254,1999,3,1.0,setaparv
254,1999,4,10.0,setaparv
254,1999,1,1.0,solacaro
254,1999,3,1.0,solacaro
254,1999,2,0.01,sorgnuta
254,1999,1,0.01,spheobtu
254,1999,1,0.1,sporcomp
254,1999,2,0.1,sporcomp
254,1999,3,0.1,sporcomp
254,1999,4,10.0,sporcomp
254,1999,1,10.0,stroleio
254,1999,2,10.0,stroleio
254,1999,3,1.0,stroleio
254,1999,1,10.0,symporbi
254,1999,4,10.0,verbsimp
254,1999,1,0.1,vernarka
254,1999,2,10.0,vernarka
254,1999,3,10.0,vernarka
254,1999,4,10.0,vernarka
254,1999,4,1.0,vernbald
259,1999,1,10.0,achimill
259,1999,2,1.0,achimill
259,1999,3,1.0,achimill
259,1999,4,10.0,achimill
259,1999,1,10.0,agrohyem
259,1999,2,10.0,agrohyem
259,1999,3,1.0,agrohyem
259,1999,1,0.01,ambrpsil
259,1999,2,0.1,ambrpsil
259,1999,3,1.0,ambrpsil
259,1999,4,10.0,ambrpsil
259,1999,1,1.0,amphdrac
259,1999,1,0.01,andrgera
259,1999,2,0.01,andrgera
259,1999,3,0.01,andrgera
259,1999,4,0.1,andrgera
259,1999,4,0.01,andrvirg
259,1999,1,0.1,arteludo
259,1999,2,1.0,arteludo
259,1999,3,10.0,arteludo
259,1999,4,10.0,arteludo
259,1999,4,1.0,asclsten
259,1999,1,1.0,asclviri
259,1999,2,10.0,asclviri
259,1999,3,10.0,asclviri
259,1999,4,1.0,asclviri
259,1999,1,10.0,asteeric
259,1999,2,10.0,asteeric
259,1999,3,10.0,asteeric
259,1999,4,10.0,asteeric
259,1999,1,1.0,astrcras
259,1999,2,10.0,astrcras
259,1999,3,1.0,astrcras
259,1999,3,10.0,baptaust
259,1999,4,0.1,baptaust
259,1999,1,10.0,boutcurt
259,1999,2,0.01,boutcurt
259,1999,3,0.01,boutcurt
259,1999,1,1.0,briceupa
259,1999,2,10.0,briceupa
259,1999,3,0.1,briceupa
259,1999,4,0.1,briceupa
259,1999,1,1.0,bromjapo
259,1999,1,0.1,buchdact
259,1999,2,0.01,buchdact
259,1999,4,10.0,buchdact
259,1999,1,1.0,careceph
259,1999,2,10.0,careceph
259,1999,3,1.0,careceph
259,1999,4,10.0,careceph
259,1999,1,10.0,carefest
259,1999,3,1.0,carefest
259,1999,NA,100.0,caregrav
259,1999,1,10.0,caremicr
259,1999,4,10.0,caremicr
259,1999,1,10.0,chamnuta
259,1999,2,10.0,chamnuta
259,1999,3,10.0,chamnuta
259,1999,2,1.0,cirsundu
259,1999,3,10.0,cirsundu
259,1999,1,10.0,conycana
259,1999,4,0.01,conycana
259,1999,NA,100.0,crotmona
259,1999,1,1.0,cypelupu
259,1999,3,10.0,cypelupu
259,1999,4,10.0,cypelupu
259,1999,1,0.1,dicholig
259,1999,2,0.01,dicholig
259,1999,4,0.1,dicholig
259,1999,1,1.0,dichspha
259,1999,1,10.0,digicogn
259,1999,2,0.1,digicogn
259,1999,3,10.0,digicogn
259,1999,1,0.01,digisang
259,1999,3,0.01,digisang
259,1999,4,0.01,digisang
259,1999,1,1.0,elymvirg
259,1999,3,10.0,elymvirg
259,1999,4,0.1,elymvirg
259,1999,1,1.0,eragspec
259,1999,3,1.0,eragspec
259,1999,4,10.0,eragspec
259,1999,1,1.0,erigstri
259,1999,2,10.0,erigstri
259,1999,3,1.0,erigstri
259,1999,4,10.0,erigstri
259,1999,4,1.0,euphspat
259,1999,4,1.0,geracaro
259,1999,1,1.0,hordpusi
259,1999,1,1.0,kummstip
259,1999,2,1.0,kummstip
259,1999,3,0.01,kummstip
259,1999,4,0.01,kummstip
259,1999,1,10.0,lespproc
259,1999,1,10.0,lithinci
259,1999,4,10.0,lithinci
259,1999,2,10.0,lomafoen
259,1999,2,1.0,monafist
259,1999,3,10.0,monafist
259,1999,1,10.0,oxaldill
259,1999,2,1.0,oxaldill
259,1999,3,10.0,oxaldill
259,1999,4,10.0,oxaldill
259,1999,1,10.0,oxalviol
259,1999,2,1.0,oxalviol
259,1999,3,10.0,oxalviol
259,1999,4,10.0,oxalviol
259,1999,1,1.0,panivirg
259,1999,2,1.0,panivirg
259,1999,3,0.1,panivirg
259,1999,4,0.1,panivirg
259,1999,NA,100.0,phalcaro
259,1999,4,0.1,physpumi
259,1999,1,10.0,physvirg
259,1999,1,10.0,planvirg
259,1999,2,10.0,planvirg
259,1999,3,1.0,planvirg
259,1999,4,10.0,planvirg
259,1999,1,10.0,poaprate
259,1999,2,10.0,poaprate
259,1999,3,0.01,poaprate
259,1999,4,0.01,poaprate
259,1999,1,10.0,psortenu
259,1999,2,10.0,psortenu
259,1999,2,1.0,raticolu
259,1999,1,1.0,ruelhumi
259,1999,3,10.0,ruelhumi
259,1999,4,10.0,ruelhumi
259,1999,NA,100.0,salvazur
259,1999,1,0.01,schiscop
259,1999,2,0.01,schiscop
259,1999,3,10.0,schiscop
259,1999,4,0.01,schiscop
259,1999,1,10.0,setaparv
259,1999,2,10.0,setaparv
259,1999,3,1.0,setaparv
259,1999,4,1.0,sileanti
259,1999,1,10.0,solacaro
259,1999,2,1.0,solacaro
259,1999,NA,100.0,solirigi
259,1999,1,1.0,sorgnuta
259,1999,2,1.0,sorgnuta
259,1999,3,10.0,sorgnuta
259,1999,4,0.01,sorgnuta
259,1999,1,10.0,spheobtu
259,1999,3,0.1,spheobtu
259,1999,1,1.0,sporcomp
259,1999,2,0.1,sporcomp
259,1999,3,1.0,sporcomp
259,1999,2,10.0,sporvagi
259,1999,1,1.0,stroleio
259,1999,2,1.0,stroleio
259,1999,3,1.0,stroleio
259,1999,4,10.0,stroleio
259,1999,1,1.0,tragbeto
259,1999,2,10.0,tragbeto
259,1999,4,10.0,tridflav
259,1999,1,10.0,valeradi
259,1999,4,0.1,vernarka
259,1999,2,1.0,vernbald
303,1999,1,1.0,acalvirg
303,1999,2,10.0,acalvirg
303,1999,3,1.0,acalvirg
303,1999,1,10.0,achimill
303,1999,2,10.0,achimill
303,1999,3,10.0,achimill
303,1999,4,0.1,achimill
303,1999,1,0.01,agrohyem
303,1999,2,0.01,agrohyem
303,1999,3,10.0,agrohyem
303,1999,4,0.1,agrohyem
303,1999,2,10.0,ambrbide
303,1999,4,10.0,ambrbide
303,1999,1,0.1,ambrpsil
303,1999,2,0.01,ambrpsil
303,1999,3,0.1,ambrpsil
303,1999,4,10.0,ambrpsil
303,1999,2,0.01,amorcane
303,1999,3,0.1,amphdrac
303,1999,1,0.01,andrgera
303,1999,2,0.01,andrgera
303,1999,3,1.0,andrgera
303,1999,4,0.01,andrgera
303,1999,1,10.0,antenegl
303,1999,2,10.0,antenegl
303,1999,4,10.0,antenegl
303,1999,NA,100.0,apoccann
303,1999,1,10.0,arnoplan
303,1999,2,10.0,arnoplan
303,1999,4,10.0,arnoplan
303,1999,3,0.01,arteludo
303,1999,4,10.0,arteludo
303,1999,1,1.0,asclviri
303,1999,2,1.0,asclviri
303,1999,3,10.0,asclviri
303,1999,4,10.0,asclviri
303,1999,2,0.1,asteeric
303,1999,3,10.0,asteeric
303,1999,4,0.01,asteeric
303,1999,1,1.0,asteoole
303,1999,2,1.0,asteoole
303,1999,3,0.1,asteoole
303,1999,4,0.1,asteoole
303,1999,2,10.0,astepate
303,1999,3,10.0,astepate
303,1999,4,1.0,astepate
303,1999,NA,100.0,asteprae
303,1999,NA,100.0,astrnutt
303,1999,3,10.0,baptbrac
303,1999,4,10.0,baptbrac
303,1999,1,0.01,bothsacc
303,1999,2,10.0,callalca
303,1999,4,10.0,callalca
303,1999,2,0.1,carebush
303,1999,4,10.0,carebush
303,1999,1,10.0,careceph
303,1999,4,10.0,careceph
303,1999,4,10.0,carefest
303,1999,3,10.0,caregrav
303,1999,2,10.0,caremicr
303,1999,4,10.0,caremicr
303,1999,NA,100.0,cerafont
303,1999,3,1.0,chamfasc
303,1999,NA,100.0,cirsalti
303,1999,1,0.01,conycana
303,1999,3,10.0,conycana
303,1999,4,10.0,cuscpent
303,1999,1,10.0,cypelupu
303,1999,2,10.0,cypelupu
303,1999,1,10.0,desmills
303,1999,4,10.0,desmills
303,1999,1,10.0,desmsess
303,1999,2,0.1,desmsess
303,1999,3,1.0,desmsess
303,1999,4,10.0,desmsess
303,1999,2,10.0,dichacum
303,1999,3,10.0,dichacum
303,1999,1,1.0,dicholig
303,1999,2,0.01,dicholig
303,1999,3,0.1,dicholig
303,1999,4,0.01,dicholig
303,1999,4,1.0,dichspha
303,1999,4,10.0,digicogn
303,1999,1,0.1,elymvirg
303,1999,3,10.0,elymvirg
303,1999,4,10.0,elymvirg
303,1999,1,0.1,eragspec
303,1999,2,1.0,eragspec
303,1999,3,10.0,eragspec
303,1999,4,0.01,eragspec
303,1999,1,10.0,erigphil
303,1999,2,0.01,erigphil
303,1999,1,10.0,erigstri
303,1999,2,1.0,erigstri
303,1999,3,1.0,erigstri
303,1999,4,10.0,erigstri
303,1999,1,10.0,fimbpube
303,1999,2,0.1,fimbpube
303,1999,3,0.1,fimbpube
303,1999,4,10.0,fimbpube
303,1999,1,0.1,fragvirg
303,1999,2,1.0,fragvirg
303,1999,3,0.01,fragvirg
303,1999,4,0.1,fragvirg
303,1999,2,10.0,unkngaur
303,1999,3,1.0,unkngaur
303,1999,4,10.0,unkngaur
303,1999,3,10.0,helimoll
303,1999,4,1.0,helimoll
303,1999,2,10.0,hierlong
303,1999,3,1.0,hierlong
303,1999,4,10.0,hierlong
303,1999,1,1.0,houspusi
303,1999,4,10.0,houspusi
303,1999,4,1.0,juncinte
303,1999,1,10.0,kummstip
303,1999,2,10.0,kummstip
303,1999,3,10.0,kummstip
303,1999,4,10.0,kummstip
303,1999,2,10.0,kummstri
303,1999,3,1.0,kummstri
303,1999,4,0.1,kummstri
303,1999,2,10.0,lepivirg
303,1999,4,10.0,lepivirg
303,1999,4,10.0,lespvirg
303,1999,1,1.0,linusulc
303,1999,2,1.0,linusulc
303,1999,3,0.1,linusulc
303,1999,4,10.0,linusulc
303,1999,1,10.0,lithinci
303,1999,3,0.1,lithinci
303,1999,2,10.0,mimoquad
303,1999,3,10.0,mimoquad
303,1999,4,10.0,mimoquad
303,1999,1,0.01,monafist
303,1999,3,1.0,monafist
303,1999,4,0.01,monafist
303,1999,1,0.01,oxaldill
303,1999,2,0.1,oxaldill
303,1999,3,0.1,oxaldill
303,1999,4,0.1,oxaldill
303,1999,1,0.1,oxalviol
303,1999,2,10.0,oxalviol
303,1999,3,1.0,oxalviol
303,1999,4,0.01,oxalviol
303,1999,3,10.0,panivirg
303,1999,4,10.0,panivirg
303,1999,2,1.0,paspseta
303,1999,3,1.0,paspseta
303,1999,4,0.1,paspseta
303,1999,4,10.0,physvirg
303,1999,NA,100.0,planaris
303,1999,1,0.1,planvirg
303,1999,2,0.1,planvirg
303,1999,3,0.01,planvirg
303,1999,4,1.0,planvirg
303,1999,1,1.0,poaprate
303,1999,3,10.0,poaprate
303,1999,2,10.0,polyvert
303,1999,4,10.0,polyvert
303,1999,NA,100.0,psortenu
303,1999,2,10.0,raticolu
303,1999,3,1.0,raticolu
303,1999,4,10.0,raticolu
303,1999,1,1.0,rubuostr
303,1999,4,10.0,rubuostr
303,1999,2,1.0,rudbhirt
303,1999,1,0.1,ruelhumi
303,1999,2,0.1,ruelhumi
303,1999,3,0.1,ruelhumi
303,1999,4,10.0,ruelhumi
303,1999,1,10.0,salvazur
303,1999,2,1.0,salvazur
303,1999,3,0.01,salvazur
303,1999,4,0.1,salvazur
303,1999,1,0.1,schiscop
303,1999,2,0.01,schiscop
303,1999,3,0.01,schiscop
303,1999,4,0.01,schiscop
303,1999,1,0.1,setaparv
303,1999,2,0.1,setaparv
303,1999,3,0.1,setaparv
303,1999,4,0.1,setaparv
303,1999,1,10.0,sisycamp
303,1999,1,0.1,solicana
303,1999,2,10.0,solicana
303,1999,3,0.01,solicana
303,1999,4,10.0,solicana
303,1999,1,10.0,sorgnuta
303,1999,2,1.0,sorgnuta
303,1999,3,0.1,sorgnuta
303,1999,4,1.0,sorgnuta
303,1999,1,1.0,spheobtu
303,1999,2,1.0,spheobtu
303,1999,3,10.0,spheobtu
303,1999,4,0.1,spheobtu
303,1999,1,1.0,sporcomp
303,1999,2,1.0,sporcomp
303,1999,3,1.0,sporcomp
303,1999,4,0.1,sporcomp
303,1999,1,1.0,stroleio
303,1999,2,0.01,stroleio
303,1999,3,0.1,stroleio
303,1999,4,0.1,stroleio
303,1999,1,10.0,stylbifl
303,1999,2,10.0,stylbifl
303,1999,4,0.1,stylbifl
303,1999,NA,100.0,symporbi
303,1999,4,10.0,tridflav
303,1999,4,10.0,trifcamp
303,1999,1,0.1,trioperf
303,1999,2,10.0,trioperf
303,1999,3,0.1,trioperf
303,1999,4,10.0,valeradi
303,1999,4,0.1,verbbrac
303,1999,2,10.0,vernbald
307,1999,NA,100.0,acalgrac
307,1999,2,10.0,achimill
307,1999,3,1.0,achimill
307,1999,3,1.0,agalhete
307,1999,1,10.0,agrohyem
307,1999,2,0.01,agrohyem
307,1999,3,1.0,agrohyem
307,1999,4,0.01,agrohyem
307,1999,4,1.0,alopcaro
307,1999,1,0.01,ambrbide
307,1999,2,0.1,ambrbide
307,1999,3,0.1,ambrbide
307,1999,4,0.1,ambrbide
307,1999,1,1.0,ambrpsil
307,1999,2,0.01,ambrpsil
307,1999,3,0.01,ambrpsil
307,1999,4,0.1,ambrpsil
307,1999,2,1.0,amphdrac
307,1999,4,1.0,amphdrac
307,1999,1,0.1,andrgera
307,1999,2,10.0,andrgera
307,1999,4,10.0,andrgera
307,1999,3,1.0,andrvirg
307,1999,4,1.0,arenserp
307,1999,2,1.0,asclviri
307,1999,3,0.1,asclviri
307,1999,4,10.0,asclviri
307,1999,1,1.0,asteeric
307,1999,2,1.0,asteeric
307,1999,4,1.0,asteeric
307,1999,1,1.0,asteoole
307,1999,2,10.0,asteoole
307,1999,3,1.0,asteoole
307,1999,4,1.0,baptaust
307,1999,1,0.01,bothsacc
307,1999,3,0.1,bothsacc
307,1999,1,1.0,bromjapo
307,1999,3,1.0,bromjapo
307,1999,NA,100.0,callalca
307,1999,1,10.0,carefest
307,1999,2,1.0,carefest
307,1999,3,1.0,carefest
307,1999,4,1.0,carefest
307,1999,2,10.0,caregrav
307,1999,3,1.0,caregrav
307,1999,4,0.1,caregrav
307,1999,2,0.01,caremicr
307,1999,4,0.1,celtocci
307,1999,1,1.0,chaetain
307,1999,4,1.0,chaetain
307,1999,1,10.0,chamfasc
307,1999,3,0.1,chamfasc
307,1999,4,10.0,chamfasc
307,1999,1,1.0,chamnuta
