"record_id","plot","year","corner","scale","spcode"
23872,222,1998,"1",10,"ruelhumi"
23873,222,1998,"2",1,"ruelhumi"
23874,222,1998,"3",10,"ruelhumi"
23875,222,1998,"4",10,"ruelhumi"
23876,222,1998,"1",10,"rumecris"
23877,222,1998,"2",1,"salvazur"
23878,222,1998,"1",0.01,"schiscop"
23879,222,1998,"2",0.01,"schiscop"
23880,222,1998,"3",0.01,"schiscop"
23881,222,1998,"4",0.1,"schiscop"
23882,222,1998,"1",10,"setaparv"
23883,222,1998,"2",0.01,"setaparv"
23884,222,1998,"3",10,"setaparv"
23885,222,1998,"4",1,"setaparv"
23886,222,1998,"3",10,"sisycamp"
23887,222,1998,"4",10,"solacaro"
23888,222,1998,"1",10,"solicana"
23889,222,1998,"2",10,"solicana"
23890,222,1998,"3",1,"solicana"
23891,222,1998,"4",1,"solicana"
23892,222,1998,"1",0.01,"sorgnuta"
23893,222,1998,"2",0.1,"sorgnuta"
23894,222,1998,"3",0.01,"sorgnuta"
23895,222,1998,"4",0.1,"sorgnuta"
23896,222,1998,"1",10,"spheobtu"
23897,222,1998,"3",1,"spheobtu"
23898,222,1998,"4",1,"spheobtu"
23899,222,1998,"1",1,"sporcomp"
23900,222,1998,"2",1,"sporcomp"
23901,222,1998,"3",1,"sporcomp"
23902,222,1998,"4",1,"sporcomp"
23903,222,1998,"1",10,"symporbi"
23904,222,1998,"2",10,"symporbi"
23905,222,1998,"NA",100,"toriarve"
23906,222,1998,"4",1,"tridflav"
23907,222,1998,"NA",100,"unlgr222"
23908,222,1998,"1",1,"valeradi"
23909,222,1998,"2",10,"valeradi"
23910,222,1998,"4",10,"valeradi"
23911,222,1998,"3",10,"vernarka"
23912,222,1998,"1",1,"vernbald"
23913,222,1998,"2",1,"vernbald"
23914,222,1998,"3",1,"vernbald"
23915,222,1998,"4",1,"vernbald"
23916,222,1998,"4",10,"xantstru"
23917,226,1998,"1",0.01,"acalvirg"
23918,226,1998,"2",10,"acalvirg"
23919,226,1998,"3",0.1,"acalvirg"
23920,226,1998,"4",10,"achimill"
23921,226,1998,"3",1,"agrohyem"
23922,226,1998,"4",10,"agrohyem"
23923,226,1998,"3",10,"ambrpsil"
23924,226,1998,"1",10,"amorcane"
23925,226,1998,"3",10,"amorcane"
23926,226,1998,"1",0.01,"andrgera"
23927,226,1998,"2",0.1,"andrgera"
23928,226,1998,"3",0.01,"andrgera"
23929,226,1998,"4",0.1,"andrgera"
23930,226,1998,"1",1,"apoccann"
23931,226,1998,"4",10,"apoccann"
23932,226,1998,"4",10,"arteludo"
23933,226,1998,"1",1,"asclviri"
23934,226,1998,"4",10,"asteeric"
23935,226,1998,"2",10,"baptalba"
23936,226,1998,"NA",100,"baptaust"
23937,226,1998,"1",10,"carebush"
23938,226,1998,"3",10,"carebush"
23939,226,1998,"4",1,"carebush"
23940,226,1998,"3",10,"careceph"
23941,226,1998,"1",0.1,"carefest"
23942,226,1998,"2",0.1,"carefest"
23943,226,1998,"3",0.1,"carefest"
23944,226,1998,"4",10,"carefest"
23945,226,1998,"2",10,"caregrav"
23946,226,1998,"4",0.01,"caremicr"
23947,226,1998,"1",10,"cirsalti"
23948,226,1998,"4",10,"cirsalti"
23949,226,1998,"1",1,"cypeechi"
23950,226,1998,"4",10,"cypelupu"
23951,226,1998,"3",10,"dalecand"
23952,226,1998,"NA",100,"desmsess"
23953,226,1998,"2",0.01,"dichacum"
23954,226,1998,"3",0.01,"dichacum"
23955,226,1998,"4",10,"dichacum"
23956,226,1998,"1",1,"dicholig"
23957,226,1998,"2",0.1,"dicholig"
23958,226,1998,"3",0.1,"dicholig"
23959,226,1998,"4",1,"dicholig"
23960,226,1998,"1",10,"elymvirg"
23961,226,1998,"2",10,"elymvirg"
23962,226,1998,"3",1,"elymvirg"
23963,226,1998,"4",1,"elymvirg"
23964,226,1998,"2",10,"euthgymn"
23965,226,1998,"3",0.1,"euthgymn"
23966,226,1998,"1",1,"fragvirg"
23967,226,1998,"2",1,"fragvirg"
23968,226,1998,"3",1,"fragvirg"
23969,226,1998,"4",0.01,"fragvirg"
23970,226,1998,"3",10,"unkngaur"
23971,226,1998,"4",10,"unkngaur"
23972,226,1998,"1",10,"juncinte"
23973,226,1998,"3",10,"juncinte"
23974,226,1998,"4",10,"juncinte"
23975,226,1998,"3",10,"kummstri"
23976,226,1998,"1",10,"lespproc"
23977,226,1998,"4",0.1,"lespproc"
23978,226,1998,"4",10,"lespviol"
23979,226,1998,"1",0.1,"lespvirg"
23980,226,1998,"2",1,"lespvirg"
23981,226,1998,"3",1,"lespvirg"
23982,226,1998,"2",10,"mimoquad"
23983,226,1998,"1",1,"oxaldill"
23984,226,1998,"2",1,"oxaldill"
23985,226,1998,"3",10,"oxaldill"
23986,226,1998,"4",0.01,"oxaldill"
23987,226,1998,"1",10,"oxalviol"
23988,226,1998,"1",0.1,"panivirg"
23989,226,1998,"2",0.1,"panivirg"
23990,226,1998,"3",1,"panivirg"
23991,226,1998,"4",0.1,"panivirg"
23992,226,1998,"2",10,"physpumi"
23993,226,1998,"4",1,"physpumi"
23994,226,1998,"3",10,"physvirg"
23995,226,1998,"1",1,"poaprate"
23996,226,1998,"3",0.01,"poaprate"
23997,226,1998,"1",10,"psortenu"
23998,226,1998,"1",1,"rubuostr"
23999,226,1998,"2",1,"rubuostr"
24000,226,1998,"4",10,"rubuostr"
24001,226,1998,"1",1,"ruelhumi"
24002,226,1998,"2",10,"ruelhumi"
24003,226,1998,"3",10,"ruelhumi"
24004,226,1998,"2",10,"rumecris"
24005,226,1998,"1",1,"salvazur"
24006,226,1998,"2",1,"salvazur"
24007,226,1998,"4",10,"salvazur"
24008,226,1998,"1",0.1,"schiscop"
24009,226,1998,"2",0.01,"schiscop"
24010,226,1998,"3",1,"schiscop"
24011,226,1998,"4",0.01,"schiscop"
24012,226,1998,"4",10,"scutparv"
24013,226,1998,"1",0.1,"setaparv"
24014,226,1998,"2",1,"setaparv"
24015,226,1998,"4",10,"setaparv"
24016,226,1998,"3",10,"sisycamp"
24017,226,1998,"1",10,"solacaro"
24018,226,1998,"2",10,"solacaro"
24019,226,1998,"3",10,"solacaro"
24020,226,1998,"1",0.1,"solicana"
24021,226,1998,"2",1,"solicana"
24022,226,1998,"3",1,"solicana"
24023,226,1998,"4",1,"solicana"
24024,226,1998,"1",1,"sorgnuta"
24025,226,1998,"2",1,"sorgnuta"
24026,226,1998,"3",0.1,"sorgnuta"
24027,226,1998,"4",1,"sorgnuta"
24028,226,1998,"1",10,"spheobtu"
24029,226,1998,"2",1,"spheobtu"
24030,226,1998,"3",1,"spheobtu"
24031,226,1998,"1",1,"sporcomp"
24032,226,1998,"2",0.1,"sporcomp"
24033,226,1998,"3",10,"sporcomp"
24034,226,1998,"4",1,"sporcomp"
24035,226,1998,"2",10,"symporbi"
24036,226,1998,"3",10,"symporbi"
24037,226,1998,"4",10,"tradohie"
24038,226,1998,"3",0.1,"tridflav"
24039,226,1998,"4",1,"tridflav"
24040,226,1998,"1",1,"vernbald"
24041,226,1998,"2",10,"vernbald"
24042,226,1998,"3",10,"vernbald"
24043,226,1998,"4",10,"vernbald"
24044,238,1998,"2",0.1,"acalvirg"
24045,238,1998,"3",0.1,"acalvirg"
24046,238,1998,"1",1,"achimill"
24047,238,1998,"2",10,"achimill"
24048,238,1998,"3",1,"achimill"
24049,238,1998,"4",10,"achimill"
24050,238,1998,"2",1,"agrohyem"
24051,238,1998,"3",10,"agrohyem"
24052,238,1998,"2",10,"ambrarte"
24053,238,1998,"1",0.01,"ambrbide"
24054,238,1998,"2",0.1,"ambrbide"
24055,238,1998,"3",0.1,"ambrbide"
24056,238,1998,"4",0.01,"ambrbide"
24057,238,1998,"1",1,"ambrpsil"
24058,238,1998,"2",1,"ambrpsil"
24059,238,1998,"3",10,"ambrpsil"
24060,238,1998,"4",1,"ambrpsil"
24061,238,1998,"1",10,"amorcane"
24062,238,1998,"2",10,"amorcane"
24063,238,1998,"1",0.1,"amphdrac"
24064,238,1998,"1",0.01,"andrgera"
24065,238,1998,"2",1,"andrgera"
24066,238,1998,"3",0.01,"andrgera"
24067,238,1998,"4",0.1,"andrgera"
24068,238,1998,"1",0.1,"antenegl"
24069,238,1998,"1",10,"arteludo"
24070,238,1998,"1",0.1,"asclviri"
24071,238,1998,"2",10,"asclviri"
24072,238,1998,"3",10,"asclviri"
24073,238,1998,"4",10,"asclviri"
24074,238,1998,"1",10,"asteeric"
24075,238,1998,"2",10,"asteeric"
24076,238,1998,"4",1,"asteeric"
24077,238,1998,"3",0.1,"asteoole"
24078,238,1998,"4",10,"asteoole"
24079,238,1998,"1",10,"astepate"
24080,238,1998,"4",10,"astepate"
24081,238,1998,"3",1,"baptbrac"
24082,238,1998,"4",10,"baptbrac"
24083,238,1998,"1",10,"bromjapo"
24084,238,1998,"2",10,"bromjapo"
24085,238,1998,"3",10,"callalca"
24086,238,1998,"4",10,"calyserr"
24087,238,1998,"1",10,"carebush"
24088,238,1998,"2",10,"carebush"
24089,238,1998,"2",10,"careceph"
24090,238,1998,"4",1,"carefest"
24091,238,1998,"4",10,"caregrav"
24092,238,1998,"2",1,"caremicr"
24093,238,1998,"3",0.1,"caremicr"
24094,238,1998,"4",0.01,"caremicr"
24095,238,1998,"1",0.1,"chrypilo"
24096,238,1998,"2",10,"chrypilo"
24097,238,1998,"3",0.1,"chrypilo"
24098,238,1998,"4",1,"chrypilo"
24099,238,1998,"1",10,"cirsundu"
24100,238,1998,"1",1,"conycana"
24101,238,1998,"3",10,"conycana"
24102,238,1998,"4",10,"conycana"
24103,238,1998,"2",10,"cypeechi"
24104,238,1998,"4",10,"cypeechi"
24105,238,1998,"3",10,"cypelupu"
24106,238,1998,"NA",100,"dalecand"
24107,238,1998,"1",10,"dichacum"
24108,238,1998,"3",1,"dichacum"
24109,238,1998,"4",1,"dichacum"
24110,238,1998,"1",1,"dicholig"
24111,238,1998,"2",0.1,"dicholig"
24112,238,1998,"3",0.1,"dicholig"
24113,238,1998,"3",10,"dichspha"
24114,238,1998,"4",10,"dichspha"
24115,238,1998,"1",10,"digicogn"
24116,238,1998,"2",1,"digicogn"
24117,238,1998,"3",1,"digicogn"
24118,238,1998,"2",0.1,"eleomont"
24119,238,1998,"2",0.1,"elymcana"
24120,238,1998,"3",10,"elymcana"
24121,238,1998,"3",1,"eragspec"
24122,238,1998,"4",1,"eragspec"
24123,238,1998,"1",0.1,"erigstri"
24124,238,1998,"2",1,"erigstri"
24125,238,1998,"3",1,"erigstri"
24126,238,1998,"4",1,"erigstri"
24127,238,1998,"1",1,"fimbpube"
24128,238,1998,"2",1,"fimbpube"
24129,238,1998,"3",0.1,"fimbpube"
24130,238,1998,"4",1,"fimbpube"
24131,238,1998,"1",10,"gamopurp"
24132,238,1998,"2",10,"gamopurp"
24133,238,1998,"3",10,"gamopurp"
24134,238,1998,"4",10,"gamopurp"
24135,238,1998,"2",10,"geracaro"
24136,238,1998,"1",10,"juncinte"
24137,238,1998,"2",1,"juncinte"
24138,238,1998,"3",10,"juncinte"
24139,238,1998,"4",10,"juncinte"
24140,238,1998,"1",1,"kummstip"
24141,238,1998,"2",1,"kummstip"
24142,238,1998,"3",10,"kummstip"
24143,238,1998,"4",1,"kummstip"
24144,238,1998,"1",0.01,"kummstri"
24145,238,1998,"2",0.1,"kummstri"
24146,238,1998,"3",0.01,"kummstri"
24147,238,1998,"4",10,"kummstri"
24148,238,1998,"4",10,"lespvirg"
24149,238,1998,"1",10,"lythalat"
24150,238,1998,"4",10,"medilupu"
24151,238,1998,"2",1,"oxaldill"
24152,238,1998,"1",0.1,"oxalviol"
24153,238,1998,"1",1,"panivirg"
24154,238,1998,"2",10,"panivirg"
24155,238,1998,"3",1,"panivirg"
24156,238,1998,"4",1,"panivirg"
24157,238,1998,"1",0.1,"paspseta"
24158,238,1998,"2",1,"paspseta"
24159,238,1998,"3",0.1,"paspseta"
24160,238,1998,"4",1,"paspseta"
24161,238,1998,"1",10,"phalcaro"
24162,238,1998,"NA",100,"physpumi"
24163,238,1998,"1",0.1,"physvirg"
24164,238,1998,"3",10,"planvirg"
24165,238,1998,"NA",100,"poaprate"
24166,238,1998,"1",0.1,"polyvert"
24167,238,1998,"3",10,"polyvert"
24168,238,1998,"2",10,"raticolu"
24169,238,1998,"4",10,"raticolu"
24170,238,1998,"4",10,"rubuostr"
24171,238,1998,"1",10,"rudbhirt"
24172,238,1998,"2",10,"rudbhirt"
24173,238,1998,"1",1,"ruelhumi"
24174,238,1998,"2",1,"ruelhumi"
24175,238,1998,"3",0.1,"ruelhumi"
24176,238,1998,"4",1,"ruelhumi"
24177,238,1998,"1",1,"salvazur"
24178,238,1998,"2",1,"salvazur"
24179,238,1998,"4",10,"salvazur"
24180,238,1998,"1",0.01,"schiscop"
24181,238,1998,"2",10,"schiscop"
24182,238,1998,"3",0.01,"schiscop"
24183,238,1998,"4",0.01,"schiscop"
24184,238,1998,"2",0.1,"scirpend"
24185,238,1998,"1",1,"setaparv"
24186,238,1998,"2",0.1,"setaparv"
24187,238,1998,"3",10,"setaparv"
24188,238,1998,"4",10,"setaparv"
24189,238,1998,"1",1,"sorgnuta"
24190,238,1998,"2",0.1,"sorgnuta"
24191,238,1998,"3",0.1,"sorgnuta"
24192,238,1998,"4",1,"sorgnuta"
24193,238,1998,"1",10,"speriner"
24194,238,1998,"4",10,"speriner"
24195,238,1998,"2",10,"spheobtu"
24196,238,1998,"1",1,"sporcomp"
24197,238,1998,"2",0.01,"sporcomp"
24198,238,1998,"3",10,"sporcomp"
24199,238,1998,"4",1,"sporcomp"
24200,238,1998,"1",10,"stroleio"
24201,238,1998,"2",1,"stroleio"
24202,238,1998,"3",1,"stroleio"
24203,238,1998,"4",10,"stroleio"
24204,238,1998,"1",1,"stylbifl"
24205,238,1998,"1",0.1,"tridflav"
24206,238,1998,"2",1,"tridflav"
24207,238,1998,"4",0.1,"tridflav"
24208,238,1998,"2",10,"vernarka"
24209,238,1998,"2",1,"vernbald"
24210,238,1998,"NA",100,"vulpocto"
24211,244,1998,"1",10,"acalgrac"
24212,244,1998,"2",0.01,"acalgrac"
24213,244,1998,"1",10,"achimill"
24214,244,1998,"2",10,"achimill"
24215,244,1998,"3",10,"achimill"
24216,244,1998,"4",10,"achimill"
24217,244,1998,"3",0.1,"agrohyem"
24218,244,1998,"4",10,"agrohyem"
24219,244,1998,"1",10,"ambrbide"
24220,244,1998,"3",0.01,"ambrbide"
24221,244,1998,"4",0.01,"ambrbide"
24222,244,1998,"1",0.1,"ambrpsil"
24223,244,1998,"2",1,"ambrpsil"
24224,244,1998,"3",1,"ambrpsil"
24225,244,1998,"4",1,"ambrpsil"
24226,244,1998,"3",10,"amorcane"
24227,244,1998,"1",10,"amphdrac"
24228,244,1998,"2",10,"amphdrac"
24229,244,1998,"3",10,"amphdrac"
24230,244,1998,"4",1,"amphdrac"
24231,244,1998,"1",1,"andrgera"
24232,244,1998,"2",0.1,"andrgera"
24233,244,1998,"3",0.01,"andrgera"
24234,244,1998,"1",10,"arteludo"
24235,244,1998,"1",10,"asclviri"
24236,244,1998,"2",0.1,"asclviri"
24237,244,1998,"3",0.1,"asclviri"
24238,244,1998,"4",10,"asclviri"
24239,244,1998,"2",10,"asteeric"
24240,244,1998,"3",10,"baptaust"
24241,244,1998,"4",10,"buchdact"
24242,244,1998,"4",10,"callalca"
24243,244,1998,"1",10,"carebush"
24244,244,1998,"3",10,"carebush"
24245,244,1998,"4",10,"carebush"
24246,244,1998,"4",10,"careceph"
24247,244,1998,"1",10,"carefest"
24248,244,1998,"2",1,"carefest"
24249,244,1998,"4",10,"carefest"
24250,244,1998,"1",10,"caregrav"
24251,244,1998,"2",10,"caregrav"
24252,244,1998,"3",1,"caregrav"
24253,244,1998,"4",10,"caregrav"
24254,244,1998,"NA",100,"caremicr"
24255,244,1998,"NA",100,"cirsalti"
24256,244,1998,"4",10,"cirsundu"
24257,244,1998,"1",1,"conycana"
24258,244,1998,"2",1,"conycana"
24259,244,1998,"3",0.01,"conycana"
24260,244,1998,"4",1,"conycana"
24261,244,1998,"1",1,"cypeechi"
24262,244,1998,"2",10,"cypeechi"
24263,244,1998,"3",10,"cypeechi"
24264,244,1998,"1",10,"cypelupu"
24265,244,1998,"3",10,"cypelupu"
24266,244,1998,"2",10,"dalecand"
24267,244,1998,"NA",100,"dalepurp"
24268,244,1998,"3",10,"daucpusi"
24269,244,1998,"4",10,"daucpusi"
24270,244,1998,"2",1,"desmsess"
24271,244,1998,"1",0.1,"dicholig"
24272,244,1998,"2",0.1,"dicholig"
24273,244,1998,"3",1,"dicholig"
24274,244,1998,"4",0.1,"dicholig"
24275,244,1998,"1",10,"digicogn"
24276,244,1998,"4",1,"digicogn"
24277,244,1998,"NA",100,"elymcana"
24278,244,1998,"1",10,"elymvirg"
24279,244,1998,"2",1,"elymvirg"
24280,244,1998,"3",10,"elymvirg"
24281,244,1998,"4",0.1,"eragspec"
24282,244,1998,"1",1,"erigstri"
24283,244,1998,"2",1,"erigstri"
24284,244,1998,"3",10,"erigstri"
24285,244,1998,"4",1,"erigstri"
24286,244,1998,"1",10,"fimbpube"
24287,244,1998,"2",1,"fimbpube"
24288,244,1998,"3",10,"fimbpube"
24289,244,1998,"NA",100,"gamopurp"
24290,244,1998,"1",10,"hierlong"
24291,244,1998,"3",0.1,"hordpusi"
24292,244,1998,"4",10,"hordpusi"
24293,244,1998,"1",10,"juncinte"
24294,244,1998,"4",10,"juncinte"
24295,244,1998,"NA",100,"koelmacr"
24296,244,1998,"1",10,"kummstip"
24297,244,1998,"2",0.1,"kummstip"
24298,244,1998,"3",10,"kummstip"
24299,244,1998,"4",1,"kummstip"
24300,244,1998,"1",0.01,"kummstri"
24301,244,1998,"2",1,"kummstri"
24302,244,1998,"3",0.01,"kummstri"
24303,244,1998,"4",10,"kummstri"
24304,244,1998,"3",1,"lepivirg"
24305,244,1998,"1",10,"lespvirg"
24306,244,1998,"NA",100,"mimoquad"
24307,244,1998,"1",1,"oxaldill"
24308,244,1998,"2",1,"oxaldill"
24309,244,1998,"3",1,"oxaldill"
24310,244,1998,"4",1,"oxaldill"
24311,244,1998,"1",1,"panivirg"
24312,244,1998,"2",1,"panivirg"
24313,244,1998,"3",10,"panivirg"
24314,244,1998,"4",0.1,"panivirg"
24315,244,1998,"1",0.01,"paspseta"
24316,244,1998,"2",0.1,"paspseta"
24317,244,1998,"3",1,"paspseta"
24318,244,1998,"4",10,"paspseta"
24319,244,1998,"2",10,"physvirg"
24320,244,1998,"NA",100,"planvirg"
24321,244,1998,"1",0.01,"poaprate"
24322,244,1998,"2",0.01,"poaprate"
24323,244,1998,"3",10,"poaprate"
24324,244,1998,"4",0.1,"poaprate"
24325,244,1998,"4",10,"psortenu"
24326,244,1998,"3",10,"raticolu"
24327,244,1998,"4",10,"raticolu"
24328,244,1998,"1",10,"rubuostr"
24329,244,1998,"1",10,"rudbhirt"
24330,244,1998,"2",10,"rudbhirt"
24331,244,1998,"1",10,"ruelhumi"
24332,244,1998,"2",0.1,"ruelhumi"
24333,244,1998,"3",1,"ruelhumi"
24334,244,1998,"4",1,"ruelhumi"
24335,244,1998,"NA",100,"salvazur"
24336,244,1998,"1",0.01,"schiscop"
24337,244,1998,"2",0.01,"schiscop"
24338,244,1998,"3",0.01,"schiscop"
24339,244,1998,"4",0.01,"schiscop"
24340,244,1998,"1",1,"setaparv"
24341,244,1998,"3",10,"setaparv"
24342,244,1998,"4",1,"setaparv"
24343,244,1998,"1",10,"sisycamp"
24344,244,1998,"2",1,"solicana"
24345,244,1998,"1",1,"sorgnuta"
24346,244,1998,"2",0.01,"sorgnuta"
24347,244,1998,"3",10,"sorgnuta"
24348,244,1998,"1",1,"spheobtu"
24349,244,1998,"1",0.01,"sporcomp"
24350,244,1998,"2",0.1,"sporcomp"
24351,244,1998,"3",0.1,"sporcomp"
24352,244,1998,"4",0.01,"sporcomp"
24353,244,1998,"1",1,"stroleio"
24354,244,1998,"2",1,"stroleio"
24355,244,1998,"3",10,"stroleio"
24356,244,1998,"4",1,"stroleio"
24357,244,1998,"1",0.1,"tridflav"
24358,244,1998,"2",1,"tridflav"
24359,244,1998,"3",0.1,"tridflav"
24360,244,1998,"4",10,"tridflav"
24361,244,1998,"1",10,"unhel244"
24362,244,1998,"4",10,"veroarve"
24363,254,1998,"2",0.1,"acalvirg"
24364,254,1998,"1",0.1,"ambrarte"
24365,254,1998,"2",10,"ambrarte"
24366,254,1998,"3",0.1,"ambrarte"
24367,254,1998,"4",0.01,"ambrarte"
24368,254,1998,"1",1,"ambrbide"
24369,254,1998,"2",0.1,"ambrbide"
24370,254,1998,"3",0.1,"ambrbide"
24371,254,1998,"4",0.1,"ambrbide"
24372,254,1998,"1",0.01,"ambrpsil"
24373,254,1998,"2",0.1,"ambrpsil"
24374,254,1998,"3",0.1,"ambrpsil"
24375,254,1998,"4",10,"ambrpsil"
24376,254,1998,"1",0.01,"andrgera"
24377,254,1998,"2",0.01,"andrgera"
24378,254,1998,"3",0.1,"andrgera"
24379,254,1998,"4",0.1,"andrgera"
24380,254,1998,"2",1,"arispurp"
24381,254,1998,"3",10,"arteludo"
24382,254,1998,"2",1,"asteeric"
24383,254,1998,"3",1,"asteeric"
24384,254,1998,"1",0.1,"bothsacc"
24385,254,1998,"2",0.01,"bothsacc"
24386,254,1998,"1",0.01,"bromjapo"
24387,254,1998,"2",1,"bromjapo"
24388,254,1998,"3",1,"bromjapo"
24389,254,1998,"4",0.1,"bromjapo"
24390,254,1998,"3",10,"careanne"
24391,254,1998,"1",0.1,"carefest"
24392,254,1998,"2",0.1,"carefest"
24393,254,1998,"3",0.01,"carefest"
24394,254,1998,"4",1,"carefest"
24395,254,1998,"1",10,"caregrav"
24396,254,1998,"2",10,"caregrav"
24397,254,1998,"1",10,"caremicr"
24398,254,1998,"2",1,"caremicr"
24399,254,1998,"3",0.1,"caremicr"
24400,254,1998,"4",0.01,"caremicr"
24401,254,1998,"1",1,"cirsalti"
24402,254,1998,"3",10,"cirsalti"
24403,254,1998,"4",10,"cirsalti"
24404,254,1998,"2",10,"cirsundu"
24405,254,1998,"2",1,"cirsvulg"
24406,254,1998,"1",10,"conycana"
24407,254,1998,"3",0.01,"conycana"
24408,254,1998,"1",0.1,"cynodact"
24409,254,1998,"1",10,"cypeechi"
24410,254,1998,"2",1,"cypeechi"
24411,254,1998,"3",10,"cypeseti"
24412,254,1998,"4",1,"cypeseti"
24413,254,1998,"2",1,"dicholig"
24414,254,1998,"1",0.1,"eleomont"
24415,254,1998,"2",1,"eleomont"
24416,254,1998,"3",0.01,"eleomont"
24417,254,1998,"4",0.01,"eleomont"
24418,254,1998,"1",1,"elymcana"
24419,254,1998,"1",10,"elymvirg"
24420,254,1998,"2",10,"elymvirg"
24421,254,1998,"3",1,"elymvirg"
24422,254,1998,"4",1,"elymvirg"
24423,254,1998,"1",0.1,"erigphil"
24424,254,1998,"3",1,"erigphil"
24425,254,1998,"4",10,"erigphil"
24426,254,1998,"1",0.01,"erigstri"
24427,254,1998,"2",1,"erigstri"
24428,254,1998,"2",10,"fimbpube"
24429,254,1998,"1",1,"hordpusi"
24430,254,1998,"2",0.1,"hordpusi"
24431,254,1998,"4",10,"hordpusi"
24432,254,1998,"1",1,"juncinte"
24433,254,1998,"2",1,"juncinte"
24434,254,1998,"3",1,"juncinte"
24435,254,1998,"4",10,"juncinte"
24436,254,1998,"2",10,"juncmarg"
24437,254,1998,"1",10,"kummstip"
24438,254,1998,"2",1,"kummstip"
24439,254,1998,"1",1,"kummstri"
24440,254,1998,"NA",100,"medilupu"
24441,254,1998,"1",0.1,"oxaldill"
24442,254,1998,"2",1,"oxaldill"
24443,254,1998,"3",10,"oxaldill"
24444,254,1998,"1",0.1,"panivirg"
24445,254,1998,"2",0.1,"panivirg"
24446,254,1998,"4",0.1,"panivirg"
24447,254,1998,"2",10,"paspseta"
24448,254,1998,"3",1,"paspseta"
24449,254,1998,"3",10,"penstubi"
24450,254,1998,"1",0.01,"poaprate"
24451,254,1998,"2",10,"poaprate"
24452,254,1998,"3",0.1,"poaprate"
24453,254,1998,"1",1,"pyrrcaro"
24454,254,1998,"2",10,"ruelhumi"
24455,254,1998,"1",1,"rumecris"
24456,254,1998,"3",1,"rumecris"
24457,254,1998,"4",10,"rumecris"
24458,254,1998,"1",0.1,"schiscop"
24459,254,1998,"2",0.01,"schiscop"
24460,254,1998,"4",10,"schiscop"
24461,254,1998,"2",10,"scirpend"
24462,254,1998,"3",1,"scirpend"
24463,254,1998,"4",1,"scirpend"
24464,254,1998,"2",1,"setaparv"
24465,254,1998,"3",10,"setaparv"
24466,254,1998,"4",10,"setaparv"
24467,254,1998,"3",1,"solacaro"
24468,254,1998,"4",10,"solacaro"
24469,254,1998,"1",1,"sorgnuta"
24470,254,1998,"2",0.1,"sorgnuta"
24471,254,1998,"1",0.01,"sporcomp"
24472,254,1998,"2",0.01,"sporcomp"
24473,254,1998,"3",0.1,"sporcomp"
24474,254,1998,"4",0.1,"sporcomp"
24475,254,1998,"2",10,"stroleio"
24476,254,1998,"1",10,"symporbi"
24477,254,1998,"3",1,"tridflav"
24478,254,1998,"2",1,"unjun254"
24479,254,1998,"3",10,"unjun254"
24480,254,1998,"4",1,"unjun254"
24481,254,1998,"4",10,"verbsimp"
24482,254,1998,"1",0.1,"vernarka"
24483,254,1998,"3",10,"vernarka"
24484,254,1998,"4",1,"vernarka"
24485,254,1998,"1",10,"vernbald"
24486,254,1998,"2",0.1,"vernbald"
24487,254,1998,"3",1,"vernbald"
24488,254,1998,"4",0.01,"vernbald"
24489,254,1998,"NA",100,"xantstru"
24490,259,1998,"3",10,"acalgrac"
24491,259,1998,"1",10,"achimill"
24492,259,1998,"2",10,"achimill"
24493,259,1998,"3",1,"achimill"
24494,259,1998,"4",10,"achimill"
24495,259,1998,"1",1,"agrohyem"
24496,259,1998,"2",10,"agrohyem"
24497,259,1998,"3",0.1,"agrohyem"
24498,259,1998,"4",10,"agrohyem"
24499,259,1998,"1",0.01,"ambrpsil"
24500,259,1998,"2",1,"ambrpsil"
24501,259,1998,"3",10,"ambrpsil"
24502,259,1998,"4",0.01,"ambrpsil"
24503,259,1998,"1",1,"amorcane"
24504,259,1998,"1",1,"amphdrac"
24505,259,1998,"2",1,"amphdrac"
24506,259,1998,"3",10,"amphdrac"
24507,259,1998,"4",10,"amphdrac"
24508,259,1998,"1",0.01,"andrgera"
24509,259,1998,"3",0.01,"andrgera"
24510,259,1998,"4",0.1,"andrgera"
24511,259,1998,"1",10,"andrvirg"
24512,259,1998,"2",10,"andrvirg"
24513,259,1998,"3",10,"andrvirg"
24514,259,1998,"4",0.01,"andrvirg"
24515,259,1998,"1",1,"arteludo"
24516,259,1998,"2",10,"arteludo"
24517,259,1998,"3",10,"arteludo"
24518,259,1998,"4",0.1,"arteludo"
24519,259,1998,"1",10,"asclviri"
24520,259,1998,"2",10,"asclviri"
24521,259,1998,"3",1,"asclviri"
24522,259,1998,"4",0.1,"asclviri"
24523,259,1998,"1",10,"asteeric"
24524,259,1998,"2",10,"asteeric"
24525,259,1998,"3",1,"asteeric"
24526,259,1998,"4",1,"asteeric"
24527,259,1998,"3",1,"astrcras"
24528,259,1998,"3",10,"baptaust"
24529,259,1998,"4",0.1,"baptaust"
24530,259,1998,"1",10,"bothsacc"
24531,259,1998,"3",10,"bothsacc"
24532,259,1998,"4",10,"bothsacc"
24533,259,1998,"2",1,"boutcurt"
24534,259,1998,"3",0.01,"boutcurt"
24535,259,1998,"4",10,"boutcurt"
24536,259,1998,"1",1,"briceupa"
24537,259,1998,"2",10,"briceupa"
24538,259,1998,"3",10,"briceupa"
24539,259,1998,"4",10,"briceupa"
