"id","new","species","period","time","date","quadr","sex","known","weight","ot","sc","in.","pr","op","lg","year"
"1754",FALSE,"PL",109,"AM",19841026,"G6","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1609",FALSE,"PM",109,"AM",19841026,"H10","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1788",TRUE,"PM",109,"AM",19841026,"H7","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1733",FALSE,"PM",109,"AM",19841026,"H6","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1513",FALSE,"PM",109,"AM",19841026,"H2","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1662",FALSE,"PM",109,"AM",19841026,"H2","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1508",FALSE,"PM",109,"AM",19841026,"I3","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1552",FALSE,"TS",109,"AM",19841026,"I5","F",FALSE,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1706",FALSE,"TS",109,"AM",19841026,"I7","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1784",TRUE,"PM",109,"AM",19841026,"I9","F",FALSE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1708",TRUE,"PM",109,"AM",19841026,"I10","M",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1787",TRUE,"PM",109,"AM",19841026,"J10","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1726",FALSE,"TS",109,"AM",19841026,"J9","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1707",TRUE,"PM",109,"AM",19841026,"H8","F",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1626",FALSE,"PM",109,"AM",19841026,"J7","M",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR3",TRUE,"CG",109,"AM",19841026,"J3","M",FALSE,25.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1790",FALSE,"PM",110,"AM",19841108,"C3","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1781",FALSE,"PM",110,"AM",19841108,"A8","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1723",FALSE,"PL",110,"AM",19841108,"H10","F",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1634",FALSE,"PM",110,"AM",19841108,"B9","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1580",FALSE,"PM",110,"AM",19841108,"C8","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1641",FALSE,"PM",110,"AM",19841108,"C4","F",FALSE,10.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1734",FALSE,"PM",110,"AM",19841108,"D1","F",FALSE,11.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1660",FALSE,"PM",110,"AM",19841108,"E1","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1716",FALSE,"PL",110,"AM",19841108,"E4","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR1",FALSE,"CG",110,"AM",19841108,"F9","M",FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1739",FALSE,"PM",110,"AM",19841108,"H10","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1508",FALSE,"PM",110,"AM",19841108,"H10","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR2",FALSE,"CG",110,"AM",19841108,"H9","F",FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1795",TRUE,"PM",110,"AM",19841108,"H9","M",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1711",FALSE,"PL",110,"AM",19841108,"H8","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1754",FALSE,"PL",110,"AM",19841108,"H6","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1683",TRUE,"CG",110,"AM",19841108,"H3","F",FALSE,52.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1731",FALSE,"TS",110,"AM",19841108,"H1","F",FALSE,69.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1738",FALSE,"PL",110,"AM",19841108,"A5","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1702",FALSE,"TS",110,"AM",19841108,"A4","M",FALSE,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1610",FALSE,"PL",110,"AM",19841108,"A1","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1778",FALSE,"PL",110,"AM",19841108,"B1","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1785",FALSE,"PL",110,"AM",19841108,"D7","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1750",FALSE,"PM",110,"AM",19841108,"D6","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1644",FALSE,"PM",110,"AM",19841108,"D2","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1709",FALSE,"TS",110,"AM",19841108,"F1","F",FALSE,49.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1608",FALSE,"PL",110,"AM",19841108,"F5","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1791",FALSE,"PM",110,"AM",19841108,"F8","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2FL1",FALSE,"CG",110,"AM",19841108,"F10","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR1",FALSE,"CG",110,"AM",19841108,"F10","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1495",FALSE,"GV",110,"AM",19841108,"G3","F",FALSE,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1792",FALSE,"TS",110,"AM",19841108,"G2","F",FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1694",FALSE,"TS",110,"AM",19841108,"G1","M",FALSE,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1728",FALSE,"TS",110,"AM",19841108,"I10","M",FALSE,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1706",FALSE,"TS",110,"AM",19841108,"J7","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1633",FALSE,"PM",110,"AM",19841108,"I6","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1702",FALSE,"TS",110,"PM",19841108,"D2","M",FALSE,69.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1710",FALSE,"TS",110,"PM",19841108,"D5","F",FALSE,79.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1580",FALSE,"PM",110,"PM",19841108,"C7","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1615",FALSE,"TS",110,"PM",19841108,"B9","M",FALSE,75.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1766",TRUE,"TS",110,"PM",19841108,"D10","M",FALSE,75.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR3LR2",TRUE,"BB",110,"PM",19841108,"E10","O",TRUE,12.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR1",FALSE,"CG",110,"PM",19841108,"E9","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1732",FALSE,"TS",110,"PM",19841108,"H9","F",FALSE,75.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1706",FALSE,"TS",110,"PM",19841108,"J7","F",FALSE,67.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1572",FALSE,"TS",110,"PM",19841108,"I10","M",FALSE,87.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR1",FALSE,"CG",110,"AM",19841109,"F9","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR1",FALSE,"CG",110,"AM",19841109,"F10","M",FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1548",FALSE,"PM",110,"AM",19841109,"F10","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1754",FALSE,"PL",110,"AM",19841109,"H8","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1795",FALSE,"PM",110,"AM",19841109,"H8","M",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1508",FALSE,"PM",110,"AM",19841109,"H9","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1739",FALSE,"PM",110,"AM",19841109,"H10","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1550",FALSE,"PM",110,"AM",19841109,"H10","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1615",FALSE,"TS",110,"AM",19841109,"I10","M",FALSE,75.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1695",FALSE,"PM",110,"AM",19841109,"I10","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1609",FALSE,"PM",110,"AM",19841109,"I9","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1711",FALSE,"PL",110,"AM",19841109,"I6","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1633",FALSE,"PM",110,"AM",19841109,"C3","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1702",FALSE,"TS",110,"AM",19841109,"C3","M",FALSE,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1612",FALSE,"PM",110,"AM",19841109,"A5","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1610",FALSE,"PL",110,"AM",19841109,"A1","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1778",FALSE,"PL",110,"AM",19841109,"A1","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1738",FALSE,"PL",110,"AM",19841109,"B2","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1884",TRUE,"PL",110,"AM",19841109,"A6","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1723",FALSE,"PM",110,"AM",19841109,"A10","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1781",FALSE,"PM",110,"AM",19841109,"A10","F",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1602",FALSE,"PL",110,"AM",19841109,"C10","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1634",FALSE,"PM",110,"AM",19841109,"B9","M",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1785",FALSE,"PL",110,"AM",19841109,"C5","F",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1644",FALSE,"PM",110,"AM",19841109,"D1","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1734",FALSE,"PM",110,"AM",19841109,"D2","F",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1750",FALSE,"PL",110,"AM",19841109,"D3","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1790",FALSE,"PM",110,"AM",19841109,"D6","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1791",FALSE,"PM",110,"AM",19841109,"E9","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1716",FALSE,"PL",110,"AM",19841109,"E4","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1740",FALSE,"PM",110,"AM",19841109,"E2","M",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1736",FALSE,"PM",110,"AM",19841109,"H3","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1818",TRUE,"GV",110,"AM",19841109,"G3","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1608",FALSE,"PL",110,"AM",19841109,"G4","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1633",FALSE,"PL",110,"AM",19841109,"J5","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1887",TRUE,"PM",110,"AM",19841109,"J3","M",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1552",FALSE,"TS",110,"AM",19841109,"I3","F",FALSE,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1731",FALSE,"TS",110,"AM",19841109,"I3","F",FALSE,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR3",FALSE,"CG",110,"AM",19841109,"I4","M",FALSE,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1792",FALSE,"TS",110,"AM",19841109,"I4","F",FALSE,61.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1734",FALSE,"PM",111,"AM",19841218,"C1","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1851",TRUE,"PM",111,"AM",19841218,"B4","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1884",FALSE,"PL",111,"AM",19841218,"A5","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1612",FALSE,"PL",111,"AM",19841218,"A5","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1846",TRUE,"PL",111,"AM",19841218,"A5","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1644",FALSE,"PM",111,"AM",19841218,"A3","O",TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1830",TRUE,"PM",111,"AM",19841218,"A3","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1894",TRUE,"PL",111,"AM",19841218,"A1","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1808",FALSE,"PL",111,"AM",19841218,"A2","M",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1835",TRUE,"PL",111,"AM",19841218,"B1","M",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1723",FALSE,"PM",111,"AM",19841218,"A9","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1897",TRUE,"PM",111,"AM",19841218,"A10","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1641",FALSE,"PM",111,"AM",19841218,"C4","F",FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1781",TRUE,"PM",111,"AM",19841218,"C8","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1602",FALSE,"PL",111,"AM",19841218,"C9","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1794",FALSE,"PL",111,"AM",19841218,"C10","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1740",FALSE,"PM",111,"AM",19841218,"D2","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1660",FALSE,"PM",111,"AM",19841218,"E1","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1750",FALSE,"PL",111,"AM",19841218,"F3","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1781",FALSE,"PL",111,"AM",19841218,"E8","F",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2FL1",FALSE,"CG",111,"AM",19841218,"E9","M",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2LR4",TRUE,"CG",111,"AM",19841218,"E10","F",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1548",FALSE,"PM",111,"AM",19841218,"E10","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1550",FALSE,"PM",111,"AM",19841218,"H9","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR1",FALSE,"CG",111,"AM",19841218,"H9","M",FALSE,28.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1756",TRUE,"PM",111,"AM",19841218,"G8","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1711",FALSE,"PL",111,"AM",19841218,"H6","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1608",FALSE,"PL",111,"AM",19841218,"H6","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1887",FALSE,"PM",111,"AM",19841218,"H5","M",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1783",FALSE,"PL",111,"AM",19841218,"H1","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1811",TRUE,"PL",111,"AM",19841218,"H2","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1567",FALSE,"PM",111,"AM",19841218,"H1","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1823",TRUE,"PL",111,"AM",19841218,"J2","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1865",TRUE,"PL",111,"AM",19841218,"I2","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1736",FALSE,"PM",111,"AM",19841218,"J4","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1513",FALSE,"PM",111,"AM",19841218,"J5","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR4",TRUE,"CG",111,"AM",19841218,"I3","M",FALSE,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR3RR4",TRUE,"BB",111,"AM",19841218,"I4","O",TRUE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1519",FALSE,"GV",111,"AM",19841218,"J6","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1754",FALSE,"PL",111,"AM",19841218,"I4","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1708",FALSE,"PM",111,"AM",19841218,"J7","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1508",FALSE,"PM",111,"AM",19841218,"J7","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1628",FALSE,"PM",111,"AM",19841218,"I6","M",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1795",FALSE,"PM",111,"AM",19841218,"J10","M",FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1655",TRUE,"PM",111,"AM",19841218,"I10","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1602",FALSE,"PL",111,"PM",19841218,"C9","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1740",FALSE,"PM",111,"PM",19841218,"D2","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2LR1",TRUE,"CG",111,"PM",19841218,"H9","M",FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR1",TRUE,"CG",111,"PM",19841218,"H9","M",FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR3RR4",FALSE,"BB",111,"PM",19841218,"I4","O",TRUE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2LR2",TRUE,"CG",111,"PM",19841218,"H2","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1608",FALSE,"PL",111,"PM",19841218,"H6","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1740",FALSE,"PM",111,"AM",19841219,"C1","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1748",TRUE,"PM",111,"AM",19841219,"A10","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1723",FALSE,"PM",111,"AM",19841219,"A10","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1897",FALSE,"PM",111,"AM",19841219,"A10","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1749",TRUE,"PL",111,"AM",19841219,"A8","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1602",FALSE,"PL",111,"AM",19841219,"C10","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1781",FALSE,"PM",111,"AM",19841219,"C9","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1851",FALSE,"PM",111,"AM",19841219,"C8","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1580",FALSE,"PM",111,"AM",19841219,"C6","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1641",FALSE,"PM",111,"AM",19841219,"C4","F",FALSE,11.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1782",FALSE,"PM",111,"AM",19841219,"E8","M",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1860",TRUE,"PM",111,"AM",19841219,"H10","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2LR3",TRUE,"CG",111,"AM",19841219,"H9","M",FALSE,25.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RR1",FALSE,"CG",111,"AM",19841219,"H9","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1795",FALSE,"PM",111,"AM",19841219,"H8","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1711",FALSE,"PL",111,"AM",19841219,"H7","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1794",FALSE,"PL",111,"AM",19841219,"H7","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1643",FALSE,"PL",111,"AM",19841219,"H6","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1887",FALSE,"PM",111,"AM",19841219,"H5","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2RL2",FALSE,"CG",111,"AM",19841219,"H2","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1683",FALSE,"GV",111,"AM",19841219,"H3","M",FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1783",FALSE,"PM",111,"AM",19841219,"H1","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1811",FALSE,"PL",111,"AM",19841219,"J1","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1612",FALSE,"PL",111,"AM",19841219,"A5","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1884",FALSE,"PL",111,"AM",19841219,"A5","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1813",TRUE,"PL",111,"AM",19841219,"A3","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1810",TRUE,"PM",111,"AM",19841219,"A3","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1830",FALSE,"PM",111,"AM",19841219,"A3","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1610",FALSE,"PL",111,"AM",19841219,"A1","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1848",FALSE,"PL",111,"AM",19841219,"D5","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1750",FALSE,"PL",111,"AM",19841219,"D2","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1567",FALSE,"PM",111,"AM",19841219,"F1","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1716",FALSE,"PL",111,"AM",19841219,"F4","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR2FL1",FALSE,"CG",111,"AM",19841219,"F10","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"FR1RR1",FALSE,"CG",111,"AM",19841219,"F10","M",FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1898",TRUE,"PM",111,"AM",19841219,"G9","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1892",FALSE,"PM",111,"AM",19841219,"G8","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1865",FALSE,"PL",111,"AM",19841219,"I2","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1736",FALSE,"PM",111,"AM",19841219,"I3","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1608",FALSE,"PL",111,"AM",19841219,"I4","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1708",FALSE,"PM",111,"AM",19841219,"I5","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1754",FALSE,"PL",111,"AM",19841219,"I6","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1508",FALSE,"PM",111,"AM",19841219,"J7","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
"1854",TRUE,"GV",111,"AM",19841219,"J6","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1984
