studyName,EventNumber,DatetimeGMT,CruiseName,CountMinute,Species,Number,Linkages,Behavior,Direction,Notes
PD93-01,340,1/19/1993 14:56,9301,11,SPSK,2,0,1,,
PD93-01,340,1/19/1993 14:56,9301,13,WISP,2,0,1,,
PD93-01,340,1/19/1993 14:56,9301,15,SPSK,1,0,1,,
PD93-01,340,1/19/1993 14:56,9301,24,HUWH,2,0,3,,"1 LG, 1 SM. FEMALE W/ CALF"
PD93-01,340,1/19/1993 14:56,9301,24,WISP,1,0,2,,
PD93-01,340,1/19/1993 14:56,9301,29,ANTE,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,1,KEGU,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,5,SPSK,1,0,2,,
PD93-01,344,1/19/1993 15:54,9301,10,SPSK,2,0,2,,
PD93-01,344,1/19/1993 15:54,9301,10,SPSK,1,0,3,,
PD93-01,344,1/19/1993 15:54,9301,10,WISP,1,0,2,,
PD93-01,344,1/19/1993 15:54,9301,12,BBAL,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,12,WISP,2,0,2,,
PD93-01,344,1/19/1993 15:54,9301,16,SPSK,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,19,SPSK,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,23,SPSK,1,0,2,,
PD93-01,344,1/19/1993 15:54,9301,23,BBAL,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,24,SPSK,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,25,SPSK,1,0,1,,
PD93-01,344,1/19/1993 15:54,9301,27,SPSK,1,0,2,,
PD93-01,344,1/19/1993 15:54,9301,27,BBAL,2,0,2,,
PD93-01,348,1/19/1993 16:48,9301,1,ANTE,1,0,1,,
PD93-01,348,1/19/1993 16:48,9301,1,SPSK,1,0,1,,
PD93-01,348,1/19/1993 16:48,9301,3,BBAL,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,6,BBAL,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,8,SPSK,1,0,1,,
PD93-01,348,1/19/1993 16:48,9301,8,WISP,1,0,1,,
PD93-01,348,1/19/1993 16:48,9301,18,WISP,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,19,WISP,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,20,SOFU,1,0,1,,
PD93-01,348,1/19/1993 16:48,9301,24,WISP,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,26,WISP,1,0,2,,
PD93-01,348,1/19/1993 16:48,9301,29,WISP,2,0,2,,
PD93-01,348,1/19/1993 16:48,9301,29,LMSA,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,1,ANTE,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,1,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,2,CHPE,2,0,3,,
PD93-01,351,1/19/1993 18:09,9301,3,ANTE,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,4,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,7,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,11,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,15,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,16,BBAL,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,20,WISP,2,0,2,,
PD93-01,351,1/19/1993 18:09,9301,22,CHPE,3,0,6,,ON WATER PEERING
PD93-01,351,1/19/1993 18:09,9301,25,WISP,1,0,2,,
PD93-01,351,1/19/1993 18:09,9301,28,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,2,WISP,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,4,SPSK,1,0,6,,
PD93-01,356,1/19/1993 19:12,9301,4,BBAL,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,6,WISP,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,6,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,7,WISP,2,0,2,,
PD93-01,356,1/19/1993 19:12,9301,7,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,7,BBAL,2,0,2,,
PD93-01,356,1/19/1993 19:12,9301,8,WISP,2,0,2,,
PD93-01,356,1/19/1993 19:12,9301,8,WISP,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,9,BBAL,2,0,2,,
PD93-01,356,1/19/1993 19:12,9301,11,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,11,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,12,BBAL,2,0,1,,
PD93-01,356,1/19/1993 19:12,9301,14,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,14,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,16,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,16,BBAL,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,17,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,17,WISP,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,18,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,21,WISP,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,23,SPSK,1,0,1,,
PD93-01,356,1/19/1993 19:12,9301,26,BBAL,1,0,2,,
PD93-01,356,1/19/1993 19:12,9301,29,BBAL,1,0,2,,
PD93-01,362,1/19/1993 21:09,9301,1,SOFU,1,0,2,,
PD93-01,362,1/19/1993 21:09,9301,3,WISP,1,0,1,,
PD93-01,362,1/19/1993 21:09,9301,12,SPSK,1,0,6,,
PD93-01,362,1/19/1993 21:09,9301,15,BBAL,2,0,2,,
PD93-01,362,1/19/1993 21:09,9301,16,SPSK,1,0,6,,
PD93-01,362,1/19/1993 21:09,9301,19,WISP,3,0,2,,
PD93-01,362,1/19/1993 21:09,9301,21,WISP,2,0,2,,
PD93-01,362,1/19/1993 21:09,9301,23,WISP,1,0,1,,
PD93-01,362,1/19/1993 21:09,9301,24,WISP,1,0,1,,
PD93-01,362,1/19/1993 21:09,9301,26,BBAL,1,0,2,,
PD93-01,362,1/19/1993 21:09,9301,27,WISP,2,0,2,,
PD93-01,366,1/19/1993 22:07,9301,7,BBAL,1,0,1,,
PD93-01,366,1/19/1993 22:07,9301,23,WISP,1,0,1,,
PD93-01,380,1/20/1993 1:31,9301,11,WISP,1,0,2,,
PD93-01,380,1/20/1993 1:31,9301,13,WISP,2,0,2,,
PD93-01,380,1/20/1993 1:31,9301,15,WISP,1,0,2,,
PD93-01,380,1/20/1993 1:31,9301,16,WISP,1,0,6,,
PD93-01,380,1/20/1993 1:31,9301,17,GIPE,1,0,1,,
PD93-01,380,1/20/1993 1:31,9301,27,BBSP,1,0,2,,
PD93-01,380,1/20/1993 1:31,9301,29,GIPE,1,0,1,,WHITE PHASE
PD93-01,384,1/20/1993 2:33,9301,11,WISP,1,0,1,,
PD93-01,388,1/20/1993 5:48,9301,9,BBAL,1,0,1,,
PD93-01,388,1/20/1993 5:48,9301,11,CAPE,2,0,0,,
PD93-01,392,1/20/1993 6:50,9301,1,BBAL,1,0,2,,
PD93-01,392,1/20/1993 6:50,9301,1,BBAL,1,0,2,,
PD93-01,396,1/20/1993 7:41,9301,4,GIPE,1,0,2,,
PD93-01,396,1/20/1993 7:41,9301,10,BBSP,1,0,1,,
PD93-01,396,1/20/1993 7:41,9301,21,BBAL,1,0,1,,
PD93-01,396,1/20/1993 7:41,9301,24,BBAL,1,0,1,,
PD93-01,402,1/20/1993 9:33,9301,16,CAPE,1,0,0,,
PD93-01,402,1/20/1993 9:33,9301,21,WISP,1,0,2,,
PD93-01,402,1/20/1993 9:33,9301,23,WISP,1,0,6,,
PD93-01,402,1/20/1993 9:33,9301,27,SPSK,1,0,1,,
PD93-01,402,1/20/1993 9:33,9301,28,WISP,1,0,2,,
PD93-01,406,1/20/1993 10:19,9301,1,WISP,2,0,6,,
PD93-01,406,1/20/1993 10:19,9301,3,CAPE,1,0,0,,
PD93-01,406,1/20/1993 10:19,9301,4,WISP,2,0,6,,
PD93-01,406,1/20/1993 10:19,9301,5,SOFU,1,0,0,,
PD93-01,406,1/20/1993 10:19,9301,6,WISP,2,0,6,,
PD93-01,406,1/20/1993 10:19,9301,7,WISP,1,0,6,,
PD93-01,406,1/20/1993 10:19,9301,11,SOFU,1,0,2,,
PD93-01,406,1/20/1993 10:19,9301,12,WISP,4,0,6,,
PD93-01,406,1/20/1993 10:19,9301,14,BBAL,1,0,1,,
PD93-01,406,1/20/1993 10:19,9301,17,WISP,2,0,6,,
PD93-01,406,1/20/1993 10:19,9301,18,SOFU,1,0,6,,
PD93-01,406,1/20/1993 10:19,9301,22,WISP,3,0,6,,
PD93-01,406,1/20/1993 10:19,9301,26,WISP,1,0,6,,
PD93-01,406,1/20/1993 10:19,9301,30,CAPE,2,0,0,,
PD93-01,412,1/20/1993 12:30,9301,0,CAPE,12,0,0,,STERN
PD93-01,412,1/20/1993 12:30,9301,1,GIPE,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,1,WISP,5,0,2,,
PD93-01,412,1/20/1993 12:30,9301,1,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,2,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,3,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,4,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,4,WISP,3,0,2,,
PD93-01,412,1/20/1993 12:30,9301,5,BBAL,2,0,1,,
PD93-01,412,1/20/1993 12:30,9301,5,BBSP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,5,WISP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,9,WISP,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,10,BBAL,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,13,WISP,2,0,1,,
PD93-01,412,1/20/1993 12:30,9301,13,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,16,WISP,3,0,2,,
PD93-01,412,1/20/1993 12:30,9301,17,WISP,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,17,BBAL,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,17,WISP,2,0,2,,
PD93-01,412,1/20/1993 12:30,9301,19,WISP,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,19,WISP,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,21,WISP,1,0,6,,DROPS TO WATER AND DABBLES
PD93-01,412,1/20/1993 12:30,9301,22,SOFU,2,0,1,,
PD93-01,412,1/20/1993 12:30,9301,23,SOFU,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,23,BBAL,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,23,WISP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,24,WISP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,24,WISP,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,25,SOFU,1,0,0,,
PD93-01,412,1/20/1993 12:30,9301,25,BBAL,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,26,GIPE,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,26,WISP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,26,SOFU,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,29,WISP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,29,BBSP,1,0,2,,
PD93-01,412,1/20/1993 12:30,9301,29,SOFU,1,0,1,,
PD93-01,412,1/20/1993 12:30,9301,30,CAPE,11,0,0,,STERN
PD93-01,412,1/20/1993 12:30,9301,30,BBAL,1,0,0,,
PD93-01,417,1/20/1993 13:15,9301,0,CAPE,12,0,0,,STERN
PD93-01,417,1/20/1993 13:15,9301,1,WISP,5,0,2,,
PD93-01,417,1/20/1993 13:15,9301,3,SPSK,2,0,2,,
PD93-01,417,1/20/1993 13:15,9301,5,BBAL,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,7,WISP,3,0,2,,
PD93-01,417,1/20/1993 13:15,9301,9,GIPE,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,11,WISP,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,12,WISP,1,0,2,,
PD93-01,417,1/20/1993 13:15,9301,14,WISP,1,0,2,,
PD93-01,417,1/20/1993 13:15,9301,16,WISP,2,0,1,,
PD93-01,417,1/20/1993 13:15,9301,19,SOFU,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,22,WISP,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,23,WISP,1,0,2,,
PD93-01,417,1/20/1993 13:15,9301,23,BBAL,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,24,WISP,1,0,2,,
PD93-01,417,1/20/1993 13:15,9301,26,BBAL,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,26,WISP,1,0,2,,
PD93-01,417,1/20/1993 13:15,9301,26,WISP,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,27,WISP,1,0,1,,
PD93-01,417,1/20/1993 13:15,9301,30,GIPE,1,0,0,,
PD93-01,417,1/20/1993 13:15,9301,30,CAPE,12,0,0,,
PD93-01,423,1/20/1993 15:54,9301,0,CAPE,20,0,0,,STERN
PD93-01,423,1/20/1993 15:54,9301,0,BBAL,1,0,0,,
PD93-01,423,1/20/1993 15:54,9301,0,SOFU,2,0,0,,
PD93-01,423,1/20/1993 15:54,9301,2,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,5,WISP,1,0,2,,
PD93-01,423,1/20/1993 15:54,9301,8,BBAL,1,0,1,,PROBABLY SHIP FOLLOWER
PD93-01,423,1/20/1993 15:54,9301,11,BBAL,3,0,1,,
PD93-01,423,1/20/1993 15:54,9301,12,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,13,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,16,WISP,1,0,6,,
PD93-01,423,1/20/1993 15:54,9301,18,WISP,1,0,2,,
PD93-01,423,1/20/1993 15:54,9301,21,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,22,BBAL,2,0,1,,
PD93-01,423,1/20/1993 15:54,9301,22,WISP,1,0,2,,
PD93-01,423,1/20/1993 15:54,9301,25,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,26,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,27,BBAL,1,0,1,,
PD93-01,423,1/20/1993 15:54,9301,30,CAPE,18,0,0,,STERN
PD93-01,423,1/20/1993 15:54,9301,30,SOFU,1,0,0,,
PD93-01,434,1/22/1993 6:36,9301,4,GIPE,1,0,2,,
PD93-01,434,1/22/1993 6:36,9301,18,BBAL,1,0,2,,
PD93-01,438,1/22/1993 7:28,9301,6,BBAL,1,0,2,,
PD93-01,438,1/22/1993 7:28,9301,9,WISP,1,0,1,,
PD93-01,438,1/22/1993 7:28,9301,11,SPSK,1,0,6,,
PD93-01,438,1/22/1993 7:28,9301,13,SPSK,1,0,2,,
PD93-01,438,1/22/1993 7:28,9301,15,SPSK,1,0,1,,
PD93-01,438,1/22/1993 7:28,9301,16,SPSK,2,0,2,,
PD93-01,438,1/22/1993 7:28,9301,21,BBAL,1,0,2,,
PD93-01,438,1/22/1993 7:28,9301,22,WISP,3,0,1,,
PD93-01,438,1/22/1993 7:28,9301,26,SPSK,3,0,1,,
PD93-01,438,1/22/1993 7:28,9301,28,SPSK,6,0,6,,
PD93-01,438,1/22/1993 7:28,9301,28,SPSK,6,0,6,,
PD93-01,445,1/22/1993 10:34,9301,1,SPSK,7,0,2,,
PD93-01,445,1/22/1993 10:34,9301,1,WISP,1,0,1,,
PD93-01,445,1/22/1993 10:34,9301,2,ANTE,2,0,1,,
PD93-01,445,1/22/1993 10:34,9301,3,WISP,1,0,2,,
PD93-01,445,1/22/1993 10:34,9301,3,SPSK,3,0,3,,
PD93-01,445,1/22/1993 10:34,9301,5,SPSK,1,0,1,,
PD93-01,445,1/22/1993 10:34,9301,7,SPSK,3,0,2,,
PD93-01,445,1/22/1993 10:34,9301,8,SPSK,2,0,6,,
PD93-01,445,1/22/1993 10:34,9301,11,SPSK,2,0,1,,
PD93-01,445,1/22/1993 10:34,9301,14,SPSK,1,0,2,,
PD93-01,445,1/22/1993 10:34,9301,15,SPSK,1,0,1,,
PD93-01,445,1/22/1993 10:34,9301,25,WISP,2,0,1,,
PD93-01,445,1/22/1993 10:34,9301,29,WISP,1,0,1,,
PD93-01,452,1/22/1993 12:28,9301,2,LESE,1,0,3,,LEOPARD SEAL
PD93-01,452,1/22/1993 12:28,9301,2,SPSK,1,0,1,,
PD93-01,452,1/22/1993 12:28,9301,6,ADPE,1,0,6,,PEERING AND DIVING
PD93-01,452,1/22/1993 12:28,9301,6,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,11,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,12,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,12,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,13,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,13,SPSK,1,0,1,,S/SW HEADING
PD93-01,452,1/22/1993 12:28,9301,14,SPSK,1,0,1,,N/NE DIR
PD93-01,452,1/22/1993 12:28,9301,17,SPSK,1,0,1,,S/SW DIR
PD93-01,452,1/22/1993 12:28,9301,18,SPSK,2,0,1,,N/NE DIR
PD93-01,452,1/22/1993 12:28,9301,18,SPSK,1,0,2,,N/NE DIR
PD93-01,452,1/22/1993 12:28,9301,19,WISP,1,0,1,,
PD93-01,452,1/22/1993 12:28,9301,20,SPSK,1,0,1,,N/NE
PD93-01,452,1/22/1993 12:28,9301,20,SPSK,1,0,1,,S/SW
PD93-01,452,1/22/1993 12:28,9301,20,SPSK,3,0,1,,S/SW
PD93-01,452,1/22/1993 12:28,9301,21,SPSK,2,0,1,,S/SW
PD93-01,452,1/22/1993 12:28,9301,21,SPSK,1,0,2,,N/NE
PD93-01,452,1/22/1993 12:28,9301,22,WISP,2,0,6,,
PD93-01,452,1/22/1993 12:28,9301,24,SPSK,1,0,2,,
PD93-01,452,1/22/1993 12:28,9301,24,SPSK,1,0,1,,
PD93-01,452,1/22/1993 12:28,9301,25,WISP,2,0,2,,
PD93-01,452,1/22/1993 12:28,9301,27,SPSK,2,0,1,,
PD93-01,462,1/22/1993 15:05,9301,1,BBAL,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,1,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,5,GIPE,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,6,WISP,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,6,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,6,SPSK,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,7,SPSK,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,9,SPSK,3,0,2,,
PD93-01,462,1/22/1993 15:05,9301,10,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,10,SPSK,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,11,SPSK,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,12,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,12,SPSK,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,12,BBAL,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,14,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,14,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,17,BBAL,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,17,WISP,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,19,GIPE,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,21,SPSK,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,22,SPSK,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,22,BBAL,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,23,SPSK,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,24,WISP,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,24,SPSK,1,0,2,,
PD93-01,462,1/22/1993 15:05,9301,26,SPSK,1,0,1,,
PD93-01,462,1/22/1993 15:05,9301,27,WISP,2,0,1,,
PD93-01,462,1/22/1993 15:05,9301,29,WISP,1,0,6,,
PD93-01,466,1/22/1993 16:31,9301,1,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,1,WISP,2,0,2,,
PD93-01,466,1/22/1993 16:31,9301,2,WISP,2,0,2,,
PD93-01,466,1/22/1993 16:31,9301,4,WISP,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,7,WISP,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,7,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,10,SPSK,1,0,2,,
PD93-01,466,1/22/1993 16:31,9301,10,SPSK,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,11,WISP,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,11,GIPE,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,12,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,13,BBAL,1,0,2,,
PD93-01,466,1/22/1993 16:31,9301,14,BBAL,1,0,0,,
PD93-01,466,1/22/1993 16:31,9301,15,BBAL,1,0,2,,
PD93-01,466,1/22/1993 16:31,9301,16,WISP,2,0,1,,
PD93-01,466,1/22/1993 16:31,9301,18,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,20,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,21,BBAL,1,0,2,,
PD93-01,466,1/22/1993 16:31,9301,25,BBAL,2,0,2,,
PD93-01,466,1/22/1993 16:31,9301,29,BBAL,1,0,1,,
PD93-01,466,1/22/1993 16:31,9301,30,WISP,1,0,0,,STERN
PD93-01,466,1/22/1993 16:31,9301,30,BBAL,1,0,0,,
PD93-01,477,1/22/1993 19:17,9301,1,BBAL,1,0,1,,
PD93-01,477,1/22/1993 19:17,9301,3,WISP,1,0,1,,
PD93-01,477,1/22/1993 19:17,9301,4,BBAL,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,5,BBAL,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,8,WISP,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,14,SPSK,1,0,1,,
PD93-01,477,1/22/1993 19:17,9301,17,WISP,2,0,1,,
PD93-01,477,1/22/1993 19:17,9301,17,WISP,1,0,1,,
PD93-01,477,1/22/1993 19:17,9301,26,WISP,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,29,BBAL,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,29,BBAL,1,0,2,,
PD93-01,477,1/22/1993 19:17,9301,29,SPSK,1,0,2,,
PD93-01,480,1/22/1993 20:29,9301,1,GHAL,1,0,1,,
PD93-01,480,1/22/1993 20:29,9301,4,WISP,2,0,1,,
PD93-01,480,1/22/1993 20:29,9301,5,WISP,1,0,2,,
PD93-01,480,1/22/1993 20:29,9301,8,WISP,1,0,2,,
PD93-01,480,1/22/1993 20:29,9301,9,WISP,1,0,1,,
PD93-01,480,1/22/1993 20:29,9301,10,WISP,1,0,2,,
PD93-01,480,1/22/1993 20:29,9301,17,WISP,1,0,1,,
PD93-01,480,1/22/1993 20:29,9301,23,WISP,1,0,2,,
PD93-01,480,1/22/1993 20:29,9301,24,WISP,1,0,1,,
PD93-01,480,1/22/1993 20:29,9301,24,BBAL,1,0,1,,
PD93-01,480,1/22/1993 20:29,9301,26,WISP,1,0,2,,
PD93-01,486,1/22/1993 22:10,9301,1,SPSK,1,0,1,,
PD93-01,486,1/22/1993 22:10,9301,6,WISP,1,0,2,,
PD93-01,486,1/22/1993 22:10,9301,9,WISP,1,0,2,,
PD93-01,486,1/22/1993 22:10,9301,23,WISP,1,0,1,,
PD93-01,495,1/23/1993 1:22,9301,4,WISP,1,0,1,,
PD93-01,495,1/23/1993 1:22,9301,5,CHPE,1,0,6,,
PD93-01,495,1/23/1993 1:22,9301,9,CHPE,2,0,6,,
PD93-01,495,1/23/1993 1:22,9301,10,CHPE,2,0,6,,
PD93-01,495,1/23/1993 1:22,9301,10,WISP,1,0,1,,
PD93-01,495,1/23/1993 1:22,9301,14,GIPE,1,0,1,,
PD93-01,495,1/23/1993 1:22,9301,24,CAPE,1,0,0,,
PD93-01,495,1/23/1993 1:22,9301,29,GIPE,1,0,2,,
PD93-01,498,1/23/1993 2:12,9301,0,SPSK,1,0,1,,STERN
PD93-01,498,1/23/1993 2:12,9301,1,SPSK,1,0,2,,
PD93-01,498,1/23/1993 2:12,9301,3,SPSK,1,0,2,,
PD93-01,498,1/23/1993 2:12,9301,5,GIPE,1,0,2,,
PD93-01,507,1/23/1993 6:46,9301,1,GIPE,1,0,1,,
PD93-01,507,1/23/1993 6:46,9301,2,SPSK,1,0,1,,S/SW HEADING
PD93-01,507,1/23/1993 6:46,9301,3,SPSK,3,0,1,,S/SW HEADING
PD93-01,507,1/23/1993 6:46,9301,4,KEGU,2,0,1,,
PD93-01,507,1/23/1993 6:46,9301,6,SPSK,2,0,1,,S/SW HEADING
PD93-01,507,1/23/1993 6:46,9301,7,SPSK,1,0,1,,N/NE HEADING
PD93-01,507,1/23/1993 6:46,9301,7,WISP,2,0,2,,
PD93-01,507,1/23/1993 6:46,9301,10,WISP,1,0,2,,
PD93-01,507,1/23/1993 6:46,9301,10,SPSK,1,0,1,,
PD93-01,507,1/23/1993 6:46,9301,11,SPSK,3,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,11,GIPE,1,0,1,,
PD93-01,507,1/23/1993 6:46,9301,12,SPSK,2,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,12,SPSK,1,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,12,SPSK,3,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,14,WISP,2,0,1,,
PD93-01,507,1/23/1993 6:46,9301,15,SPSK,2,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,17,WISP,1,0,2,,
PD93-01,507,1/23/1993 6:46,9301,17,GIPE,2,0,2,,
PD93-01,507,1/23/1993 6:46,9301,18,SPSK,1,0,6,,"S/SW, LANDS ON WATER"
PD93-01,507,1/23/1993 6:46,9301,19,SPSK,1,0,1,,N/NE
PD93-01,507,1/23/1993 6:46,9301,20,SPSK,1,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,22,GIPE,1,0,6,,ON WATER
PD93-01,507,1/23/1993 6:46,9301,22,WISP,15,0,6,,
PD93-01,507,1/23/1993 6:46,9301,24,SPSK,2,0,1,,S/SW
PD93-01,507,1/23/1993 6:46,9301,25,SPSK,4,0,2,,
PD93-01,507,1/23/1993 6:46,9301,25,WISP,4,0,2,,
PD93-01,507,1/23/1993 6:46,9301,25,SPSK,7,0,2,,
PD93-01,507,1/23/1993 6:46,9301,27,SPSK,1,0,1,,
PD93-01,507,1/23/1993 6:46,9301,27,SPSK,2,0,2,,
PD93-01,507,1/23/1993 6:46,9301,27,WISP,5,0,2,,
PD93-01,507,1/23/1993 6:46,9301,28,WISP,2,0,2,,
PD93-01,507,1/23/1993 6:46,9301,28,SPSK,1,0,1,,N/NE
PD93-01,507,1/23/1993 6:46,9301,29,WISP,2,0,6,,
PD93-01,514,1/23/1993 8:38,9301,1,WISP,2,0,2,,
PD93-01,514,1/23/1993 8:38,9301,2,WISP,2,0,1,,
