"Aou","stateroute","n","occ"
6240,4028,14,0.933333333333333
6240,4040,15,1
6240,4063,15,1
6240,4105,2,0.133333333333333
6240,4115,8,0.533333333333333
6240,4136,15,1
6240,4229,14,0.933333333333333
6240,7004,15,1
6240,7005,15,1
6240,7008,3,0.2
6240,7010,10,0.666666666666667
6240,7015,15,1
6240,7019,8,0.533333333333333
6240,7020,15,1
6240,7023,15,1
6240,7024,13,0.866666666666667
6240,7027,15,1
6240,7028,15,1
6240,7109,1,0.0666666666666667
6240,7111,15,1
6240,7901,15,1
6240,7902,15,1
6240,11006,15,1
6240,11045,5,0.333333333333333
6240,11074,15,1
6240,11081,15,1
6240,11085,15,1
6240,11126,2,0.133333333333333
6240,11208,14,0.933333333333333
6240,11223,15,1
6240,11244,15,1
6240,11255,14,0.933333333333333
6240,11608,3,0.2
6240,17012,1,0.0666666666666667
6240,18003,15,1
6240,18008,15,1
6240,18009,15,1
6240,18102,15,1
6240,21001,15,1
6240,21003,15,1
6240,21010,15,1
6240,21105,15,1
6240,21109,15,1
6240,25010,13,0.866666666666667
6240,25014,4,0.266666666666667
6240,25018,14,0.933333333333333
6240,25021,15,1
6240,25022,4,0.266666666666667
6240,25024,3,0.2
6240,25025,1,0.0666666666666667
6240,25027,2,0.133333333333333
6240,25028,9,0.6
6240,25031,2,0.133333333333333
6240,25062,11,0.733333333333333
6240,25066,15,1
6240,25067,12,0.8
6240,25084,15,1
6240,25113,14,0.933333333333333
6240,25922,13,0.866666666666667
6240,27006,13,0.866666666666667
6240,27010,9,0.6
6240,27014,9,0.6
6240,27015,14,0.933333333333333
6240,27027,15,1
6240,27031,15,1
6240,27033,10,0.666666666666667
6240,27036,15,1
6240,27046,15,1
6240,27050,14,0.933333333333333
6240,27057,13,0.866666666666667
6240,33002,15,1
6240,33018,2,0.133333333333333
6240,34001,14,0.933333333333333
6240,34002,10,0.666666666666667
6240,34003,2,0.133333333333333
6240,34020,3,0.2
6240,34022,7,0.466666666666667
6240,34025,6,0.4
6240,34027,2,0.133333333333333
6240,34029,4,0.266666666666667
6240,34030,4,0.266666666666667
6240,34038,8,0.533333333333333
6240,34041,2,0.133333333333333
6240,34044,4,0.266666666666667
6240,34046,12,0.8
6240,34049,8,0.533333333333333
6240,34051,4,0.266666666666667
6240,34052,12,0.8
6240,34053,4,0.266666666666667
6240,34059,13,0.866666666666667
6240,34060,13,0.866666666666667
6240,34061,9,0.6
6240,34063,13,0.866666666666667
6240,34065,4,0.266666666666667
6240,34066,10,0.666666666666667
6240,34067,4,0.266666666666667
6240,34070,13,0.866666666666667
6240,34071,1,0.0666666666666667
6240,34074,14,0.933333333333333
6240,34075,5,0.333333333333333
6240,34080,15,1
6240,34302,9,0.6
6240,34304,6,0.4
6240,34306,4,0.266666666666667
6240,34308,2,0.133333333333333
6240,34312,2,0.133333333333333
6240,34314,6,0.4
6240,34316,10,0.666666666666667
6240,35005,13,0.866666666666667
6240,35009,12,0.8
6240,35010,9,0.6
6240,35011,6,0.4
6240,35012,12,0.8
6240,35013,15,1
6240,35014,15,1
6240,35021,14,0.933333333333333
6240,35035,15,1
6240,35037,15,1
6240,35038,15,1
6240,35306,12,0.8
6240,35314,15,1
6240,35315,15,1
6240,35901,15,1
6240,35903,13,0.866666666666667
6240,36001,10,0.666666666666667
6240,36002,6,0.4
6240,36006,1,0.0666666666666667
6240,36015,1,0.0666666666666667
6240,36028,1,0.0666666666666667
6240,38006,8,0.533333333333333
6240,38007,7,0.466666666666667
6240,38014,15,1
6240,38015,9,0.6
6240,38016,15,1
6240,38017,10,0.666666666666667
6240,38019,15,1
6240,38021,15,1
6240,38025,1,0.0666666666666667
6240,38026,5,0.333333333333333
6240,38027,10,0.666666666666667
6240,38028,13,0.866666666666667
6240,38030,6,0.4
6240,38032,14,0.933333333333333
6240,38118,3,0.2
6240,38302,11,0.733333333333333
6240,38312,1,0.0666666666666667
6240,38317,13,0.866666666666667
6240,39002,10,0.666666666666667
6240,39003,12,0.8
6240,39006,2,0.133333333333333
6240,39008,15,1
6240,39009,15,1
6240,39010,15,1
6240,39011,15,1
6240,39022,15,1
6240,39023,13,0.866666666666667
6240,39025,15,1
6240,39039,15,1
6240,39041,15,1
6240,39044,15,1
6240,42015,2,0.133333333333333
6240,42016,15,1
6240,42018,2,0.133333333333333
6240,42056,12,0.8
6240,42059,15,1
6240,42101,13,0.866666666666667
6240,42119,15,1
6240,42128,15,1
6240,42137,15,1
6240,42221,15,1
6240,42903,5,0.333333333333333
6240,44006,15,1
6240,44007,15,1
6240,44012,15,1
6240,44013,15,1
6240,44019,15,1
6240,44031,15,1
6240,44032,15,1
6240,44120,15,1
6240,45002,15,1
6240,45013,15,1
6240,45101,15,1
6240,45102,15,1
6240,45103,15,1
6240,45203,8,0.533333333333333
6240,45205,15,1
6240,45213,15,1
6240,46003,15,1
6240,46005,15,1
6240,46006,13,0.866666666666667
6240,46011,15,1
6240,46013,15,1
6240,46014,15,1
6240,46015,15,1
6240,46016,15,1
6240,46029,15,1
6240,46030,15,1
6240,46031,15,1
6240,46032,15,1
6240,46033,15,1
6240,46035,15,1
6240,46036,14,0.933333333333333
6240,46037,15,1
6240,46038,15,1
6240,46039,15,1
6240,46040,15,1
6240,46042,15,1
6240,46043,13,0.866666666666667
6240,46044,15,1
6240,46046,14,0.933333333333333
6240,46047,15,1
6240,46052,15,1
6240,46055,15,1
6240,46102,15,1
6240,46123,15,1
6240,46126,15,1
6240,47001,11,0.733333333333333
6240,47014,15,1
6240,47019,15,1
6240,47102,15,1
6240,47900,15,1
6240,49014,15,1
6240,49015,15,1
6240,49017,15,1
6240,49018,15,1
6240,49033,12,0.8
6240,49036,15,1
6240,49038,15,1
6240,49055,14,0.933333333333333
6240,49070,15,1
6240,49073,2,0.133333333333333
6240,49131,15,1
6240,49172,3,0.2
6240,49906,15,1
6240,49907,15,1
6240,50001,9,0.6
6240,50003,3,0.2
6240,50008,2,0.133333333333333
6240,50009,14,0.933333333333333
6240,50015,15,1
6240,50032,15,1
6240,50033,15,1
6240,50035,15,1
6240,50037,15,1
6240,50042,15,1
6240,50043,14,0.933333333333333
6240,50047,15,1
6240,50048,15,1
6240,50055,8,0.533333333333333
6240,50064,15,1
6240,50065,13,0.866666666666667
6240,50067,15,1
6240,50068,15,1
6240,50072,15,1
6240,51023,4,0.266666666666667
6240,51030,15,1
6240,51113,15,1
6240,51119,15,1
6240,52001,4,0.266666666666667
6240,52002,15,1
6240,52004,15,1
6240,52007,14,0.933333333333333
6240,52010,15,1
6240,52011,15,1
6240,52014,10,0.666666666666667
6240,52019,13,0.866666666666667
6240,52027,8,0.533333333333333
6240,52052,15,1
6240,52053,15,1
6240,52054,15,1
6240,52056,15,1
6240,52066,7,0.466666666666667
6240,52067,13,0.866666666666667
6240,52068,6,0.4
6240,52109,15,1
6240,52131,3,0.2
6240,53002,5,0.333333333333333
6240,53013,3,0.2
6240,53015,1,0.0666666666666667
6240,53025,1,0.0666666666666667
6240,53026,9,0.6
6240,53064,9,0.6
6240,54007,2,0.133333333333333
6240,54022,9,0.6
6240,54034,3,0.2
6240,54040,1,0.0666666666666667
6240,54900,8,0.533333333333333
6240,56033,15,1
6240,56041,15,1
6240,57010,7,0.466666666666667
6240,58001,15,1
6240,58003,15,1
6240,58004,15,1
6240,58007,15,1
6240,58008,15,1
6240,58011,15,1
6240,58013,15,1
6240,58014,15,1
6240,58017,15,1
6240,58019,15,1
6240,58102,15,1
6240,59003,13,0.866666666666667
6240,59010,15,1
6240,59013,13,0.866666666666667
6240,59019,15,1
6240,59020,15,1
6240,59021,15,1
6240,61022,15,1
6240,61029,15,1
6240,61031,15,1
6240,61034,15,1
6240,61045,15,1
6240,61047,15,1
6240,61048,15,1
6240,61049,15,1
6240,61053,15,1
6240,61056,15,1
6240,61057,15,1
6240,61059,15,1
6240,61064,15,1
6240,61065,15,1
6240,61073,15,1
6240,61089,15,1
6240,61093,15,1
6240,61097,15,1
6240,61111,15,1
6240,61121,15,1
6240,61123,15,1
6240,63002,15,1
6240,63003,3,0.2
6240,63004,14,0.933333333333333
6240,63010,15,1
6240,63011,14,0.933333333333333
6240,63014,15,1
6240,63024,15,1
6240,63027,15,1
6240,63031,15,1
6240,63101,15,1
6240,63108,15,1
6240,63121,15,1
6240,63202,15,1
6240,63204,15,1
6240,63205,14,0.933333333333333
6240,63208,8,0.533333333333333
6240,63217,12,0.8
6240,63221,15,1
6240,63222,15,1
6240,63228,15,1
6240,63304,15,1
6240,63307,14,0.933333333333333
6240,63308,15,1
6240,63311,13,0.866666666666667
6240,63313,15,1
6240,63902,11,0.733333333333333
6240,63903,13,0.866666666666667
6240,63906,15,1
6240,63909,15,1
6240,63911,15,1
6240,63913,15,1
6240,64005,3,0.2
6240,64008,15,1
6240,64009,14,0.933333333333333
6240,64011,1,0.0666666666666667
6240,64012,3,0.2
6240,64019,13,0.866666666666667
6240,64028,14,0.933333333333333
6240,64033,15,1
6240,64039,1,0.0666666666666667
6240,64042,2,0.133333333333333
6240,64043,1,0.0666666666666667
6240,64044,15,1
6240,64103,2,0.133333333333333
6240,65014,15,1
6240,65020,15,1
6240,65027,15,1
6240,65033,15,1
6240,65117,15,1
6240,66005,15,1
6240,66011,15,1
6240,66015,14,0.933333333333333
6240,66021,15,1
6240,66025,3,0.2
6240,66042,13,0.866666666666667
6240,66064,11,0.733333333333333
6240,66067,1,0.0666666666666667
6240,66075,15,1
6240,66080,15,1
6240,66107,10,0.666666666666667
6240,66165,3,0.2
6240,66168,14,0.933333333333333
6240,66908,15,1
6240,67011,15,1
6240,67015,2,0.133333333333333
6240,67022,6,0.4
6240,67023,2,0.133333333333333
6240,67050,15,1
6240,67051,15,1
6240,67067,12,0.8
6240,67125,1,0.0666666666666667
6240,67900,15,1
6240,67905,15,1
6240,67906,15,1
6240,68005,15,1
6240,68006,15,1
6240,68007,15,1
6240,68012,15,1
6240,68014,15,1
6240,68015,15,1
6240,68018,15,1
6240,68022,15,1
6240,68025,15,1
6240,68026,15,1
6240,68028,15,1
6240,68037,15,1
6240,68054,15,1
6240,68066,15,1
6240,68113,15,1
6240,68117,15,1
6240,68119,15,1
6240,68127,15,1
6240,68142,15,1
6240,68203,15,1
6240,68209,15,1
6240,68216,15,1
6240,68218,15,1
6240,68219,12,0.8
6240,68225,15,1
6240,68308,15,1
6240,68901,15,1
6240,72002,15,1
6240,72004,15,1
6240,72006,15,1
6240,72009,15,1
6240,72010,15,1
6240,72012,15,1
6240,72013,15,1
6240,72015,15,1
6240,72016,15,1
6240,72017,15,1
6240,72021,15,1
6240,72023,15,1
6240,72025,15,1
6240,72029,15,1
6240,72031,15,1
6240,72033,15,1
6240,72034,15,1
6240,72035,15,1
6240,72036,15,1
6240,72047,15,1
6240,72049,15,1
6240,72050,15,1
6240,72052,15,1
6240,72053,15,1
6240,72054,15,1
6240,72056,15,1
6240,72057,15,1
6240,72060,15,1
6240,72061,15,1
6240,72062,15,1
6240,72063,15,1
6240,72064,15,1
6240,72071,15,1
6240,72072,15,1
6240,72076,15,1
6240,72083,15,1
6240,72084,15,1
6240,72086,15,1
6240,72088,15,1
6240,72090,15,1
6240,72091,15,1
6240,72107,15,1
6240,72126,15,1
6240,72132,15,1
6240,72151,15,1
6240,72155,15,1
6240,72165,15,1
6240,72177,13,0.866666666666667
6240,72192,15,1
6240,72193,15,1
6240,72194,15,1
6240,72195,9,0.6
6240,72901,15,1
6240,72904,15,1
6240,72905,15,1
6240,72906,15,1
6240,72907,15,1
6240,76001,15,1
6240,76004,15,1
6240,76005,15,1
6240,76009,15,1
6240,76021,15,1
6240,76022,15,1
6240,76039,15,1
6240,76125,15,1
6240,76165,15,1
6240,76190,15,1
6240,76302,15,1
6240,79033,15,1
6240,79130,15,1
6240,79132,4,0.266666666666667
6240,79133,13,0.866666666666667
6240,80002,15,1
6240,80003,15,1
6240,80018,15,1
6240,80021,15,1
6240,80051,15,1
6240,80055,15,1
6240,80116,7,0.466666666666667
6240,80900,15,1
6240,80901,1,0.0666666666666667
6240,81001,1,0.0666666666666667
6240,81003,1,0.0666666666666667
6240,81010,3,0.2
6240,81019,5,0.333333333333333
6240,81029,4,0.266666666666667
6240,82006,15,1
6240,82009,15,1
6240,82010,15,1
6240,82016,15,1
6240,82020,11,0.733333333333333
6240,82023,15,1
6240,82025,15,1
6240,82026,15,1
6240,82034,15,1
6240,82041,15,1
6240,82042,15,1
6240,82130,15,1
6240,82900,15,1
6240,82901,15,1
6240,82902,15,1
6240,83024,6,0.4
6240,83026,1,0.0666666666666667
6240,83033,15,1
6240,83041,3,0.2
6240,83044,15,1
6240,83045,15,1
6240,83051,2,0.133333333333333
6240,83072,13,0.866666666666667
6240,83075,5,0.333333333333333
6240,83140,11,0.733333333333333
6240,83273,10,0.666666666666667
6240,83311,6,0.4
6240,83317,2,0.133333333333333
6240,83323,5,0.333333333333333
6240,83326,3,0.2
6240,83333,15,1
6240,83347,15,1
6240,83359,9,0.6
6240,87009,15,1
6240,87015,15,1
6240,87022,15,1
6240,88004,15,1
6240,88005,15,1
6240,88007,15,1
6240,88014,15,1
6240,88023,15,1
6240,88026,15,1
6240,88028,15,1
6240,88029,15,1
6240,88042,15,1
6240,88043,15,1
6240,88044,15,1
6240,88048,14,0.933333333333333
6240,88051,15,1
6240,88914,15,1
6240,88924,15,1
6240,89004,15,1
6240,89005,8,0.533333333333333
6240,89019,1,0.0666666666666667
6240,89029,1,0.0666666666666667
6240,89043,3,0.2
6240,89049,3,0.2
6240,89053,1,0.0666666666666667
6240,89071,15,1
6240,89079,1,0.0666666666666667
6240,89111,9,0.6
6240,89152,4,0.266666666666667
6240,90003,15,1
6240,90014,15,1
6240,90016,15,1
6240,90019,15,1
6240,90026,15,1
6240,90030,15,1
6240,90037,15,1
6240,90041,15,1
6240,90046,15,1
6240,90048,15,1
6240,90140,15,1
6240,91004,15,1
6240,91005,15,1
6240,91006,15,1
6240,91008,15,1
6240,91009,15,1
6240,91010,15,1
6240,91012,15,1
6240,91013,15,1
6240,91014,15,1
6240,91015,15,1
6240,91016,15,1
6240,91017,15,1
6240,91019,15,1
6240,91020,15,1
6240,91022,15,1
6240,91024,15,1
6240,91028,15,1
6240,91029,15,1
6240,91031,15,1
6240,91033,13,0.866666666666667
6240,91039,15,1
6240,91042,15,1
6240,91044,15,1
6240,91047,15,1
6240,91048,15,1
6240,91049,15,1
6240,91054,15,1
6240,91055,15,1
6240,91057,15,1
6240,91063,15,1
6240,91068,14,0.933333333333333
6240,91118,15,1
6240,91167,13,0.866666666666667
6240,91303,15,1
6240,91308,15,1
6240,91313,15,1
6240,91314,14,0.933333333333333
6240,91315,15,1
6240,91319,13,0.866666666666667
6240,91320,13,0.866666666666667
6240,91322,13,0.866666666666667
6240,92148,2,0.133333333333333
6260,2205,1,0.0666666666666667
6260,4022,8,0.533333333333333
6260,4028,2,0.133333333333333
6260,4040,5,0.333333333333333
6260,4063,10,0.666666666666667
6260,4136,9,0.6
6260,11074,11,0.733333333333333
6260,11085,2,0.133333333333333
6260,44006,3,0.2
6260,44007,15,1
6260,44012,2,0.133333333333333
6260,44019,1,0.0666666666666667
6260,44032,6,0.4
6260,45101,2,0.133333333333333
6260,45205,2,0.133333333333333
6260,45213,1,0.0666666666666667
6260,50032,2,0.133333333333333
6260,50047,1,0.0666666666666667
6260,50068,3,0.2
6260,50072,7,0.466666666666667
6260,57010,5,0.333333333333333
6260,61093,2,0.133333333333333
6260,65020,8,0.533333333333333
6260,65033,2,0.133333333333333
6260,68054,8,0.533333333333333
6260,68066,1,0.0666666666666667
6260,68113,1,0.0666666666666667
6260,68127,3,0.2
6260,76022,1,0.0666666666666667
6260,76039,15,1
6260,76125,15,1
6260,76165,14,0.933333333333333
6260,76302,1,0.0666666666666667
6260,79130,8,0.533333333333333
6260,91004,1,0.0666666666666667
6260,91020,1,0.0666666666666667
6270,2162,1,0.0666666666666667
6270,3021,2,0.133333333333333
6270,4002,6,0.4
6270,4010,14,0.933333333333333
6270,4022,10,0.666666666666667
6270,4028,12,0.8
6270,4040,2,0.133333333333333
6270,4063,1,0.0666666666666667
6270,4105,15,1
6270,4115,13,0.866666666666667
6270,4136,3,0.2
6270,4204,1,0.0666666666666667
6270,4229,14,0.933333333333333
6270,6014,15,1
6270,6032,4,0.266666666666667
6270,6078,2,0.133333333333333
6270,7004,4,0.266666666666667
6270,7008,12,0.8
6270,7010,9,0.6
6270,7019,2,0.133333333333333
6270,7020,1,0.0666666666666667
6270,7024,3,0.2
6270,11003,15,1
6270,11006,15,1
6270,11045,15,1
6270,11074,15,1
6270,11081,15,1
6270,11085,10,0.666666666666667
6270,11126,15,1
6270,11208,15,1
6270,11222,15,1
6270,11223,15,1
6270,11234,15,1
6270,11244,15,1
6270,11255,15,1
6270,11402,15,1
6270,11608,15,1
6270,14006,15,1
6270,14018,15,1
6270,14071,15,1
6270,14082,15,1
6270,14083,15,1
6270,14098,6,0.4
6270,14108,15,1
6270,14138,2,0.133333333333333
6270,14153,9,0.6
6270,14156,15,1
6270,14160,13,0.866666666666667
6270,14175,2,0.133333333333333
6270,14182,15,1
6270,14186,13,0.866666666666667
6270,14188,15,1
6270,14189,15,1
6270,14190,8,0.533333333333333
6270,14193,13,0.866666666666667
6270,14198,3,0.2
6270,14319,15,1
6270,14434,15,1
6270,14435,13,0.866666666666667
6270,17004,15,1
6270,17009,15,1
6270,17011,15,1
6270,17013,1,0.0666666666666667
6270,17017,15,1
6270,17040,15,1
6270,17046,15,1
6270,17047,15,1
6270,17052,15,1
6270,17202,15,1
6270,17203,15,1
6270,17209,15,1
6270,17211,15,1
6270,17217,4,0.266666666666667
6270,17221,4,0.266666666666667
6270,17222,15,1
6270,17309,15,1
6270,17318,15,1
6270,17322,15,1
6270,17359,15,1
6270,17362,9,0.6
6270,17367,15,1
6270,17372,15,1
6270,17900,8,0.533333333333333
6270,17903,14,0.933333333333333
6270,18003,14,0.933333333333333
6270,18008,12,0.8
6270,18009,15,1
6270,18102,10,0.666666666666667
6270,21001,4,0.266666666666667
6270,21105,1,0.0666666666666667
6270,33002,15,1
6270,33010,9,0.6
6270,33014,13,0.866666666666667
6270,33018,15,1
6270,33023,14,0.933333333333333
6270,33025,15,1
6270,33027,5,0.333333333333333
6270,33124,3,0.2
6270,33128,11,0.733333333333333
6270,33208,14,0.933333333333333
6270,33212,14,0.933333333333333
6270,33217,15,1
6270,33218,14,0.933333333333333
6270,33219,9,0.6
6270,33221,3,0.2
6270,34001,15,1
6270,34002,15,1
6270,34003,11,0.733333333333333
6270,34020,13,0.866666666666667
6270,34022,15,1
6270,34025,15,1
6270,34027,13,0.866666666666667
6270,34029,7,0.466666666666667
6270,34030,8,0.533333333333333
6270,34031,5,0.333333333333333
6270,34032,5,0.333333333333333
6270,34038,15,1
6270,34041,11,0.733333333333333
6270,34042,13,0.866666666666667
6270,34044,6,0.4
6270,34046,15,1
6270,34049,15,1
6270,34051,15,1
6270,34052,15,1
6270,34053,15,1
6270,34059,13,0.866666666666667
6270,34060,15,1
6270,34061,13,0.866666666666667
6270,34063,13,0.866666666666667
6270,34065,15,1
6270,34066,15,1
6270,34067,7,0.466666666666667
6270,34070,15,1
6270,34071,14,0.933333333333333
6270,34074,14,0.933333333333333
6270,34075,13,0.866666666666667
6270,34080,15,1
6270,34302,15,1
6270,34304,15,1
6270,34306,11,0.733333333333333
6270,34308,2,0.133333333333333
6270,34312,15,1
6270,34314,15,1
6270,34316,15,1
6270,35005,15,1
6270,35009,15,1
6270,35010,15,1
6270,35011,15,1
6270,35012,14,0.933333333333333
6270,35013,15,1
6270,35014,15,1
6270,35021,15,1
6270,35035,15,1
6270,35037,15,1
6270,35038,15,1
6270,35306,14,0.933333333333333
6270,35314,13,0.866666666666667
6270,35315,9,0.6
6270,35901,15,1
6270,35903,15,1
6270,36001,15,1
6270,36002,15,1
6270,36006,7,0.466666666666667
6270,36013,15,1
6270,36015,2,0.133333333333333
6270,36028,12,0.8
6270,38006,10,0.666666666666667
6270,38007,9,0.6
6270,38014,12,0.8
6270,38015,14,0.933333333333333
6270,38016,6,0.4
6270,38017,8,0.533333333333333
6270,38019,15,1
6270,38021,15,1
6270,38025,8,0.533333333333333
6270,38026,12,0.8
6270,38027,14,0.933333333333333
6270,38028,15,1
6270,38030,15,1
6270,38032,15,1
6270,38037,5,0.333333333333333
6270,38118,15,1
6270,38302,5,0.333333333333333
6270,38304,15,1
6270,38312,15,1
6270,38317,15,1
6270,39002,12,0.8
6270,39006,12,0.8
6270,39008,11,0.733333333333333
6270,39010,1,0.0666666666666667
6270,39022,4,0.266666666666667
6270,39023,13,0.866666666666667
6270,39025,11,0.733333333333333
6270,39039,15,1
6270,39041,8,0.533333333333333
6270,39044,6,0.4
6270,42016,1,0.0666666666666667
6270,42903,1,0.0666666666666667
6270,44007,10,0.666666666666667
6270,44012,15,1
6270,44013,15,1
6270,44019,13,0.866666666666667
6270,44031,6,0.4
6270,44032,1,0.0666666666666667
6270,44120,14,0.933333333333333
6270,45002,15,1
6270,45013,15,1
6270,45102,15,1
6270,45103,15,1
6270,45203,15,1
6270,45205,15,1
6270,45213,6,0.4
6270,46005,4,0.266666666666667
6270,46006,9,0.6
6270,46011,6,0.4
6270,46013,1,0.0666666666666667
6270,46014,11,0.733333333333333
6270,46015,8,0.533333333333333
6270,46016,9,0.6
6270,46032,7,0.466666666666667
6270,46033,5,0.333333333333333
6270,46035,1,0.0666666666666667
6270,46036,2,0.133333333333333
6270,46037,10,0.666666666666667
6270,46038,1,0.0666666666666667
6270,46044,1,0.0666666666666667
6270,46055,1,0.0666666666666667
6270,46123,1,0.0666666666666667
6270,47014,15,1
6270,47019,14,0.933333333333333
6270,47900,2,0.133333333333333
6270,49017,15,1
6270,49018,15,1
6270,49033,15,1
6270,49036,15,1
6270,49038,15,1
6270,49055,15,1
6270,49070,15,1
6270,49073,3,0.2
6270,49131,15,1
6270,49907,14,0.933333333333333
6270,50001,15,1
6270,50003,3,0.2
6270,50008,15,1
6270,50009,13,0.866666666666667
6270,50015,15,1
6270,50035,2,0.133333333333333
6270,50037,1,0.0666666666666667
6270,50042,1,0.0666666666666667
6270,50043,10,0.666666666666667
6270,50047,6,0.4
6270,50055,14,0.933333333333333
6270,50064,13,0.866666666666667
6270,50065,15,1
6270,50067,3,0.2
6270,50068,11,0.733333333333333
6270,52001,15,1
6270,52002,13,0.866666666666667
6270,52007,15,1
6270,52014,13,0.866666666666667
6270,52019,14,0.933333333333333
6270,52027,11,0.733333333333333
6270,52056,14,0.933333333333333
6270,52066,15,1
6270,52067,15,1
6270,52068,14,0.933333333333333
6270,52109,10,0.666666666666667
6270,52131,14,0.933333333333333
6270,53002,15,1
6270,53013,15,1
6270,53015,15,1
6270,53025,15,1
6270,53026,15,1
6270,53028,5,0.333333333333333
6270,53036,15,1
6270,53040,14,0.933333333333333
6270,53064,15,1
6270,53074,4,0.266666666666667
6270,53087,15,1
6270,53800,15,1
6270,54007,15,1
6270,54012,15,1
6270,54022,14,0.933333333333333
6270,54031,14,0.933333333333333
6270,54034,3,0.2
6270,54040,2,0.133333333333333
6270,54041,12,0.8
6270,55045,1,0.0666666666666667
6270,56041,4,0.266666666666667
6270,58001,8,0.533333333333333
6270,58003,10,0.666666666666667
6270,58004,15,1
6270,58007,14,0.933333333333333
6270,58008,15,1
6270,58011,12,0.8
6270,58013,7,0.466666666666667
6270,58014,15,1
6270,58017,6,0.4
6270,58019,14,0.933333333333333
6270,58102,15,1
6270,59010,6,0.4
6270,59013,9,0.6
6270,59019,15,1
6270,59020,15,1
6270,59021,6,0.4
6270,60004,15,1
6270,60009,1,0.0666666666666667
6270,60013,2,0.133333333333333
6270,60022,1,0.0666666666666667
6270,60028,15,1
6270,60057,5,0.333333333333333
6270,60069,12,0.8
6270,60070,5,0.333333333333333
6270,60071,2,0.133333333333333
6270,60075,1,0.0666666666666667
6270,60107,15,1
6270,60116,10,0.666666666666667
6270,60155,1,0.0666666666666667
6270,61022,15,1
6270,61029,15,1
6270,61031,7,0.466666666666667
6270,61034,15,1
6270,61045,3,0.2
6270,61047,15,1
6270,61048,15,1
6270,61049,15,1
6270,61053,15,1
6270,61056,12,0.8
6270,61057,14,0.933333333333333
6270,61059,10,0.666666666666667
6270,61064,15,1
6270,61065,15,1
6270,61073,8,0.533333333333333
6270,61089,15,1
6270,61093,1,0.0666666666666667
6270,61097,4,0.266666666666667
6270,61111,15,1
6270,61121,3,0.2
6270,61123,15,1
6270,63024,1,0.0666666666666667
6270,64001,15,1
6270,64005,15,1
6270,64008,14,0.933333333333333
6270,64009,11,0.733333333333333
6270,64011,15,1
6270,64012,15,1
6270,64019,13,0.866666666666667
6270,64028,15,1
6270,64033,14,0.933333333333333
6270,64039,11,0.733333333333333
6270,64042,15,1
6270,64043,8,0.533333333333333
6270,64044,15,1
6270,64103,15,1
6270,66005,15,1
6270,66011,15,1
6270,66015,11,0.733333333333333
6270,66021,15,1
6270,66025,8,0.533333333333333
6270,66042,15,1
6270,66064,14,0.933333333333333
6270,66067,7,0.466666666666667
6270,66075,10,0.666666666666667
6270,66080,4,0.266666666666667
6270,66107,14,0.933333333333333
6270,66165,6,0.4
6270,66168,11,0.733333333333333
6270,66908,9,0.6
6270,67051,10,0.666666666666667
6270,67067,15,1
6270,67070,1,0.0666666666666667
6270,68005,15,1
6270,68006,15,1
6270,68007,15,1
6270,68012,15,1
6270,68014,15,1
6270,68015,15,1
6270,68018,15,1
6270,68022,15,1
6270,68025,15,1
6270,68026,1,0.0666666666666667
6270,68028,13,0.866666666666667
6270,68037,13,0.866666666666667
6270,68066,15,1
6270,68113,15,1
6270,68117,15,1
6270,68119,15,1
6270,68127,6,0.4
6270,68203,15,1
6270,68209,15,1
6270,68216,15,1
6270,68218,14,0.933333333333333
6270,68219,11,0.733333333333333
6270,68225,15,1
6270,68308,15,1
6270,68901,14,0.933333333333333
6270,69003,3,0.2
6270,69009,15,1
6270,69019,15,1
6270,69026,15,1
6270,69029,13,0.866666666666667
6270,69127,15,1
6270,69142,15,1
6270,69237,4,0.266666666666667
6270,69238,6,0.4
6270,69243,15,1
6270,69251,15,1
6270,69252,8,0.533333333333333
6270,69253,15,1
6270,69904,12,0.8
6270,72002,12,0.8
6270,72004,15,1
6270,72006,3,0.2
6270,72009,1,0.0666666666666667
6270,72015,6,0.4
6270,72017,14,0.933333333333333
6270,72021,8,0.533333333333333
6270,72025,3,0.2
6270,72029,9,0.6
6270,72031,13,0.866666666666667
6270,72033,15,1
6270,72034,6,0.4
6270,72035,15,1
6270,72036,14,0.933333333333333
6270,72047,12,0.8
6270,72049,3,0.2
6270,72050,12,0.8
6270,72052,7,0.466666666666667
6270,72054,14,0.933333333333333
6270,72056,5,0.333333333333333
6270,72060,1,0.0666666666666667
6270,72061,13,0.866666666666667
6270,72062,15,1
6270,72063,3,0.2
6270,72064,15,1
6270,72071,1,0.0666666666666667
6270,72072,1,0.0666666666666667
6270,72076,8,0.533333333333333
6270,72083,1,0.0666666666666667
6270,72084,4,0.266666666666667
6270,72088,15,1
6270,72090,1,0.0666666666666667
6270,72107,7,0.466666666666667
6270,72126,12,0.8
6270,72132,10,0.666666666666667
6270,72151,9,0.6
6270,72165,3,0.2
6270,72192,1,0.0666666666666667
6270,72193,12,0.8
6270,72195,1,0.0666666666666667
6270,72901,11,0.733333333333333
6270,72907,2,0.133333333333333
6270,76001,15,1
6270,76004,15,1
6270,76005,15,1
6270,76009,15,1
6270,76021,4,0.266666666666667
6270,76022,12,0.8
6270,76165,1,0.0666666666666667
6270,76190,2,0.133333333333333
6270,76302,10,0.666666666666667
6270,79033,15,1
6270,79130,12,0.8
6270,79132,15,1
6270,79133,15,1
