SampleID,Cruise,Date,Original_SampleNo,Original_StationNo,Depth,Lat,Lon,Daylength,Chl,QFChl,Temperature,QFTemp,SurfacePAR,QFPAR,Kd490,QFKd490,PARz,Nitrate,QFNO3,Nitrite,QFNO2,Ammonium,QFNH4,Phosphate,QFPO4,Silicate,QFSil,MLD,QFMLD
Benguela_355,Benguela,27-10-2000,7473,NA,20,-25.3,-13,12.9647848055,0.8060899973,1,15.6000003815,2,58.6329994202,1,0.0942000002,1,8.9110997695,0.0401124998,1,NA,NA,NA,NA,0.3380500041,1,1.1116874963,1,50.3488912582,1
Benguela_356,Benguela,28-10-2000,7474,NA,2,-25.5833333333,-13.7333333333,12.998808431,1.9167833726,5,15.0750007629,2,34.8269996643,1,0.1705000003,5,24.7640483417,0.0606699996,1,NA,NA,NA,NA,0.323120001,1,1.3830949962,1,49.7926673889,1
Benguela_357,Benguela,28-10-2000,7475,NA,10,-25.15,-13.9166666667,12.9814440259,1.2656058854,6,14.9250011444,2,33.2229995728,1,0.1067020001,6,11.4297818617,0.0531749988,1,NA,NA,NA,NA,0.3372374959,1,1.2600750029,1,34.2330328623,1
Benguela_358,Benguela,28-10-2000,7476,NA,10,-25.1166666667,-14.1,12.9801244372,1.35301469,6,14.8500003815,2,37.2449989319,1,0.1104293939,6,12.3446619682,0.0531749988,1,NA,NA,NA,NA,0.3372374959,1,1.2600750029,1,25.6867804527,1
Benguela_359,Benguela,28-10-2000,7477,NA,2,-25.0833333333,-14.2833333333,12.9788056134,1.7373875989,6,14.7750015259,2,36.8650016785,1,0.1279319562,6,28.5426290124,0.0667649986,1,NA,NA,NA,NA,0.3320350006,1,1.3157550037,1,19.7044423421,1
Benguela_360,Benguela,28-10-2000,7478,NA,25,-25.1,-14.3,12.9794716454,2.0839949871,6,20.0570003986,1,39.7879981995,1,0.1433936107,6,1.1037627742,0.0326874994,1,NA,NA,NA,NA,0.3385124952,1,1.1548499912,1,20.9223680496,1
Benguela_361,Benguela,28-10-2000,7479,NA,14,-25.05,-14.4666666667,12.9774875529,3.3779789805,6,14.7000007629,2,40.9049987793,1,0.2014349997,6,2.4379615974,0.0428449996,1,NA,NA,NA,NA,0.3185150042,1,1.0760649979,1,15.5204958916,1
Benguela_362,Benguela,28-10-2000,7480,NA,2,-25.0166666667,-14.65,12.9761702542,3.2502776751,6,14.625,2,39.9339981079,1,0.209246154,6,26.2780958816,0.0687999994,1,NA,NA,NA,NA,0.3207599998,1,1.2943799943,1,13.7100839615,1
Benguela_363,Benguela,28-10-2000,7481,NA,7,-25.0333333333,-14.6666666667,12.9768355036,3.2502776751,6,14.625,2,39.9339981079,1,0.209246154,6,9.230423827,0.0560499996,1,NA,NA,NA,NA,0.2924724996,1,1.1243299916,1,13.7100839615,1
Benguela_364,Benguela,28-10-2000,7482,NA,2,-25,-14.7333333333,12.9755113758,3.2502776751,6,14.625,2,35.9449996948,1,0.209246154,6,23.6531825813,0.0687999994,1,NA,NA,NA,NA,0.3207599998,1,1.2943799943,1,13.7100839615,1
Benguela_365,Benguela,28-10-2000,7483,NA,5,-25.0166666667,-14.75,12.9761764296,3.2502776751,6,14.625,2,35.9449996948,1,0.209246154,6,12.6260130544,0.0611499995,1,NA,NA,NA,NA,0.3037874997,1,1.1923499927,1,13.3675618172,1
Benguela_366,Benguela,28-10-2000,7484,NA,10,-25.0333333333,-14.7666666667,12.9768416836,3.2502776751,6,14.7000007629,2,35.9449996948,1,0.209246154,6,4.4350036723,0.0525874996,1,NA,NA,NA,NA,0.3350374959,1,1.2419750094,1,12.849157095,1
l4_367,l4,12-10-1992,249,1,5,50.25,-4.217,10.9496020876,1.074,0,14,0,16.6417734358,14,0.1367799938,13,8.3981885814,6.2990748882,1,NA,NA,NA,NA,0.4351999983,1,3.9976250529,1,57.2178967542,2
l4_368,l4,26-10-1992,251,1,5,50.25,-4.217,10.1046614789,1.072,0,13.1,0,16.6417734358,14,0.1367799938,13,8.3981885814,6.2990748882,1,NA,NA,NA,NA,0.4351999983,1,3.9976250529,1,57.2178967542,2
l4_369,l4,03-11-1992,252,1,5,50.25,-4.217,9.6458464994,1.005,0,11.8,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_370,l4,10-11-1992,253,1,5,50.25,-4.217,9.2682578277,0.858,0,12.5,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_371,l4,16-11-1992,254,1,5,50.25,-4.217,8.969211831,0.587,0,12,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_372,l4,08-12-1992,257,1,5,50.25,-4.217,8.1798023985,0.959,0,11,0,NA,NA,NA,NA,NA,4.5642750263,1,NA,NA,NA,NA,0.3623250052,1,2.5612750351,1,57.2178967542,2
l4_373,l4,14-12-1992,258,1,5,50.25,-4.217,8.078887868,NA,NA,11,0,NA,NA,NA,NA,NA,4.5642750263,1,NA,NA,NA,NA,0.3623250052,1,2.5612750351,1,57.2178967542,2
l4_374,l4,04-01-1993,261,1,5,50.25,-4.217,8.1981895026,0.23,0,9.9,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_375,l4,18-01-1993,263,1,5,50.25,-4.217,8.6541828007,1.047,0,9.5,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_376,l4,25-01-1993,264,1,5,50.25,-4.217,8.9672340544,0.435,0,9.5,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_377,l4,01-02-1993,265,1,5,50.25,-4.217,9.3217321928,0.74,0,10.1,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_378,l4,08-02-1993,266,1,5,50.25,-4.217,9.7073255281,0.667,0,10.27,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_379,l4,15-02-1993,267,1,5,50.25,-4.217,10.1152977189,0.67,0,10.54,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_380,l4,22-02-1993,268,1,5,50.25,-4.217,10.5386982343,1.604,0,9.7,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_381,l4,01-03-1993,269,1,5,50.25,-4.217,10.9722002398,1.019,0,8.96,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_382,l4,08-03-1993,270,1,5,50.25,-4.217,11.4118144587,0.599,0,8.83,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_383,l4,15-03-1993,271,1,5,50.25,-4.217,11.8545464646,0.779,0,9.3,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_384,l4,23-03-1993,272,1,5,50.25,-4.217,12.3613447154,1.276,0,9.2,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_385,l4,13-04-1993,275,1,5,50.25,-4.217,13.6735043474,2.859,0,10,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_386,l4,19-04-1993,276,1,5,50.25,-4.217,14.036601884,7.263,0,10.4,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_387,l4,26-04-1993,277,1,5,50.25,-4.217,14.448171671,3.86,0,10.5,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_388,l4,04-05-1993,278,1,5,50.25,-4.217,14.8962037889,0.768,0,10.8,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_389,l4,10-05-1993,279,1,5,50.25,-4.217,15.2109262692,2.868,0,11,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_390,l4,18-05-1993,280,1,5,50.25,-4.217,15.5924687645,1.311,0,12.2,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_391,l4,02-06-1993,282,1,5,50.25,-4.217,16.144324918,1.153,0,13,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_392,l4,08-06-1993,283,1,5,50.25,-4.217,16.2880043933,1.461,0,14.2,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_393,l4,14-06-1993,284,1,5,50.25,-4.217,16.3797167297,2.39,0,12.7,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_394,l4,21-06-1993,285,1,5,50.25,-4.217,16.4166704149,2.303,0,13.9,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_395,l4,28-06-1993,286,1,5,50.25,-4.217,16.3766355105,2.019,0,15.25,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_396,l4,05-07-1993,287,1,5,50.25,-4.217,16.2619397319,9.04,0,15.0750007629,2,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_397,l4,12-07-1993,288,1,5,50.25,-4.217,16.0785645301,2.245,0,14.9,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_398,l4,19-07-1993,289,1,5,50.25,-4.217,15.8350742022,3.824,0,15.5,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_399,l4,26-07-1993,290,1,5,50.25,-4.217,15.5412956493,2.414,0,14,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_400,l4,02-08-1993,291,1,5,50.25,-4.217,15.207116223,3.059,0,15.3,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_401,l4,12-08-1993,292,1,5,50.25,-4.217,14.6773716835,2.2,0,15,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_402,l4,19-08-1993,293,1,5,50.25,-4.217,14.2802989399,1.959,0,17.32,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_403,l4,23-08-1993,294,1,5,50.25,-4.217,14.046408779,3.322,0,15.8,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_404,l4,31-08-1993,295,1,5,50.25,-4.217,13.5674994841,3.203,0,16.2000007629,2,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_405,l4,06-09-1993,296,1,5,50.25,-4.217,13.201255741,3.633,0,16.2,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_406,l4,27-09-1993,299,1,5,50.25,-4.217,11.8964658476,2.533,0,15.8,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_407,l4,07-10-1993,300,1,5,50.25,-4.217,11.273606147,0.859,0,15.4,0,16.6417734358,14,0.1367799938,13,8.3981885814,6.2990748882,1,NA,NA,NA,NA,0.4351999983,1,3.9976250529,1,57.2178967542,2
l4_408,l4,11-10-1993,301,1,5,50.25,-4.217,11.0261395609,1.748,0,15.2,0,16.6417734358,14,0.1367799938,13,8.3981885814,6.2990748882,1,NA,NA,NA,NA,0.4351999983,1,3.9976250529,1,57.2178967542,2
l4_409,l4,19-10-1993,302,1,5,50.25,-4.217,10.5369619067,0.663,0,14.5,0,16.6417734358,14,0.1367799938,13,8.3981885814,6.2990748882,1,NA,NA,NA,NA,0.4351999983,1,3.9976250529,1,57.2178967542,2
l4_410,l4,01-11-1993,304,1,5,50.25,-4.217,9.7719746859,0.551,0,13.2,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_411,l4,08-11-1993,305,1,5,50.25,-4.217,9.3862742573,0.314,0,13.1,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_412,l4,15-11-1993,306,1,5,50.25,-4.217,9.0289628525,0.425,0,12.9,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_413,l4,30-11-1993,308,1,5,50.25,-4.217,8.4066078531,0.648,0,12,0,11.0609164768,14,0.3798899949,13,1.6552761989,4.6381750107,1,NA,NA,NA,NA,0.3233250007,1,2.9776999354,1,57.2178967542,2
l4_414,l4,06-12-1993,309,1,5,50.25,-4.217,8.2319177722,0.561,0,12,0,NA,NA,NA,NA,NA,4.5642750263,1,NA,NA,NA,NA,0.3623250052,1,2.5612750351,1,57.2178967542,2
l4_415,l4,14-12-1993,310,1,5,50.25,-4.217,8.0818713817,NA,NA,10.1,0,NA,NA,NA,NA,NA,4.5642750263,1,NA,NA,NA,NA,0.3623250052,1,2.5612750351,1,57.2178967542,2
l4_416,l4,04-01-1994,313,1,5,50.25,-4.217,8.1927076432,0.435,0,10,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_417,l4,17-01-1994,315,1,5,50.25,-4.217,8.6038195955,0.5316666667,0,9.5,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_418,l4,31-01-1994,317,1,5,50.25,-4.217,9.2562678115,0.4591666667,0,9.3,0,8.2784900665,14,0.0862499997,13,5.378505751,5.3410251141,1,NA,NA,NA,NA,0.5570250079,1,2.066099992,1,57.2178967542,2
l4_419,l4,07-02-1994,318,1,5,50.25,-4.217,9.6370267108,0.7453699708,13,9.2,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_420,l4,15-02-1994,319,1,5,50.25,-4.217,10.1008743201,0.4495,0,9.2,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_421,l4,23-02-1994,320,1,5,50.25,-4.217,10.5852063356,0.406,0,8.5,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_422,l4,28-02-1994,321,1,5,50.25,-4.217,10.8947118611,0.7608666667,0,9.1,0,12.3323434194,14,0.0901800022,13,7.8563753344,9.6874251366,1,NA,NA,NA,NA,0.4927000031,1,5.9301749468,1,57.2178967542,2
l4_423,l4,11-03-1994,322,1,5,50.25,-4.217,11.5859938242,0.3576666667,0,9.4,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_424,l4,14-03-1994,323,1,5,50.25,-4.217,11.7758504994,1.0546666667,0,9.4,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_425,l4,21-03-1994,324,1,5,50.25,-4.217,12.2193690987,1.0245333333,0,9.25,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_426,l4,29-03-1994,325,1,5,50.25,-4.217,12.7249997014,0.6283333333,0,10,0,21.6830844879,14,0.0937599987,13,13.5682492116,14.8326001167,1,NA,NA,NA,NA,0.5299250036,1,2.9462499917,1,57.2178967542,2
l4_427,l4,11-04-1994,327,1,5,50.25,-4.217,13.5359431222,0.6283333333,0,9.8,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_428,l4,18-04-1994,328,1,5,50.25,-4.217,13.962100805,1.1902666667,0,9.8,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_429,l4,26-04-1994,329,1,5,50.25,-4.217,14.4341955412,2.629,0,10.6,0,35.2791574266,14,0.2449800074,13,10.3645601752,10.7771749496,1,NA,NA,NA,NA,0.3305999935,1,3.0808500051,1,57.2178967542,2
l4_430,l4,04-05-1994,330,1,5,50.25,-4.217,14.8830723986,5.5926,0,10.75,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_431,l4,10-05-1994,331,1,5,50.25,-4.217,15.1986449991,0.8136,0,11.5,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_432,l4,16-05-1994,332,1,5,50.25,-4.217,15.4905835253,0.8738666667,0,11.6,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_433,l4,23-05-1994,333,1,5,50.25,-4.217,15.7936051624,0.3915,0,12,0,43.8595792982,14,0.1777299941,13,18.0355206125,3.6904999614,1,NA,NA,NA,NA,0.3036000021,1,1.4655750096,1,57.2178967542,2
l4_434,l4,01-06-1994,334,1,5,50.25,-4.217,16.1085051406,1.6121333333,0,12.5,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_435,l4,06-06-1994,335,1,5,50.25,-4.217,16.2401405634,2.3422,0,12.2,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_436,l4,13-06-1994,336,1,5,50.25,-4.217,16.3651651778,2.6768,0,13,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_437,l4,20-06-1994,337,1,5,50.25,-4.217,16.4157057497,0.696,0,14.6,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_438,l4,27-06-1994,338,1,5,50.25,-4.217,16.3892730487,1.8532,0,14.6,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_439,l4,04-07-1994,339,1,5,50.25,-4.217,16.2874778632,1.1450666667,0,15.8,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_440,l4,14-07-1994,340,1,5,50.25,-4.217,16.0226537805,2.2466,0,15.6,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_441,l4,19-07-1994,341,1,5,50.25,-4.217,15.8443499767,3.107,0,16.3,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_442,l4,01-08-1994,343,1,5,50.25,-4.217,15.2689028696,6.2618,0,17.5,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_443,l4,08-08-1994,344,1,5,50.25,-4.217,14.908355072,4.8278,0,17.6,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_444,l4,15-08-1994,345,1,5,50.25,-4.217,14.5230068915,2.0189333333,0,16.8,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_445,l4,22-08-1994,346,1,5,50.25,-4.217,14.1194681916,1.8230666667,0,17.2,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_446,l4,30-08-1994,347,1,5,50.25,-4.217,13.6426324292,2.151,0,16,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_447,l4,05-09-1994,348,1,5,50.25,-4.217,13.2774378263,1.6874666667,0,16.3,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_448,l4,12-09-1994,349,1,5,50.25,-4.217,12.845955279,1.1902666667,0,15.4,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_449,l4,19-09-1994,350,1,5,50.25,-4.217,12.4108348367,1.582,0,15.1,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_450,l4,26-09-1994,351,1,5,50.25,-4.217,11.9740149645,0.7985333333,0,15,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_451,l4,11-06-1995,388,1,5,50.25,-4.217,16.3329777052,1.401,0,13.2,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_452,l4,19-06-1995,389,1,5,50.25,-4.217,16.4123086822,2.677,0,13.5,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_453,l4,26-06-1995,390,1,5,50.25,-4.217,16.399529547,0.663,0,14.6,0,48.1500180562,14,0.0895999968,13,30.7632725638,1.0620750189,1,NA,NA,NA,NA,0.1323750019,1,1.0670249909,1,57.2178967542,2
l4_454,l4,03-07-1995,391,1,5,50.25,-4.217,16.310807189,1.552,0,14.8,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_455,l4,07-07-1995,392,1,5,50.25,-4.217,16.2277139875,0.964,0,15.8,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_456,l4,17-07-1995,393,1,5,50.25,-4.217,15.9276766504,0.859,0,16.8,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_457,l4,24-07-1995,394,1,5,50.25,-4.217,15.6505928552,6.31,0,16.1,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_458,l4,31-07-1995,395,1,5,50.25,-4.217,15.329657937,2.964,0,17.7,0,45.5924741957,14,0.1887799948,13,17.7403674386,0.3254749998,1,NA,NA,NA,NA,0.1982499994,1,1.0274999887,1,57.2178967542,2
l4_459,l4,07-08-1995,396,1,5,50.25,-4.217,14.97431385,2.438,0,17.7,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_460,l4,14-08-1995,397,1,5,50.25,-4.217,14.5928455896,1.913,0,17.7,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_461,l4,21-08-1995,398,1,5,50.25,-4.217,14.1921203374,1.025,0,19.1,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_462,l4,29-08-1995,399,1,5,50.25,-4.217,13.7174979635,1.974,0,17.2,0,40.5119416979,14,0.1281500012,13,21.3456245924,0.1161249997,1,NA,NA,NA,NA,0.0465500001,1,0.7399249971,1,57.2178967542,2
l4_463,l4,04-09-1995,400,1,5,50.25,-4.217,13.3534315859,1.326,0,17.6,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_464,l4,11-09-1995,401,1,5,50.25,-4.217,12.9228283327,1.748,0,17.1,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_465,l4,18-09-1995,402,1,5,50.25,-4.217,12.4882106623,1.386,0,16.5,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
l4_466,l4,27-09-1995,403,1,5,50.25,-4.217,11.9266931965,0.874,0,16.7,0,29.0215901269,14,0.1611199975,13,12.9674199308,2.4129500389,1,NA,NA,NA,NA,0.1727499999,1,2.5190000236,1,57.2178967542,2
